"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","stimulus","response","Category","Concept","T1","T2","CorrectAnswer","correct","reflection1","reflection2"
"","6504","html-keyboard-response","14","2.0.0","79074","pakjepqn613","falcon","<b><font size=6>Atoms are the constituents of matter.</font></b>","z","Matter","Atom","T","T","T","true","",""
"","2067","html-keyboard-response","15","2.0.0","81642","pakjepqn613","falcon","<b><font size=6>Ice is denser than water.</font></b>","z","Matter","Density","T","F","F","false","",""
"","5105","html-keyboard-response","16","2.0.0","87249","pakjepqn613","falcon","<b><font size=6>A liter of water weighs more than a liter of air.</font></b>","z","Matter","Weight","T","T","T","true","",""
"","7996","html-keyboard-response","17","2.0.0","95747","pakjepqn613","falcon","<b><font size=6>A cold penny is denser than a hot penny.</font></b>","m","Matter","Density","F","T","T","false","",""
"","3141","html-keyboard-response","18","2.0.0","99390","pakjepqn613","falcon","<b><font size=6>Atoms are mostly empty space.</font></b>","m","Matter","Atom","F","T","T","false","",""
"","2983","html-keyboard-response","19","2.0.0","102875","pakjepqn613","falcon","<b><font size=6>A log can be cut in half.</font></b>","z","Matter","Divisibility","T","T","T","true","",""
"","2532","html-keyboard-response","20","2.0.0","105909","pakjepqn613","falcon","<b><font size=6>Air is composed of matter.</font></b>","z","Matter","Mass","F","T","T","true","",""
"","2413","html-keyboard-response","21","2.0.0","108824","pakjepqn613","falcon","<b><font size=6>An idea can be cut in half.</font></b>","z","Matter","Divisibility","F","F","F","false","",""
"","2373","html-keyboard-response","22","2.0.0","111699","pakjepqn613","falcon","<b><font size=6>A shadow can be cut in half.</font></b>","z","Matter","Divisibility","T","F","F","false","",""
"","11481","html-keyboard-response","23","2.0.0","123682","pakjepqn613","falcon","<b><font size=6>A liter of water weighs more than a liter of ice.</font></b>","m","Matter","Weight","F","T","T","false","",""
"","4224","html-keyboard-response","24","2.0.0","128409","pakjepqn613","falcon","<b><font size=6>Numbers are composed of matter.</font></b>","m","Matter","Mass","F","F","F","true","",""
"","6201","html-keyboard-response","25","2.0.0","135111","pakjepqn613","falcon","<b><font size=6>A pound of steel weighs more than a ton of steel.</font></b>","m","Matter","Weight","F","F","F","true","",""
"","null","html-keyboard-response","26","2.0.0","137315","pakjepqn613","falcon","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Genetics</font></b>","null","","","","","","","",""
"","4997","html-keyboard-response","27","2.0.0","142815","pakjepqn613","falcon","<b><font size=6>Two brown-eyed parents could have a brown-eyed baby.</font></b>","z","Genetics","Dominance","T","T","T","true","",""
"","2091","html-keyboard-response","28","2.0.0","145408","pakjepqn613","falcon","<b><font size=6>Hair color is heritable.</font></b>","z","Genetics","Heritability","T","T","T","true","",""
"","4329","html-keyboard-response","29","2.0.0","150239","pakjepqn613","falcon","<b><font size=6>Men have more chromosomes than women.</font></b>","m","Genetics","Chromosome","F","F","F","true","",""
"","2875","html-keyboard-response","30","2.0.0","153615","pakjepqn613","falcon","<b><font size=6>Intelligence is heritable.</font></b>","m","Genetics","Heritability","F","T","T","false","",""
"","1737","html-keyboard-response","31","2.0.0","155854","pakjepqn613","falcon","<b><font size=6>Two blue-eyed parents could have a brown-eyed baby.</font></b>","z","Genetics","Dominance","F","F","F","false","",""
"","2890","html-keyboard-response","32","2.0.0","159246","pakjepqn613","falcon","<b><font size=6>Exercise can change one's genome.</font></b>","m","Genetics","Mutation","T","F","F","true","",""
"","4162","html-keyboard-response","33","2.0.0","163910","pakjepqn613","falcon","<b><font size=6>Genes that code for eye color can be found in the liver.</font></b>","m","Genetics","Expression","F","T","T","false","",""
"","2603","html-keyboard-response","34","2.0.0","167016","pakjepqn613","falcon","<b><font size=6>Pierced ears are heritable.</font></b>","m","Genetics","Heritability","F","F","F","true","",""
"","3285","html-keyboard-response","35","2.0.0","170803","pakjepqn613","falcon","<b><font size=6>Two brown-eyed parents could have a blue-eyed baby.</font></b>","z","Genetics","Dominance","F","T","T","true","",""
"","3461","html-keyboard-response","36","2.0.0","174766","pakjepqn613","falcon","<b><font size=6>Radiation can change one's genome.</font></b>","z","Genetics","Mutation","T","T","T","true","",""
"","4528","html-keyboard-response","37","2.0.0","179797","pakjepqn613","falcon","<b><font size=6>Immunity to chickenpox is heritable.</font></b>","z","Genetics","Heritability","T","F","F","false","",""
"","2874","html-keyboard-response","38","2.0.0","183173","pakjepqn613","falcon","<b><font size=6>Sunscreen can change one's genome.</font></b>","m","Genetics","Mutation","F","F","F","true","",""
"","2428","html-keyboard-response","39","2.0.0","186103","pakjepqn613","falcon","<b><font size=6>Humans have more chromosomes than mosquitoes.</font></b>","z","Genetics","Chromosome","T","T","T","true","",""
"","6089","html-keyboard-response","40","2.0.0","192694","pakjepqn613","falcon","<b><font size=6>Skin cells have more chromosomes than egg cells.</font></b>","z","Genetics","Chromosome","F","T","T","true","",""
"","7490","html-keyboard-response","41","2.0.0","200686","pakjepqn613","falcon","<b><font size=6>Genes that code for eye color can be found in the eye.</font></b>","m","Genetics","Expression","T","T","T","false","",""
"","2825","html-keyboard-response","42","2.0.0","204013","pakjepqn613","falcon","<b><font size=6>Adults have more chromosomes than children.</font></b>","z","Genetics","Chromosome","T","F","F","false","",""
"","3945","html-keyboard-response","43","2.0.0","208460","pakjepqn613","falcon","<b><font size=6>A blue-eyed baby must have two blue-eyed parents.</font></b>","m","Genetics","Dominance","T","F","F","true","",""
"","5494","html-keyboard-response","44","2.0.0","214455","pakjepqn613","falcon","<b><font size=6>Genes that code for eye color can be found in hair.</font></b>","m","Genetics","Expression","F","F","F","true","",""
"","3199","html-keyboard-response","45","2.0.0","218156","pakjepqn613","falcon","<b><font size=6>Genes that code for eye color can be found in tears.</font></b>","m","Genetics","Expression","T","F","F","true","",""
"","1990","html-keyboard-response","46","2.0.0","220649","pakjepqn613","falcon","<b><font size=6>Viruses can change one's genome.</font></b>","z","Genetics","Mutation","F","T","T","true","",""
"","null","html-keyboard-response","47","2.0.0","222853","pakjepqn613","falcon","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Physiology</font></b>","null","","","","","","","",""
"","2863","html-keyboard-response","48","2.0.0","226218","pakjepqn613","falcon","<b><font size=6>Ferns can reproduce.</font></b>","m","Physiology","Reproduction","F","T","T","false","",""
"","1291","html-keyboard-response","49","2.0.0","228010","pakjepqn613","falcon","<b><font size=6>Fish are alive.</font></b>","z","Physiology","Life","T","T","T","true","",""
"","4455","html-keyboard-response","50","2.0.0","232966","pakjepqn613","falcon","<b><font size=6>A baby can be a mother or a father.</font></b>","m","Physiology","Kinship","F","F","F","true","",""
"","3442","html-keyboard-response","51","2.0.0","236910","pakjepqn613","falcon","<b><font size=6>Bacteria turn food into energy.</font></b>","m","Physiology","Metabolism","F","T","T","false","",""
"","3625","html-keyboard-response","52","2.0.0","241037","pakjepqn613","falcon","<b><font size=6>Mushrooms can die.</font></b>","z","Physiology","Death","F","T","T","true","",""
"","2611","html-keyboard-response","53","2.0.0","244150","pakjepqn613","falcon","<b><font size=6>A baby can be a niece or a nephew.</font></b>","z","Physiology","Kinship","T","T","T","true","",""
"","3218","html-keyboard-response","54","2.0.0","247871","pakjepqn613","falcon","<b><font size=6>Chairs can reproduce.</font></b>","z","Physiology","Reproduction","F","F","F","false","",""
"","7363","html-keyboard-response","55","2.0.0","255735","pakjepqn613","falcon","<b><font size=6>Rocks turn food into energy.</font></b>","m","Physiology","Metabolism","F","F","F","true","",""
"","1766","html-keyboard-response","56","2.0.0","258003","pakjepqn613","falcon","<b><font size=6>Turtles can die.</font></b>","z","Physiology","Death","T","T","T","true","",""
"","4127","html-keyboard-response","57","2.0.0","262633","pakjepqn613","falcon","<b><font size=6>The sun is alive.</font></b>","m","Physiology","Life","T","F","F","true","",""
"","1150","html-keyboard-response","58","2.0.0","264286","pakjepqn613","falcon","<b><font size=6>Tigers can reproduce.</font></b>","z","Physiology","Reproduction","T","T","T","true","",""
"","4929","html-keyboard-response","59","2.0.0","269717","pakjepqn613","falcon","<b><font size=6>Plants turn food into energy.</font></b>","z","Physiology","Metabolism","T","F","F","false","",""
"","5262","html-keyboard-response","60","2.0.0","275480","pakjepqn613","falcon","<b><font size=6>Clouds can die.</font></b>","z","Physiology","Death","T","F","F","false","",""
"","3923","html-keyboard-response","61","2.0.0","279906","pakjepqn613","falcon","<b><font size=6>A baby can be identical to an older sibling.</font></b>","z","Physiology","Kinship","T","F","F","false","",""
"","1044","html-keyboard-response","62","2.0.0","281452","pakjepqn613","falcon","<b><font size=6>Rocks are alive.</font></b>","m","Physiology","Life","F","F","F","true","",""
"","1364","html-keyboard-response","63","2.0.0","283318","pakjepqn613","falcon","<b><font size=6>Coral is alive.</font></b>","z","Physiology","Life","F","T","T","true","",""
"","1383","html-keyboard-response","64","2.0.0","285203","pakjepqn613","falcon","<b><font size=6>Caterpillars can reproduce.</font></b>","z","Physiology","Reproduction","T","F","F","false","",""
"","2247","html-keyboard-response","65","2.0.0","287952","pakjepqn613","falcon","<b><font size=6>A baby can be an uncle or an aunt.</font></b>","z","Physiology","Kinship","F","T","T","true","",""
"","2563","html-keyboard-response","66","2.0.0","291017","pakjepqn613","falcon","<b><font size=6>Screwdrivers can die.</font></b>","m","Physiology","Death","F","F","F","true","",""
"","2453","html-keyboard-response","67","2.0.0","293971","pakjepqn613","falcon","<b><font size=6>People turn food into energy.</font></b>","z","Physiology","Metabolism","T","T","T","true","",""
"","null","html-keyboard-response","68","2.0.0","296174","pakjepqn613","falcon","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Astronomy</font></b>","null","","","","","","","",""
"","1375","html-keyboard-response","69","2.0.0","298052","pakjepqn613","falcon","<b><font size=6>The sun produces sound.</font></b>","m","Astronomy","Star","F","F","F","true","",""
"","3646","html-keyboard-response","70","2.0.0","302200","pakjepqn613","falcon","<b><font size=6>The sun revolves around the moon.</font></b>","m","Astronomy","Solar system","F","F","F","true","",""
"","1053","html-keyboard-response","71","2.0.0","303756","pakjepqn613","falcon","<b><font size=6>The sun produces light.</font></b>","z","Astronomy","Star","T","T","T","true","",""
"","4583","html-keyboard-response","72","2.0.0","308841","pakjepqn613","falcon","<b><font size=6>The earth's distance from the sun causes the seasons.</font></b>","z","Astronomy","Season","T","F","F","false","",""
"","2885","html-keyboard-response","73","2.0.0","312228","pakjepqn613","falcon","<b><font size=6>The sun produces gravity.</font></b>","m","Astronomy","Star","F","T","T","false","",""
"","2850","html-keyboard-response","74","2.0.0","315579","pakjepqn613","falcon","<b><font size=6>The earth's rotation causes the seasons.</font></b>","z","Astronomy","Season","F","F","F","false","",""
"","3645","html-keyboard-response","75","2.0.0","319726","pakjepqn613","falcon","<b><font size=6>Planets are more massive than stars.</font></b>","z","Astronomy","Planet","T","F","F","false","",""
"","1762","html-keyboard-response","76","2.0.0","321990","pakjepqn613","falcon","<b><font size=6>Stars are more massive than planets.</font></b>","m","Astronomy","Planet","F","T","T","false","",""
"","3550","html-keyboard-response","77","2.0.0","326042","pakjepqn613","falcon","<b><font size=6>Phases of the moon are caused by the moon's orbit.</font></b>","z","Astronomy","Lunar phase","F","T","T","true","",""
"","8481","html-keyboard-response","78","2.0.0","335025","pakjepqn613","falcon","<b><font size=6>Phases of the moon are caused by the earth's shadow.</font></b>","z","Astronomy","Lunar phase","T","F","F","false","",""
"","6807","html-keyboard-response","79","2.0.0","342335","pakjepqn613","falcon","<b><font size=6>The earth revolves around the sun.</font></b>","m","Astronomy","Solar system","F","T","T","false","",""
"","1805","html-keyboard-response","80","2.0.0","344642","pakjepqn613","falcon","<b><font size=6>Phases of the moon are caused by clouds.</font></b>","m","Astronomy","Lunar phase","F","F","F","true","",""
"","3967","html-keyboard-response","81","2.0.0","349111","pakjepqn613","falcon","<b><font size=6>Planets are more massive than moons.</font></b>","z","Astronomy","Planet","T","T","T","true","",""
"","3688","html-keyboard-response","82","2.0.0","353302","pakjepqn613","falcon","<b><font size=6>Asteroids are more massive than planets.</font></b>","m","Astronomy","Planet","F","F","F","true","",""
"","4159","html-keyboard-response","83","2.0.0","357963","pakjepqn613","falcon","<b><font size=6>A change in overall sunlight causes the seasons.</font></b>","m","Astronomy","Season","T","T","T","false","",""
"","3806","html-keyboard-response","84","2.0.0","362271","pakjepqn613","falcon","<b><font size=6>Phases of the moon are caused by changes in illumination.</font></b>","m","Astronomy","Lunar phase","T","T","T","false","",""
"","2171","html-keyboard-response","85","2.0.0","364944","pakjepqn613","falcon","<b><font size=6>The moon revolves around the earth.</font></b>","z","Astronomy","Solar system","T","T","T","true","",""
"","1480","html-keyboard-response","86","2.0.0","366925","pakjepqn613","falcon","<b><font size=6>The moon produces light.</font></b>","z","Astronomy","Star","T","F","F","false","",""
"","1683","html-keyboard-response","87","2.0.0","369111","pakjepqn613","falcon","<b><font size=6>The sun revolves around the earth.</font></b>","z","Astronomy","Solar system","T","F","F","false","",""
"","4438","html-keyboard-response","88","2.0.0","374051","pakjepqn613","falcon","<b><font size=6>The earth's tilt causes the seasons.</font></b>","z","Astronomy","Season","F","T","T","true","",""
"","null","html-keyboard-response","89","2.0.0","376255","pakjepqn613","falcon","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Mechanics</font></b>","null","","","","","","","",""
"","10722","html-keyboard-response","90","2.0.0","387481","pakjepqn613","falcon","<b><font size=6>Bright objects fall through air faster than dark objects.</font></b>","z","Mechanics","Gravity","F","F","F","false","",""
"","5946","html-keyboard-response","91","2.0.0","393928","pakjepqn613","falcon","<b><font size=6>A moving bullet loses force.</font></b>","z","Mechanics","Velocity","T","F","F","false","",""
"","4054","html-keyboard-response","92","2.0.0","398485","pakjepqn613","falcon","<b><font size=6>Momentum can be transferred from one object to another.</font></b>","z","Mechanics","Momentum","T","T","T","true","",""
"","2280","html-keyboard-response","93","2.0.0","401267","pakjepqn613","falcon","<b><font size=6>Forces can be transferred from one object to another.</font></b>","z","Mechanics","Momentum","T","F","F","false","",""
"","2010","html-keyboard-response","94","2.0.0","403779","pakjepqn613","falcon","<b><font size=6>Color can be transferred from one object to another.</font></b>","m","Mechanics","Momentum","F","F","F","true","",""
"","2719","html-keyboard-response","95","2.0.0","406999","pakjepqn613","falcon","<b><font size=6>Forces can be straight or curved.</font></b>","m","Mechanics","Force","T","F","F","true","",""
"","4533","html-keyboard-response","96","2.0.0","412034","pakjepqn613","falcon","<b><font size=6>Constant motion requires constant force.</font></b>","z","Mechanics","Acceleration","T","F","F","false","",""
"","6959","html-keyboard-response","97","2.0.0","419495","pakjepqn613","falcon","<b><font size=6>A moving bullet loses height.</font></b>","m","Mechanics","Velocity","F","T","T","false","",""
"","3890","html-keyboard-response","98","2.0.0","423888","pakjepqn613","falcon","<b><font size=6>Constant force can yield constant rest.</font></b>","z","Mechanics","Acceleration","F","T","T","true","",""
"","4157","html-keyboard-response","99","2.0.0","428548","pakjepqn613","falcon","<b><font size=6>Energy can be transferred from one object to another.</font></b>","z","Mechanics","Momentum","F","T","T","true","",""
"","5165","html-keyboard-response","100","2.0.0","434214","pakjepqn613","falcon","<b><font size=6>Pointy objects fall through air faster than flat objects.</font></b>","z","Mechanics","Gravity","F","T","T","true","",""
"","5423","html-keyboard-response","101","2.0.0","440139","pakjepqn613","falcon","<b><font size=6>Anvils fall through air faster than feathers.</font></b>","z","Mechanics","Gravity","T","T","T","true","",""
"","2579","html-keyboard-response","102","2.0.0","443220","pakjepqn613","falcon","<b><font size=6>Forces can be male or female.</font></b>","m","Mechanics","Force","F","F","F","true","",""
"","7926","html-keyboard-response","103","2.0.0","451648","pakjepqn613","falcon","<b><font size=6>A moving bullet loses weight.</font></b>","z","Mechanics","Velocity","F","F","F","false","",""
"","2447","html-keyboard-response","104","2.0.0","454597","pakjepqn613","falcon","<b><font size=6>Forces can be balanced or unbalanced.</font></b>","z","Mechanics","Force","F","T","T","true","",""
"","3762","html-keyboard-response","105","2.0.0","458861","pakjepqn613","falcon","<b><font size=6>Heavy balls fall through air faster than light balls.</font></b>","z","Mechanics","Gravity","T","F","F","false","",""
"","2142","html-keyboard-response","106","2.0.0","461505","pakjepqn613","falcon","<b><font size=6>A moving bullet loses speed.</font></b>","z","Mechanics","Velocity","T","T","T","true","",""
"","2603","html-keyboard-response","107","2.0.0","464609","pakjepqn613","falcon","<b><font size=6>Forces can be strong or weak.</font></b>","z","Mechanics","Force","T","T","T","true","",""
"","3182","html-keyboard-response","108","2.0.0","468293","pakjepqn613","falcon","<b><font size=6>Constant acceleration requires constant force.</font></b>","z","Mechanics","Acceleration","T","T","T","true","",""
"","2310","html-keyboard-response","109","2.0.0","471105","pakjepqn613","falcon","<b><font size=6>Constant speed requires constant acceleration.</font></b>","z","Mechanics","Acceleration","F","F","F","false","",""
"","13105","survey-text","110","2.0.0","484715","pakjepqn613","falcon","","{""reflection1"":""About how much you know""}","","","","","","","About how much you know",""
"","3363","survey-text","111","2.0.0","488082","pakjepqn613","falcon","","{""reflection2"":""no""}","","","","","","","","no"
