"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","stimulus","response","Category","Concept","T1","T2","CorrectAnswer","correct","reflection1","reflection2"
"","null","html-keyboard-response","47","2.0.0","226308","pytul1uadnw","cricket","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Germs</font></b>","null","","","","","","","",""
"","2596","html-keyboard-response","48","2.0.0","229406","pytul1uadnw","cricket","<b><font size=6>Germs have DNA.</font></b>","z","Germs","Microbe","F","T","T","true","",""
"","2025","html-keyboard-response","49","2.0.0","231933","pytul1uadnw","cricket","<b><font size=6>Kindness kills germs.</font></b>","m","Germs","Sterilization","F","F","F","true","",""
"","2164","html-keyboard-response","50","2.0.0","234600","pytul1uadnw","cricket","<b><font size=6>Being happy can make a person sick.</font></b>","m","Germs","Contagion","F","F","F","true","",""
"","2848","html-keyboard-response","51","2.0.0","237949","pytul1uadnw","cricket","<b><font size=6>Water kills germs.</font></b>","m","Germs","Sterilization","T","F","F","true","",""
"","2115","html-keyboard-response","52","2.0.0","240565","pytul1uadnw","cricket","<b><font size=6>Germs enter the body through cuts.</font></b>","z","Germs","Infection","T","T","T","true","",""
"","1453","html-keyboard-response","53","2.0.0","242520","pytul1uadnw","cricket","<b><font size=6>Heat kills germs.</font></b>","z","Germs","Sterilization","F","T","T","true","",""
"","3655","html-keyboard-response","54","2.0.0","246676","pytul1uadnw","cricket","<b><font size=6>Rotting meat contains germs.</font></b>","z","Germs","Contamination","T","T","T","true","",""
"","1274","html-keyboard-response","55","2.0.0","248453","pytul1uadnw","cricket","<b><font size=6>Germs have feelings.</font></b>","m","Germs","Microbe","F","F","F","true","",""
"","1634","html-keyboard-response","56","2.0.0","250589","pytul1uadnw","cricket","<b><font size=6>Germs enter the body through the eyes.</font></b>","z","Germs","Infection","F","T","T","true","",""
"","3284","html-keyboard-response","57","2.0.0","254375","pytul1uadnw","cricket","<b><font size=6>Germs enter the body through the skin.</font></b>","z","Germs","Infection","T","F","F","false","",""
"","1616","html-keyboard-response","58","2.0.0","256492","pytul1uadnw","cricket","<b><font size=6>Dish sponges contain germs.</font></b>","z","Germs","Contamination","F","T","T","true","",""
"","7291","html-keyboard-response","59","2.0.0","264284","pytul1uadnw","cricket","<b><font size=6>Germs enter the body through the hair.</font></b>","m","Germs","Infection","F","F","F","true","",""
"","1780","html-keyboard-response","60","2.0.0","266567","pytul1uadnw","cricket","<b><font size=6>Being depressed can make a person sick.</font></b>","m","Germs","Contagion","F","T","T","false","",""
"","960","html-keyboard-response","61","2.0.0","268028","pytul1uadnw","cricket","<b><font size=6>Alcohol kills germs.</font></b>","z","Germs","Sterilization","T","T","T","true","",""
"","1842","html-keyboard-response","62","2.0.0","270372","pytul1uadnw","cricket","<b><font size=6>Germs have an odor.</font></b>","m","Germs","Microbe","T","F","F","true","",""
"","2202","html-keyboard-response","63","2.0.0","273076","pytul1uadnw","cricket","<b><font size=6>Being cold can make a person sick.</font></b>","z","Germs","Contagion","T","F","F","false","",""
"","1509","html-keyboard-response","64","2.0.0","275087","pytul1uadnw","cricket","<b><font size=6>Being sneezed on can make a person sick.</font></b>","z","Germs","Contagion","T","T","T","true","",""
"","2103","html-keyboard-response","65","2.0.0","277692","pytul1uadnw","cricket","<b><font size=6>Germs have a shape.</font></b>","z","Germs","Microbe","T","T","T","true","",""
"","1026","html-keyboard-response","66","2.0.0","279220","pytul1uadnw","cricket","<b><font size=6>Sunshine contains germs.</font></b>","m","Germs","Contamination","F","F","F","true","",""
"","3339","html-keyboard-response","67","2.0.0","283060","pytul1uadnw","cricket","<b><font size=6>Urine contains germs.</font></b>","z","Germs","Contamination","T","F","F","false","",""
"","null","html-keyboard-response","68","2.0.0","285263","pytul1uadnw","cricket","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Matter</font></b>","null","","","","","","","",""
"","4330","html-keyboard-response","69","2.0.0","290096","pytul1uadnw","cricket","<b><font size=6>Atoms are the constituents of matter.</font></b>","z","Matter","Atom","T","T","T","true","",""
"","2414","html-keyboard-response","70","2.0.0","293012","pytul1uadnw","cricket","<b><font size=6>Atoms are weightless.</font></b>","z","Matter","Atom","T","F","F","false","",""
"","1874","html-keyboard-response","71","2.0.0","295387","pytul1uadnw","cricket","<b><font size=6>A grain of sand can be cut in half.</font></b>","m","Matter","Divisibility","F","T","T","false","",""
"","2978","html-keyboard-response","72","2.0.0","298867","pytul1uadnw","cricket","<b><font size=6>A cold penny is denser than a hot penny.</font></b>","z","Matter","Density","F","T","T","true","",""
"","1349","html-keyboard-response","73","2.0.0","300718","pytul1uadnw","cricket","<b><font size=6>Air is composed of matter.</font></b>","z","Matter","Mass","F","T","T","true","",""
"","1439","html-keyboard-response","74","2.0.0","302659","pytul1uadnw","cricket","<b><font size=6>Atoms are mostly empty space.</font></b>","m","Matter","Atom","F","T","T","false","",""
"","5725","html-keyboard-response","75","2.0.0","308886","pytul1uadnw","cricket","<b><font size=6>A pound of steel weighs more than a ton of steel.</font></b>","m","Matter","Weight","F","F","F","true","",""
"","1784","html-keyboard-response","76","2.0.0","311171","pytul1uadnw","cricket","<b><font size=6>Fire is composed of matter.</font></b>","z","Matter","Mass","T","F","F","false","",""
"","1681","html-keyboard-response","77","2.0.0","313355","pytul1uadnw","cricket","<b><font size=6>Atoms are visible to the naked eye.</font></b>","m","Matter","Atom","F","F","F","true","",""
"","2170","html-keyboard-response","78","2.0.0","316027","pytul1uadnw","cricket","<b><font size=6>Steel is denser than foam.</font></b>","z","Matter","Density","T","T","T","true","",""
"","4797","html-keyboard-response","79","2.0.0","321325","pytul1uadnw","cricket","<b><font size=6>A liter of water weighs more than a liter of air.</font></b>","z","Matter","Weight","T","T","T","true","",""
"","2223","html-keyboard-response","80","2.0.0","324051","pytul1uadnw","cricket","<b><font size=6>A pound of steel weighs more than a pound of feathers.</font></b>","z","Matter","Weight","T","F","F","false","",""
"","4876","html-keyboard-response","81","2.0.0","329429","pytul1uadnw","cricket","<b><font size=6>A liter of water weighs more than a liter of ice.</font></b>","z","Matter","Weight","F","T","T","true","",""
"","3808","html-keyboard-response","82","2.0.0","333738","pytul1uadnw","cricket","<b><font size=6>Rocks are composed of matter.</font></b>","m","Matter","Mass","T","T","T","false","",""
"","2125","html-keyboard-response","83","2.0.0","336365","pytul1uadnw","cricket","<b><font size=6>Foam is denser than brick.</font></b>","m","Matter","Density","F","F","F","true","",""
"","1336","html-keyboard-response","84","2.0.0","338202","pytul1uadnw","cricket","<b><font size=6>A shadow can be cut in half.</font></b>","m","Matter","Divisibility","T","F","F","true","",""
"","1325","html-keyboard-response","85","2.0.0","340029","pytul1uadnw","cricket","<b><font size=6>Numbers are composed of matter.</font></b>","m","Matter","Mass","F","F","F","true","",""
"","1440","html-keyboard-response","86","2.0.0","341970","pytul1uadnw","cricket","<b><font size=6>Ice is denser than water.</font></b>","z","Matter","Density","T","F","F","false","",""
"","1910","html-keyboard-response","87","2.0.0","344381","pytul1uadnw","cricket","<b><font size=6>A log can be cut in half.</font></b>","z","Matter","Divisibility","T","T","T","true","",""
"","1711","html-keyboard-response","88","2.0.0","346594","pytul1uadnw","cricket","<b><font size=6>An idea can be cut in half.</font></b>","m","Matter","Divisibility","F","F","F","true","",""
"","null","html-keyboard-response","89","2.0.0","348797","pytul1uadnw","cricket","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Fractions</font></b>","null","","","","","","","",""
"","5618","html-keyboard-response","90","2.0.0","354917","pytul1uadnw","cricket","<b><font size=6>8 divided by 2/1 is 3.</font></b>","m","Fractions","Division","F","F","F","true","",""
"","11352","html-keyboard-response","91","2.0.0","366770","pytul1uadnw","cricket","<b><font size=6>All decimals are expressible as fractions.</font></b>","z","Fractions","Conversion","T","T","T","true","",""
"","4004","html-keyboard-response","92","2.0.0","371276","pytul1uadnw","cricket","<b><font size=6>1/10 plus 1/10 is 1/5.</font></b>","z","Fractions","Addition","F","T","T","true","",""
"","1639","html-keyboard-response","93","2.0.0","373418","pytul1uadnw","cricket","<b><font size=6>4 divided by 2/1 is 2.</font></b>","z","Fractions","Division","T","T","T","true","",""
"","5349","html-keyboard-response","94","2.0.0","379268","pytul1uadnw","cricket","<b><font size=6>All fractions are expressible as decimals.</font></b>","z","Fractions","Conversion","T","F","F","false","",""
"","2703","html-keyboard-response","95","2.0.0","382473","pytul1uadnw","cricket","<b><font size=6>1/3 plus 1/3 is 2/3.</font></b>","z","Fractions","Addition","T","T","T","true","",""
"","3333","html-keyboard-response","96","2.0.0","386308","pytul1uadnw","cricket","<b><font size=6>There are numbers between 1 and 3.</font></b>","z","Fractions","Infinite density","T","T","T","true","",""
"","6975","html-keyboard-response","97","2.0.0","393784","pytul1uadnw","cricket","<b><font size=6>1/17 is greater than 16/17.</font></b>","m","Fractions","Ordering","F","F","F","true","",""
"","3652","html-keyboard-response","98","2.0.0","397939","pytul1uadnw","cricket","<b><font size=6>1/17 is greater than 1/9.</font></b>","m","Fractions","Ordering","T","F","F","true","",""
"","2287","html-keyboard-response","99","2.0.0","400729","pytul1uadnw","cricket","<b><font size=6>1/3 plus 1/3 is 1/3.</font></b>","m","Fractions","Addition","F","F","F","true","",""
"","9806","html-keyboard-response","100","2.0.0","411036","pytul1uadnw","cricket","<b><font size=6>There are numbers between 1/10 and 10/100.</font></b>","m","Fractions","Infinite density","T","F","F","true","",""
"","5199","html-keyboard-response","101","2.0.0","416737","pytul1uadnw","cricket","<b><font size=6>4 divided by 1/2 is 8.</font></b>","m","Fractions","Division","F","T","T","false","",""
"","24774","html-keyboard-response","102","2.0.0","442012","pytul1uadnw","cricket","<b><font size=6>2/3 plus 2/4 is 2/7.</font></b>","m","Fractions","Addition","T","F","F","true","",""
"","5526","html-keyboard-response","103","2.0.0","448040","pytul1uadnw","cricket","<b><font size=6>All integers are expressible as fractions.</font></b>","z","Fractions","Conversion","F","T","T","true","",""
"","2125","html-keyboard-response","104","2.0.0","450666","pytul1uadnw","cricket","<b><font size=6>8 divided by 1/2 is 4.</font></b>","z","Fractions","Division","T","F","F","false","",""
"","6855","html-keyboard-response","105","2.0.0","458023","pytul1uadnw","cricket","<b><font size=6>All fractions are expressible as integers.</font></b>","m","Fractions","Conversion","F","F","F","true","",""
"","19062","html-keyboard-response","106","2.0.0","477587","pytul1uadnw","cricket","<b><font size=6>There are numbers between 1/3 and 1/2.</font></b>","m","Fractions","Infinite density","F","T","T","false","",""
"","2558","html-keyboard-response","107","2.0.0","480647","pytul1uadnw","cricket","<b><font size=6>1/13 is greater than 1/30.</font></b>","z","Fractions","Ordering","F","T","T","true","",""
"","2564","html-keyboard-response","108","2.0.0","483712","pytul1uadnw","cricket","<b><font size=6>12/13 is greater than 1/13.</font></b>","z","Fractions","Ordering","T","T","T","true","",""
"","3880","html-keyboard-response","109","2.0.0","488095","pytul1uadnw","cricket","<b><font size=6>There are numbers between 10 and 10.</font></b>","m","Fractions","Infinite density","F","F","F","true","",""
"","27358","survey-text","110","2.0.0","515957","pytul1uadnw","cricket","","{""reflection1"":""compare fake theories to scientific knowledge""}","","","","","","","compare fake theories to scientific knowledge",""
"","4532","survey-text","111","2.0.0","520493","pytul1uadnw","cricket","","{""reflection2"":""no""}","","","","","","","","no"
