"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","stimulus","response","Category","Concept","T1","T2","CorrectAnswer","correct","reflection1","reflection2"
"","4787","html-keyboard-response","19","2.0.0","97558","pbosng80736","moose","<b><font size=6>Sound travels through metal.</font></b>","z","Waves","Propagation","F","T","T","true","",""
"","1693","html-keyboard-response","20","2.0.0","99764","pbosng80736","moose","<b><font size=6>Mirrors reflect light.</font></b>","z","Waves","Reflection","T","T","T","true","",""
"","2028","html-keyboard-response","21","2.0.0","102297","pbosng80736","moose","<b><font size=6>White light contains all colors of light.</font></b>","z","Waves","Light","F","T","T","true","",""
"","5791","html-keyboard-response","22","2.0.0","108593","pbosng80736","moose","<b><font size=6>Red objects absorb red light.</font></b>","m","Waves","Color","T","F","F","true","",""
"","3786","html-keyboard-response","23","2.0.0","112893","pbosng80736","moose","<b><font size=6>Foam reflects sound.</font></b>","m","Waves","Reflection","F","F","F","true","",""
"","1178","html-keyboard-response","24","2.0.0","114582","pbosng80736","moose","<b><font size=6>Prisms reflect light.</font></b>","z","Waves","Reflection","T","F","F","false","",""
"","1668","html-keyboard-response","25","2.0.0","116756","pbosng80736","moose","<b><font size=6>Sounds can be loud or quiet.</font></b>","z","Waves","Sound","T","T","T","true","",""
"","null","html-keyboard-response","26","2.0.0","118973","pbosng80736","moose","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Thermodynamics</font></b>","null","","","","","","","",""
"","1324","html-keyboard-response","27","2.0.0","120815","pbosng80736","moose","<b><font size=6>The sun has heat.</font></b>","z","Thermodynamics","Heat","T","T","T","true","",""
"","2862","html-keyboard-response","28","2.0.0","124188","pbosng80736","moose","<b><font size=6>Heat increases an object's color.</font></b>","z","Thermodynamics","Thermal expansion","F","F","F","false","",""
"","4721","html-keyboard-response","29","2.0.0","129411","pbosng80736","moose","<b><font size=6>Coats produce heat.</font></b>","z","Thermodynamics","Heat source","T","F","F","false","",""
"","2330","html-keyboard-response","30","2.0.0","132251","pbosng80736","moose","<b><font size=6>Heat increases an object's weight.</font></b>","m","Thermodynamics","Thermal expansion","T","F","F","true","",""
"","4944","html-keyboard-response","31","2.0.0","137704","pbosng80736","moose","<b><font size=6>Steam has a lower temperature than ice.</font></b>","m","Thermodynamics","Temperature","F","F","F","true","",""
"","5091","html-keyboard-response","32","2.0.0","143303","pbosng80736","moose","<b><font size=6>Heat increases an object's size.</font></b>","m","Thermodynamics","Thermal expansion","F","T","T","false","",""
"","14671","html-keyboard-response","33","2.0.0","158487","pbosng80736","moose","<b><font size=6>Rain produces heat.</font></b>","m","Thermodynamics","Heat source","F","F","F","true","",""
"","1324","html-keyboard-response","34","2.0.0","160324","pbosng80736","moose","<b><font size=6>Gravity has heat.</font></b>","z","Thermodynamics","Heat","F","F","F","false","",""
"","2831","html-keyboard-response","35","2.0.0","163662","pbosng80736","moose","<b><font size=6>Atoms have heat.</font></b>","z","Thermodynamics","Heat","T","F","F","false","",""
"","1675","html-keyboard-response","36","2.0.0","165839","pbosng80736","moose","<b><font size=6>Ice has heat.</font></b>","z","Thermodynamics","Heat","F","T","T","true","",""
"","3693","html-keyboard-response","37","2.0.0","170047","pbosng80736","moose","<b><font size=6>Two cups of ice have a lower temperature than one.</font></b>","z","Thermodynamics","Temperature","T","F","F","false","",""
"","3402","html-keyboard-response","38","2.0.0","173956","pbosng80736","moose","<b><font size=6>Heat increases an object's temperature.</font></b>","z","Thermodynamics","Thermal expansion","T","T","T","true","",""
"","2002","html-keyboard-response","39","2.0.0","176470","pbosng80736","moose","<b><font size=6>Ice has a lower temperature than water.</font></b>","z","Thermodynamics","Temperature","T","T","T","true","",""
"","5367","html-keyboard-response","40","2.0.0","182341","pbosng80736","moose","<b><font size=6>Cold objects transfer heat to even colder objects.</font></b>","z","Thermodynamics","Heat transfer","F","T","T","true","",""
"","5097","html-keyboard-response","41","2.0.0","187945","pbosng80736","moose","<b><font size=6>Boiling water has a lower temperature than steam.</font></b>","z","Thermodynamics","Temperature","F","T","T","true","",""
"","1203","html-keyboard-response","42","2.0.0","189649","pbosng80736","moose","<b><font size=6>Ovens produce heat.</font></b>","z","Thermodynamics","Heat source","T","T","T","true","",""
"","1968","html-keyboard-response","43","2.0.0","192126","pbosng80736","moose","<b><font size=6>Pressure produces heat.</font></b>","z","Thermodynamics","Heat source","F","T","T","true","",""
"","5192","html-keyboard-response","44","2.0.0","197823","pbosng80736","moose","<b><font size=6>Water transfers heat to steam.</font></b>","z","Thermodynamics","Heat transfer","T","F","F","false","",""
"","2864","html-keyboard-response","45","2.0.0","201193","pbosng80736","moose","<b><font size=6>Cold objects transfer heat to warm objects.</font></b>","m","Thermodynamics","Heat transfer","F","F","F","true","",""
"","6618","html-keyboard-response","46","2.0.0","208318","pbosng80736","moose","<b><font size=6>Water transfers heat to ice.</font></b>","z","Thermodynamics","Heat transfer","T","T","T","true","",""
"","null","html-keyboard-response","47","2.0.0","210536","pbosng80736","moose","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Physiology</font></b>","null","","","","","","","",""
"","3490","html-keyboard-response","48","2.0.0","214533","pbosng80736","moose","<b><font size=6>Screwdrivers can die.</font></b>","m","Physiology","Death","F","F","F","true","",""
"","775","html-keyboard-response","49","2.0.0","215825","pbosng80736","moose","<b><font size=6>Mushrooms can die.</font></b>","z","Physiology","Death","F","T","T","true","",""
"","3400","html-keyboard-response","50","2.0.0","219731","pbosng80736","moose","<b><font size=6>A baby can be identical to an older sibling.</font></b>","m","Physiology","Kinship","T","F","F","true","",""
"","1598","html-keyboard-response","51","2.0.0","221846","pbosng80736","moose","<b><font size=6>The sun is alive.</font></b>","z","Physiology","Life","T","F","F","false","",""
"","3320","html-keyboard-response","52","2.0.0","225680","pbosng80736","moose","<b><font size=6>Bacteria turn food into energy.</font></b>","z","Physiology","Metabolism","F","T","T","true","",""
"","1099","html-keyboard-response","53","2.0.0","227288","pbosng80736","moose","<b><font size=6>Rocks are alive.</font></b>","m","Physiology","Life","F","F","F","true","",""
"","804","html-keyboard-response","54","2.0.0","228598","pbosng80736","moose","<b><font size=6>Fish are alive.</font></b>","z","Physiology","Life","T","T","T","true","",""
"","1097","html-keyboard-response","55","2.0.0","230209","pbosng80736","moose","<b><font size=6>Tigers can reproduce.</font></b>","z","Physiology","Reproduction","T","T","T","true","",""
"","5304","html-keyboard-response","56","2.0.0","236021","pbosng80736","moose","<b><font size=6>A baby can be an uncle or an aunt.</font></b>","m","Physiology","Kinship","F","T","T","false","",""
"","756","html-keyboard-response","57","2.0.0","237284","pbosng80736","moose","<b><font size=6>Turtles can die.</font></b>","z","Physiology","Death","T","T","T","true","",""
"","3228","html-keyboard-response","58","2.0.0","241028","pbosng80736","moose","<b><font size=6>People turn food into energy.</font></b>","z","Physiology","Metabolism","T","T","T","true","",""
"","1843","html-keyboard-response","59","2.0.0","243376","pbosng80736","moose","<b><font size=6>A baby can be a niece or a nephew.</font></b>","z","Physiology","Kinship","T","T","T","true","",""
"","1216","html-keyboard-response","60","2.0.0","245106","pbosng80736","moose","<b><font size=6>A baby can be a mother or a father.</font></b>","m","Physiology","Kinship","F","F","F","true","",""
"","3183","html-keyboard-response","61","2.0.0","248801","pbosng80736","moose","<b><font size=6>Rocks turn food into energy.</font></b>","m","Physiology","Metabolism","F","F","F","true","",""
"","2277","html-keyboard-response","62","2.0.0","251581","pbosng80736","moose","<b><font size=6>Plants turn food into energy.</font></b>","z","Physiology","Metabolism","T","F","F","false","",""
"","855","html-keyboard-response","63","2.0.0","252937","pbosng80736","moose","<b><font size=6>Caterpillars can reproduce.</font></b>","z","Physiology","Reproduction","T","F","F","false","",""
"","1058","html-keyboard-response","64","2.0.0","254512","pbosng80736","moose","<b><font size=6>Chairs can reproduce.</font></b>","m","Physiology","Reproduction","F","F","F","true","",""
"","1392","html-keyboard-response","65","2.0.0","256412","pbosng80736","moose","<b><font size=6>Ferns can reproduce.</font></b>","z","Physiology","Reproduction","F","T","T","true","",""
"","5339","html-keyboard-response","66","2.0.0","262260","pbosng80736","moose","<b><font size=6>Clouds can die.</font></b>","m","Physiology","Death","T","F","F","true","",""
"","3022","html-keyboard-response","67","2.0.0","265785","pbosng80736","moose","<b><font size=6>Coral is alive.</font></b>","z","Physiology","Life","F","T","T","true","",""
"","null","html-keyboard-response","68","2.0.0","267997","pbosng80736","moose","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Matter</font></b>","null","","","","","","","",""
"","6642","html-keyboard-response","69","2.0.0","275147","pbosng80736","moose","<b><font size=6>An idea can be cut in half.</font></b>","m","Matter","Divisibility","F","F","F","true","",""
"","1910","html-keyboard-response","70","2.0.0","277563","pbosng80736","moose","<b><font size=6>A shadow can be cut in half.</font></b>","m","Matter","Divisibility","T","F","F","true","",""
"","1427","html-keyboard-response","71","2.0.0","279505","pbosng80736","moose","<b><font size=6>Fire is composed of matter.</font></b>","z","Matter","Mass","T","F","F","false","",""
"","1010","html-keyboard-response","72","2.0.0","281020","pbosng80736","moose","<b><font size=6>Rocks are composed of matter.</font></b>","z","Matter","Mass","T","T","T","true","",""
"","2001","html-keyboard-response","73","2.0.0","283526","pbosng80736","moose","<b><font size=6>Atoms are the constituents of matter.</font></b>","z","Matter","Atom","T","T","T","true","",""
"","3695","html-keyboard-response","74","2.0.0","287725","pbosng80736","moose","<b><font size=6>Numbers are composed of matter.</font></b>","m","Matter","Mass","F","F","F","true","",""
"","1444","html-keyboard-response","75","2.0.0","289682","pbosng80736","moose","<b><font size=6>A log can be cut in half.</font></b>","z","Matter","Divisibility","T","T","T","true","",""
"","1401","html-keyboard-response","76","2.0.0","291596","pbosng80736","moose","<b><font size=6>Foam is denser than brick.</font></b>","m","Matter","Density","F","F","F","true","",""
"","2642","html-keyboard-response","77","2.0.0","294739","pbosng80736","moose","<b><font size=6>Atoms are visible to the naked eye.</font></b>","m","Matter","Atom","F","F","F","true","",""
"","7683","html-keyboard-response","78","2.0.0","302925","pbosng80736","moose","<b><font size=6>A liter of water weighs more than a liter of ice.</font></b>","z","Matter","Weight","F","T","T","true","",""
"","4304","html-keyboard-response","79","2.0.0","307742","pbosng80736","moose","<b><font size=6>Atoms are weightless.</font></b>","z","Matter","Atom","T","F","F","false","",""
"","3608","html-keyboard-response","80","2.0.0","311865","pbosng80736","moose","<b><font size=6>A grain of sand can be cut in half.</font></b>","z","Matter","Divisibility","F","T","T","true","",""
"","1546","html-keyboard-response","81","2.0.0","313925","pbosng80736","moose","<b><font size=6>Atoms are mostly empty space.</font></b>","m","Matter","Atom","F","T","T","false","",""
"","3545","html-keyboard-response","82","2.0.0","317974","pbosng80736","moose","<b><font size=6>A cold penny is denser than a hot penny.</font></b>","z","Matter","Density","F","T","T","true","",""
"","1944","html-keyboard-response","83","2.0.0","320421","pbosng80736","moose","<b><font size=6>Steel is denser than foam.</font></b>","z","Matter","Density","T","T","T","true","",""
"","3072","html-keyboard-response","84","2.0.0","323999","pbosng80736","moose","<b><font size=6>Air is composed of matter.</font></b>","z","Matter","Mass","F","T","T","true","",""
"","2499","html-keyboard-response","85","2.0.0","327013","pbosng80736","moose","<b><font size=6>A pound of steel weighs more than a pound of feathers.</font></b>","m","Matter","Weight","T","F","F","true","",""
"","7651","html-keyboard-response","86","2.0.0","335173","pbosng80736","moose","<b><font size=6>A liter of water weighs more than a liter of air.</font></b>","m","Matter","Weight","T","T","T","false","",""
"","2135","html-keyboard-response","87","2.0.0","337821","pbosng80736","moose","<b><font size=6>Ice is denser than water.</font></b>","z","Matter","Density","T","F","F","false","",""
"","5935","html-keyboard-response","88","2.0.0","344259","pbosng80736","moose","<b><font size=6>A pound of steel weighs more than a ton of steel.</font></b>","m","Matter","Weight","F","F","F","true","",""
"","null","html-keyboard-response","89","2.0.0","346472","pbosng80736","moose","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Germs</font></b>","null","","","","","","","",""
"","3988","html-keyboard-response","90","2.0.0","350972","pbosng80736","moose","<b><font size=6>Water kills germs.</font></b>","m","Germs","Sterilization","T","F","F","true","",""
"","2159","html-keyboard-response","91","2.0.0","353641","pbosng80736","moose","<b><font size=6>Germs have an odor.</font></b>","m","Germs","Microbe","T","F","F","true","",""
"","1558","html-keyboard-response","92","2.0.0","355709","pbosng80736","moose","<b><font size=6>Rotting meat contains germs.</font></b>","z","Germs","Contamination","T","T","T","true","",""
"","2430","html-keyboard-response","93","2.0.0","358656","pbosng80736","moose","<b><font size=6>Germs enter the body through the eyes.</font></b>","m","Germs","Infection","F","T","T","false","",""
"","1564","html-keyboard-response","94","2.0.0","360736","pbosng80736","moose","<b><font size=6>Being depressed can make a person sick.</font></b>","z","Germs","Contagion","F","T","T","true","",""
"","1490","html-keyboard-response","95","2.0.0","362737","pbosng80736","moose","<b><font size=6>Germs have a shape.</font></b>","z","Germs","Microbe","T","T","T","true","",""
"","2838","html-keyboard-response","96","2.0.0","366090","pbosng80736","moose","<b><font size=6>Being happy can make a person sick.</font></b>","m","Germs","Contagion","F","F","F","true","",""
"","1293","html-keyboard-response","97","2.0.0","367895","pbosng80736","moose","<b><font size=6>Being sneezed on can make a person sick.</font></b>","z","Germs","Contagion","T","T","T","true","",""
"","3768","html-keyboard-response","98","2.0.0","372180","pbosng80736","moose","<b><font size=6>Kindness kills germs.</font></b>","m","Germs","Sterilization","F","F","F","true","",""
"","1813","html-keyboard-response","99","2.0.0","374495","pbosng80736","moose","<b><font size=6>Being cold can make a person sick.</font></b>","z","Germs","Contagion","T","F","F","false","",""
"","1013","html-keyboard-response","100","2.0.0","376013","pbosng80736","moose","<b><font size=6>Germs have feelings.</font></b>","m","Germs","Microbe","F","F","F","true","",""
"","2538","html-keyboard-response","101","2.0.0","379068","pbosng80736","moose","<b><font size=6>Germs enter the body through the hair.</font></b>","m","Germs","Infection","F","F","F","true","",""
"","9143","html-keyboard-response","102","2.0.0","388727","pbosng80736","moose","<b><font size=6>Germs enter the body through cuts.</font></b>","z","Germs","Infection","T","T","T","true","",""
"","1250","html-keyboard-response","103","2.0.0","390494","pbosng80736","moose","<b><font size=6>Alcohol kills germs.</font></b>","z","Germs","Sterilization","T","T","T","true","",""
"","1147","html-keyboard-response","104","2.0.0","392148","pbosng80736","moose","<b><font size=6>Germs have DNA.</font></b>","z","Germs","Microbe","F","T","T","true","",""
"","1183","html-keyboard-response","105","2.0.0","393841","pbosng80736","moose","<b><font size=6>Heat kills germs.</font></b>","z","Germs","Sterilization","F","T","T","true","",""
"","1978","html-keyboard-response","106","2.0.0","396323","pbosng80736","moose","<b><font size=6>Sunshine contains germs.</font></b>","m","Germs","Contamination","F","F","F","true","",""
"","1103","html-keyboard-response","107","2.0.0","397940","pbosng80736","moose","<b><font size=6>Dish sponges contain germs.</font></b>","z","Germs","Contamination","F","T","T","true","",""
"","1994","html-keyboard-response","108","2.0.0","400439","pbosng80736","moose","<b><font size=6>Germs enter the body through the skin.</font></b>","z","Germs","Infection","T","F","F","false","",""
"","1268","html-keyboard-response","109","2.0.0","402224","pbosng80736","moose","<b><font size=6>Urine contains germs.</font></b>","z","Germs","Contamination","T","F","F","false","",""
"","32883","survey-text","110","2.0.0","435628","pbosng80736","moose","","{""reflection1"":""I think the purpose was to see if people are more confidence on certain vague questions depending on its subject""}","","","","","","","I think the purpose was to see if people are more confidence on certain vague questions depending on its subject",""
"","2100","survey-text","111","2.0.0","437732","pbosng80736","moose","","{""reflection2"":""""}","","","","","","","",""
