"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","stimulus","response","Category","Concept","T1","T2","CorrectAnswer","correct","reflection1","reflection2"
"","2174","html-keyboard-response","22","2.0.0","76628","p6yyn2ezwzu","rhino","<b><font size=6>A grain of sand can be cut in half.</font></b>","z","Matter","Divisibility","F","T","T","true","",""
"","3204","html-keyboard-response","23","2.0.0","80346","p6yyn2ezwzu","rhino","<b><font size=6>A cold penny is denser than a hot penny.</font></b>","z","Matter","Density","F","T","T","true","",""
"","6067","html-keyboard-response","24","2.0.0","86929","p6yyn2ezwzu","rhino","<b><font size=6>Numbers are composed of matter.</font></b>","m","Matter","Mass","F","F","F","true","",""
"","1301","html-keyboard-response","25","2.0.0","88741","p6yyn2ezwzu","rhino","<b><font size=6>Air is composed of matter.</font></b>","z","Matter","Mass","F","T","T","true","",""
"","null","html-keyboard-response","26","2.0.0","90962","p6yyn2ezwzu","rhino","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Mechanics</font></b>","null","","","","","","","",""
"","2347","html-keyboard-response","27","2.0.0","93818","p6yyn2ezwzu","rhino","<b><font size=6>Forces can be transferred from one object to another.</font></b>","z","Mechanics","Momentum","T","F","F","false","",""
"","3559","html-keyboard-response","28","2.0.0","97889","p6yyn2ezwzu","rhino","<b><font size=6>Constant motion requires constant force.</font></b>","z","Mechanics","Acceleration","T","F","F","false","",""
"","4667","html-keyboard-response","29","2.0.0","103072","p6yyn2ezwzu","rhino","<b><font size=6>Energy can be transferred from one object to another.</font></b>","z","Mechanics","Momentum","F","T","T","true","",""
"","2928","html-keyboard-response","30","2.0.0","106506","p6yyn2ezwzu","rhino","<b><font size=6>A moving bullet loses weight.</font></b>","m","Mechanics","Velocity","F","F","F","true","",""
"","3065","html-keyboard-response","31","2.0.0","110074","p6yyn2ezwzu","rhino","<b><font size=6>A moving bullet loses force.</font></b>","m","Mechanics","Velocity","T","F","F","true","",""
"","3049","html-keyboard-response","32","2.0.0","113631","p6yyn2ezwzu","rhino","<b><font size=6>Pointy objects fall through air faster than flat objects.</font></b>","z","Mechanics","Gravity","F","T","T","true","",""
"","8738","html-keyboard-response","33","2.0.0","122881","p6yyn2ezwzu","rhino","<b><font size=6>Constant speed requires constant acceleration.</font></b>","z","Mechanics","Acceleration","F","F","F","false","",""
"","7816","html-keyboard-response","34","2.0.0","131204","p6yyn2ezwzu","rhino","<b><font size=6>Anvils fall through air faster than feathers.</font></b>","z","Mechanics","Gravity","T","T","T","true","",""
"","5778","html-keyboard-response","35","2.0.0","137495","p6yyn2ezwzu","rhino","<b><font size=6>Forces can be male or female.</font></b>","m","Mechanics","Force","F","F","F","true","",""
"","8906","html-keyboard-response","36","2.0.0","146907","p6yyn2ezwzu","rhino","<b><font size=6>A moving bullet loses height.</font></b>","m","Mechanics","Velocity","F","T","T","false","",""
"","1781","html-keyboard-response","37","2.0.0","149197","p6yyn2ezwzu","rhino","<b><font size=6>Heavy balls fall through air faster than light balls.</font></b>","z","Mechanics","Gravity","T","F","F","false","",""
"","5396","html-keyboard-response","38","2.0.0","155104","p6yyn2ezwzu","rhino","<b><font size=6>Constant acceleration requires constant force.</font></b>","z","Mechanics","Acceleration","T","T","T","true","",""
"","1866","html-keyboard-response","39","2.0.0","157479","p6yyn2ezwzu","rhino","<b><font size=6>Momentum can be transferred from one object to another.</font></b>","z","Mechanics","Momentum","T","T","T","true","",""
"","1005","html-keyboard-response","40","2.0.0","158988","p6yyn2ezwzu","rhino","<b><font size=6>Forces can be strong or weak.</font></b>","z","Mechanics","Force","T","T","T","true","",""
"","9870","html-keyboard-response","41","2.0.0","169365","p6yyn2ezwzu","rhino","<b><font size=6>Constant force can yield constant rest.</font></b>","m","Mechanics","Acceleration","F","T","T","false","",""
"","4195","html-keyboard-response","42","2.0.0","174065","p6yyn2ezwzu","rhino","<b><font size=6>A moving bullet loses speed.</font></b>","z","Mechanics","Velocity","T","T","T","true","",""
"","4276","html-keyboard-response","43","2.0.0","178858","p6yyn2ezwzu","rhino","<b><font size=6>Bright objects fall through air faster than dark objects.</font></b>","z","Mechanics","Gravity","F","F","F","false","",""
"","4538","html-keyboard-response","44","2.0.0","183898","p6yyn2ezwzu","rhino","<b><font size=6>Color can be transferred from one object to another.</font></b>","z","Mechanics","Momentum","F","F","F","false","",""
"","1630","html-keyboard-response","45","2.0.0","186040","p6yyn2ezwzu","rhino","<b><font size=6>Forces can be balanced or unbalanced.</font></b>","z","Mechanics","Force","F","T","T","true","",""
"","1356","html-keyboard-response","46","2.0.0","187900","p6yyn2ezwzu","rhino","<b><font size=6>Forces can be straight or curved.</font></b>","z","Mechanics","Force","T","F","F","false","",""
"","1216","html-keyboard-response","47","2.0.0","189632","p6yyn2ezwzu","rhino","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Astronomy</font></b>","z","","","","","","","",""
"","1260","html-keyboard-response","48","2.0.0","191402","p6yyn2ezwzu","rhino","<b><font size=6>The sun produces light.</font></b>","z","Astronomy","Star","T","T","T","true","",""
"","1300","html-keyboard-response","49","2.0.0","193207","p6yyn2ezwzu","rhino","<b><font size=6>The sun produces gravity.</font></b>","m","Astronomy","Star","F","T","T","false","",""
"","2242","html-keyboard-response","50","2.0.0","195957","p6yyn2ezwzu","rhino","<b><font size=6>Asteroids are more massive than planets.</font></b>","m","Astronomy","Planet","F","F","F","true","",""
"","9991","html-keyboard-response","51","2.0.0","206464","p6yyn2ezwzu","rhino","<b><font size=6>Phases of the moon are caused by clouds.</font></b>","m","Astronomy","Lunar phase","F","F","F","true","",""
"","8298","html-keyboard-response","52","2.0.0","215270","p6yyn2ezwzu","rhino","<b><font size=6>The sun revolves around the moon.</font></b>","m","Astronomy","Solar system","F","F","F","true","",""
"","2612","html-keyboard-response","53","2.0.0","218393","p6yyn2ezwzu","rhino","<b><font size=6>Planets are more massive than stars.</font></b>","z","Astronomy","Planet","T","F","F","false","",""
"","2395","html-keyboard-response","54","2.0.0","221293","p6yyn2ezwzu","rhino","<b><font size=6>The sun revolves around the earth.</font></b>","m","Astronomy","Solar system","T","F","F","true","",""
"","1231","html-keyboard-response","55","2.0.0","223040","p6yyn2ezwzu","rhino","<b><font size=6>The moon produces light.</font></b>","m","Astronomy","Star","T","F","F","true","",""
"","3018","html-keyboard-response","56","2.0.0","226569","p6yyn2ezwzu","rhino","<b><font size=6>The moon revolves around the earth.</font></b>","z","Astronomy","Solar system","T","T","T","true","",""
"","1812","html-keyboard-response","57","2.0.0","228881","p6yyn2ezwzu","rhino","<b><font size=6>Stars are more massive than planets.</font></b>","m","Astronomy","Planet","F","T","T","false","",""
"","1871","html-keyboard-response","58","2.0.0","231256","p6yyn2ezwzu","rhino","<b><font size=6>Planets are more massive than moons.</font></b>","z","Astronomy","Planet","T","T","T","true","",""
"","4472","html-keyboard-response","59","2.0.0","236234","p6yyn2ezwzu","rhino","<b><font size=6>Phases of the moon are caused by the moon's orbit.</font></b>","z","Astronomy","Lunar phase","F","T","T","true","",""
"","3668","html-keyboard-response","60","2.0.0","240411","p6yyn2ezwzu","rhino","<b><font size=6>The earth's rotation causes the seasons.</font></b>","z","Astronomy","Season","F","F","F","false","",""
"","5875","html-keyboard-response","61","2.0.0","246792","p6yyn2ezwzu","rhino","<b><font size=6>Phases of the moon are caused by the earth's shadow.</font></b>","m","Astronomy","Lunar phase","T","F","F","true","",""
"","2695","html-keyboard-response","62","2.0.0","249999","p6yyn2ezwzu","rhino","<b><font size=6>A change in overall sunlight causes the seasons.</font></b>","z","Astronomy","Season","T","T","T","true","",""
"","1122","html-keyboard-response","63","2.0.0","251627","p6yyn2ezwzu","rhino","<b><font size=6>The sun produces sound.</font></b>","z","Astronomy","Star","F","F","F","false","",""
"","10659","html-keyboard-response","64","2.0.0","262801","p6yyn2ezwzu","rhino","<b><font size=6>The earth's distance from the sun causes the seasons.</font></b>","z","Astronomy","Season","T","F","F","false","",""
"","4302","html-keyboard-response","65","2.0.0","267610","p6yyn2ezwzu","rhino","<b><font size=6>Phases of the moon are caused by changes in illumination.</font></b>","z","Astronomy","Lunar phase","T","T","T","true","",""
"","3040","html-keyboard-response","66","2.0.0","271153","p6yyn2ezwzu","rhino","<b><font size=6>The earth revolves around the sun.</font></b>","z","Astronomy","Solar system","F","T","T","true","",""
"","1811","html-keyboard-response","67","2.0.0","273480","p6yyn2ezwzu","rhino","<b><font size=6>The earth's tilt causes the seasons.</font></b>","z","Astronomy","Season","F","T","T","true","",""
"","1006","html-keyboard-response","68","2.0.0","274991","p6yyn2ezwzu","rhino","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Physiology</font></b>","m","","","","","","","",""
"","716","html-keyboard-response","69","2.0.0","276210","p6yyn2ezwzu","rhino","<b><font size=6>Fish are alive.</font></b>","z","Physiology","Life","T","T","T","true","",""
"","1057","html-keyboard-response","70","2.0.0","277777","p6yyn2ezwzu","rhino","<b><font size=6>Tigers can reproduce.</font></b>","z","Physiology","Reproduction","T","T","T","true","",""
"","3341","html-keyboard-response","71","2.0.0","281624","p6yyn2ezwzu","rhino","<b><font size=6>Ferns can reproduce.</font></b>","z","Physiology","Reproduction","F","T","T","true","",""
"","1943","html-keyboard-response","72","2.0.0","284074","p6yyn2ezwzu","rhino","<b><font size=6>Chairs can reproduce.</font></b>","m","Physiology","Reproduction","F","F","F","true","",""
"","1002","html-keyboard-response","73","2.0.0","285584","p6yyn2ezwzu","rhino","<b><font size=6>Mushrooms can die.</font></b>","z","Physiology","Death","F","T","T","true","",""
"","4130","html-keyboard-response","74","2.0.0","290230","p6yyn2ezwzu","rhino","<b><font size=6>A baby can be identical to an older sibling.</font></b>","z","Physiology","Kinship","T","F","F","false","",""
"","4902","html-keyboard-response","75","2.0.0","295646","p6yyn2ezwzu","rhino","<b><font size=6>Plants turn food into energy.</font></b>","z","Physiology","Metabolism","T","F","F","false","",""
"","1894","html-keyboard-response","76","2.0.0","298049","p6yyn2ezwzu","rhino","<b><font size=6>The sun is alive.</font></b>","m","Physiology","Life","T","F","F","true","",""
"","2569","html-keyboard-response","77","2.0.0","301133","p6yyn2ezwzu","rhino","<b><font size=6>Caterpillars can reproduce.</font></b>","z","Physiology","Reproduction","T","F","F","false","",""
"","1819","html-keyboard-response","78","2.0.0","303463","p6yyn2ezwzu","rhino","<b><font size=6>A baby can be an uncle or an aunt.</font></b>","z","Physiology","Kinship","F","T","T","true","",""
"","2874","html-keyboard-response","79","2.0.0","306841","p6yyn2ezwzu","rhino","<b><font size=6>People turn food into energy.</font></b>","z","Physiology","Metabolism","T","T","T","true","",""
"","1034","html-keyboard-response","80","2.0.0","308391","p6yyn2ezwzu","rhino","<b><font size=6>Bacteria turn food into energy.</font></b>","z","Physiology","Metabolism","F","T","T","true","",""
"","4280","html-keyboard-response","81","2.0.0","313187","p6yyn2ezwzu","rhino","<b><font size=6>A baby can be a mother or a father.</font></b>","m","Physiology","Kinship","F","F","F","true","",""
"","3076","html-keyboard-response","82","2.0.0","316764","p6yyn2ezwzu","rhino","<b><font size=6>Rocks are alive.</font></b>","m","Physiology","Life","F","F","F","true","",""
"","947","html-keyboard-response","83","2.0.0","318217","p6yyn2ezwzu","rhino","<b><font size=6>Coral is alive.</font></b>","z","Physiology","Life","F","T","T","true","",""
"","1765","html-keyboard-response","84","2.0.0","320485","p6yyn2ezwzu","rhino","<b><font size=6>Rocks turn food into energy.</font></b>","m","Physiology","Metabolism","F","F","F","true","",""
"","1459","html-keyboard-response","85","2.0.0","322460","p6yyn2ezwzu","rhino","<b><font size=6>Turtles can die.</font></b>","z","Physiology","Death","T","T","T","true","",""
"","1590","html-keyboard-response","86","2.0.0","324566","p6yyn2ezwzu","rhino","<b><font size=6>Clouds can die.</font></b>","z","Physiology","Death","T","F","F","false","",""
"","1959","html-keyboard-response","87","2.0.0","327038","p6yyn2ezwzu","rhino","<b><font size=6>Screwdrivers can die.</font></b>","z","Physiology","Death","F","F","F","false","",""
"","4098","html-keyboard-response","88","2.0.0","331652","p6yyn2ezwzu","rhino","<b><font size=6>A baby can be a niece or a nephew.</font></b>","z","Physiology","Kinship","T","T","T","true","",""
"","629","html-keyboard-response","89","2.0.0","332790","p6yyn2ezwzu","rhino","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Fractions</font></b>","z","","","","","","","",""
"","5036","html-keyboard-response","90","2.0.0","338333","p6yyn2ezwzu","rhino","<b><font size=6>There are numbers between 10 and 10.</font></b>","m","Fractions","Infinite density","F","F","F","true","",""
"","3855","html-keyboard-response","91","2.0.0","342691","p6yyn2ezwzu","rhino","<b><font size=6>8 divided by 1/2 is 4.</font></b>","m","Fractions","Division","T","F","F","true","",""
"","3997","html-keyboard-response","92","2.0.0","347195","p6yyn2ezwzu","rhino","<b><font size=6>8 divided by 2/1 is 3.</font></b>","m","Fractions","Division","F","F","F","true","",""
"","995","html-keyboard-response","93","2.0.0","348698","p6yyn2ezwzu","rhino","<b><font size=6>There are numbers between 1 and 3.</font></b>","z","Fractions","Infinite density","T","T","T","true","",""
"","2986","html-keyboard-response","94","2.0.0","352194","p6yyn2ezwzu","rhino","<b><font size=6>1/17 is greater than 16/17.</font></b>","m","Fractions","Ordering","F","F","F","true","",""
"","11917","html-keyboard-response","95","2.0.0","364615","p6yyn2ezwzu","rhino","<b><font size=6>All fractions are expressible as integers.</font></b>","z","Fractions","Conversion","F","F","F","false","",""
"","6320","html-keyboard-response","96","2.0.0","371438","p6yyn2ezwzu","rhino","<b><font size=6>4 divided by 2/1 is 2.</font></b>","z","Fractions","Division","T","T","T","true","",""
"","2097","html-keyboard-response","97","2.0.0","374049","p6yyn2ezwzu","rhino","<b><font size=6>1/17 is greater than 1/9.</font></b>","m","Fractions","Ordering","T","F","F","true","",""
"","4435","html-keyboard-response","98","2.0.0","378990","p6yyn2ezwzu","rhino","<b><font size=6>1/10 plus 1/10 is 1/5.</font></b>","z","Fractions","Addition","F","T","T","true","",""
"","4576","html-keyboard-response","99","2.0.0","384074","p6yyn2ezwzu","rhino","<b><font size=6>All decimals are expressible as fractions.</font></b>","z","Fractions","Conversion","T","T","T","true","",""
"","2173","html-keyboard-response","100","2.0.0","386753","p6yyn2ezwzu","rhino","<b><font size=6>1/13 is greater than 1/30.</font></b>","z","Fractions","Ordering","F","T","T","true","",""
"","1469","html-keyboard-response","101","2.0.0","388728","p6yyn2ezwzu","rhino","<b><font size=6>All integers are expressible as fractions.</font></b>","z","Fractions","Conversion","F","T","T","true","",""
"","23305","html-keyboard-response","102","2.0.0","412548","p6yyn2ezwzu","rhino","<b><font size=6>2/3 plus 2/4 is 2/7.</font></b>","m","Fractions","Addition","T","F","F","true","",""
"","2118","html-keyboard-response","103","2.0.0","415172","p6yyn2ezwzu","rhino","<b><font size=6>4 divided by 1/2 is 8.</font></b>","z","Fractions","Division","F","T","T","true","",""
"","1740","html-keyboard-response","104","2.0.0","417416","p6yyn2ezwzu","rhino","<b><font size=6>1/3 plus 1/3 is 2/3.</font></b>","z","Fractions","Addition","T","T","T","true","",""
"","2391","html-keyboard-response","105","2.0.0","420318","p6yyn2ezwzu","rhino","<b><font size=6>There are numbers between 1/3 and 1/2.</font></b>","z","Fractions","Infinite density","F","T","T","true","",""
"","2461","html-keyboard-response","106","2.0.0","423287","p6yyn2ezwzu","rhino","<b><font size=6>There are numbers between 1/10 and 10/100.</font></b>","z","Fractions","Infinite density","T","F","F","false","",""
"","2918","html-keyboard-response","107","2.0.0","426714","p6yyn2ezwzu","rhino","<b><font size=6>12/13 is greater than 1/13.</font></b>","z","Fractions","Ordering","T","T","T","true","",""
"","3806","html-keyboard-response","108","2.0.0","431032","p6yyn2ezwzu","rhino","<b><font size=6>All fractions are expressible as decimals.</font></b>","z","Fractions","Conversion","T","F","F","false","",""
"","1654","html-keyboard-response","109","2.0.0","433189","p6yyn2ezwzu","rhino","<b><font size=6>1/3 plus 1/3 is 1/3.</font></b>","m","Fractions","Addition","F","F","F","true","",""
"","34027","survey-text","110","2.0.0","467730","p6yyn2ezwzu","rhino","","{""reflection1"":""I think the purpose of this experiment was to see if people would answer an ambiguous question correctly based off the context of the previous questions asked.""}","","","","","","","I think the purpose of this experiment was to see if people would answer an ambiguous question correctly based off the context of the previous questions asked.",""
"","8186","survey-text","111","2.0.0","475917","p6yyn2ezwzu","rhino","","{""reflection2"":""I did not experience any technical issues""}","","","","","","","","I did not experience any technical issues"
