"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","stimulus","response","Category","Concept","T1","T2","CorrectAnswer","correct","reflection1","reflection2"
"","1915","html-keyboard-response","63","2.0.0","558007","p5zy6swx4sf","otter","<b><font size=6>Humans have more chromosomes than mosquitoes.</font></b>","z","Genetics","Chromosome","T","T","T","true","",""
"","1259","html-keyboard-response","64","2.0.0","559771","p5zy6swx4sf","otter","<b><font size=6>Men have more chromosomes than women.</font></b>","m","Genetics","Chromosome","F","F","F","true","",""
"","2983","html-keyboard-response","65","2.0.0","563257","p5zy6swx4sf","otter","<b><font size=6>Radiation can change one's genome.</font></b>","z","Genetics","Mutation","T","T","T","true","",""
"","1545","html-keyboard-response","66","2.0.0","565306","p5zy6swx4sf","otter","<b><font size=6>Pierced ears are heritable.</font></b>","m","Genetics","Heritability","F","F","F","true","",""
"","1826","html-keyboard-response","67","2.0.0","567635","p5zy6swx4sf","otter","<b><font size=6>Two brown-eyed parents could have a blue-eyed baby.</font></b>","m","Genetics","Dominance","F","T","T","false","",""
"","1330","html-keyboard-response","68","2.0.0","569469","p5zy6swx4sf","otter","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Mechanics</font></b>"," ","","","","","","","",""
"","7334","html-keyboard-response","69","2.0.0","577306","p5zy6swx4sf","otter","<b><font size=6>Color can be transferred from one object to another.</font></b>","z","Mechanics","Momentum","F","F","F","false","",""
"","8845","html-keyboard-response","70","2.0.0","586654","p5zy6swx4sf","otter","<b><font size=6>Bright objects fall through air faster than dark objects.</font></b>","m","Mechanics","Gravity","F","F","F","true","",""
"","1754","html-keyboard-response","71","2.0.0","588912","p5zy6swx4sf","otter","<b><font size=6>Pointy objects fall through air faster than flat objects.</font></b>","z","Mechanics","Gravity","F","T","T","true","",""
"","1683","html-keyboard-response","72","2.0.0","591099","p5zy6swx4sf","otter","<b><font size=6>Momentum can be transferred from one object to another.</font></b>","z","Mechanics","Momentum","T","T","T","true","",""
"","2179","html-keyboard-response","73","2.0.0","593781","p5zy6swx4sf","otter","<b><font size=6>A moving bullet loses force.</font></b>","z","Mechanics","Velocity","T","F","F","false","",""
"","6422","html-keyboard-response","74","2.0.0","600706","p5zy6swx4sf","otter","<b><font size=6>Constant acceleration requires constant force.</font></b>","z","Mechanics","Acceleration","T","T","T","true","",""
"","3446","html-keyboard-response","75","2.0.0","604655","p5zy6swx4sf","otter","<b><font size=6>Constant force can yield constant rest.</font></b>","m","Mechanics","Acceleration","F","T","T","false","",""
"","3009","html-keyboard-response","76","2.0.0","608167","p5zy6swx4sf","otter","<b><font size=6>A moving bullet loses weight.</font></b>","m","Mechanics","Velocity","F","F","F","true","",""
"","2542","html-keyboard-response","77","2.0.0","611212","p5zy6swx4sf","otter","<b><font size=6>Forces can be straight or curved.</font></b>","z","Mechanics","Force","T","F","F","false","",""
"","1922","html-keyboard-response","78","2.0.0","613638","p5zy6swx4sf","otter","<b><font size=6>Energy can be transferred from one object to another.</font></b>","m","Mechanics","Momentum","F","T","T","false","",""
"","1029","html-keyboard-response","79","2.0.0","615171","p5zy6swx4sf","otter","<b><font size=6>Forces can be strong or weak.</font></b>","m","Mechanics","Force","T","T","T","false","",""
"","1057","html-keyboard-response","80","2.0.0","616732","p5zy6swx4sf","otter","<b><font size=6>A moving bullet loses speed.</font></b>","m","Mechanics","Velocity","T","T","T","false","",""
"","3989","html-keyboard-response","81","2.0.0","621225","p5zy6swx4sf","otter","<b><font size=6>Anvils fall through air faster than feathers.</font></b>","z","Mechanics","Gravity","T","T","T","true","",""
"","2768","html-keyboard-response","82","2.0.0","624496","p5zy6swx4sf","otter","<b><font size=6>Forces can be male or female.</font></b>","m","Mechanics","Force","F","F","F","true","",""
"","1935","html-keyboard-response","83","2.0.0","626935","p5zy6swx4sf","otter","<b><font size=6>Constant motion requires constant force.</font></b>","z","Mechanics","Acceleration","T","F","F","false","",""
"","2683","html-keyboard-response","84","2.0.0","630121","p5zy6swx4sf","otter","<b><font size=6>Heavy balls fall through air faster than light balls.</font></b>","z","Mechanics","Gravity","T","F","F","false","",""
"","3143","html-keyboard-response","85","2.0.0","633767","p5zy6swx4sf","otter","<b><font size=6>Constant speed requires constant acceleration.</font></b>","z","Mechanics","Acceleration","F","F","F","false","",""
"","1962","html-keyboard-response","86","2.0.0","636232","p5zy6swx4sf","otter","<b><font size=6>A moving bullet loses height.</font></b>","z","Mechanics","Velocity","F","T","T","true","",""
"","1681","html-keyboard-response","87","2.0.0","638416","p5zy6swx4sf","otter","<b><font size=6>Forces can be transferred from one object to another.</font></b>","z","Mechanics","Momentum","T","F","F","false","",""
"","1142","html-keyboard-response","88","2.0.0","640061","p5zy6swx4sf","otter","<b><font size=6>Forces can be balanced or unbalanced.</font></b>","m","Mechanics","Force","F","T","T","false","",""
"","1152","html-keyboard-response","89","2.0.0","641716","p5zy6swx4sf","otter","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Physiology</font></b>","m","","","","","","","",""
"","1647","html-keyboard-response","90","2.0.0","643867","p5zy6swx4sf","otter","<b><font size=6>Caterpillars can reproduce.</font></b>","z","Physiology","Reproduction","T","F","F","false","",""
"","2881","html-keyboard-response","91","2.0.0","647251","p5zy6swx4sf","otter","<b><font size=6>The sun is alive.</font></b>","m","Physiology","Life","T","F","F","true","",""
"","4769","html-keyboard-response","92","2.0.0","652522","p5zy6swx4sf","otter","<b><font size=6>A baby can be a mother or a father.</font></b>","z","Physiology","Kinship","F","F","F","false","",""
"","2778","html-keyboard-response","93","2.0.0","655802","p5zy6swx4sf","otter","<b><font size=6>Bacteria turn food into energy.</font></b>","m","Physiology","Metabolism","F","T","T","false","",""
"","3869","html-keyboard-response","94","2.0.0","660174","p5zy6swx4sf","otter","<b><font size=6>Chairs can reproduce.</font></b>","m","Physiology","Reproduction","F","F","F","true","",""
"","2007","html-keyboard-response","95","2.0.0","662684","p5zy6swx4sf","otter","<b><font size=6>A baby can be a niece or a nephew.</font></b>","z","Physiology","Kinship","T","T","T","true","",""
"","2271","html-keyboard-response","96","2.0.0","665458","p5zy6swx4sf","otter","<b><font size=6>Screwdrivers can die.</font></b>","m","Physiology","Death","F","F","F","true","",""
"","2487","html-keyboard-response","97","2.0.0","668448","p5zy6swx4sf","otter","<b><font size=6>Rocks are alive.</font></b>","m","Physiology","Life","F","F","F","true","",""
"","1304","html-keyboard-response","98","2.0.0","670255","p5zy6swx4sf","otter","<b><font size=6>Mushrooms can die.</font></b>","z","Physiology","Death","F","T","T","true","",""
"","1258","html-keyboard-response","99","2.0.0","672015","p5zy6swx4sf","otter","<b><font size=6>Ferns can reproduce.</font></b>","z","Physiology","Reproduction","F","T","T","true","",""
"","1968","html-keyboard-response","100","2.0.0","674485","p5zy6swx4sf","otter","<b><font size=6>Clouds can die.</font></b>","m","Physiology","Death","T","F","F","true","",""
"","893","html-keyboard-response","101","2.0.0","675882","p5zy6swx4sf","otter","<b><font size=6>Tigers can reproduce.</font></b>","z","Physiology","Reproduction","T","T","T","true","",""
"","894","html-keyboard-response","102","2.0.0","677279","p5zy6swx4sf","otter","<b><font size=6>Turtles can die.</font></b>","z","Physiology","Death","T","T","T","true","",""
"","1322","html-keyboard-response","103","2.0.0","679105","p5zy6swx4sf","otter","<b><font size=6>Rocks turn food into energy.</font></b>","m","Physiology","Metabolism","F","F","F","true","",""
"","1641","html-keyboard-response","104","2.0.0","681250","p5zy6swx4sf","otter","<b><font size=6>A baby can be identical to an older sibling.</font></b>","z","Physiology","Kinship","T","F","F","false","",""
"","3693","html-keyboard-response","105","2.0.0","685446","p5zy6swx4sf","otter","<b><font size=6>Fish are alive.</font></b>","z","Physiology","Life","T","T","T","true","",""
"","771","html-keyboard-response","106","2.0.0","686720","p5zy6swx4sf","otter","<b><font size=6>Coral is alive.</font></b>","z","Physiology","Life","F","T","T","true","",""
"","1307","html-keyboard-response","107","2.0.0","688530","p5zy6swx4sf","otter","<b><font size=6>Plants turn food into energy.</font></b>","z","Physiology","Metabolism","T","F","F","false","",""
"","1341","html-keyboard-response","108","2.0.0","690373","p5zy6swx4sf","otter","<b><font size=6>People turn food into energy.</font></b>","z","Physiology","Metabolism","T","T","T","true","",""
"","2787","html-keyboard-response","109","2.0.0","693663","p5zy6swx4sf","otter","<b><font size=6>A baby can be an uncle or an aunt.</font></b>","z","Physiology","Kinship","F","T","T","true","",""
"","34835","survey-text","110","2.0.0","729019","p5zy6swx4sf","otter","","{""reflection1"":""To see if we could differentiate scientific real facts with made up ones.""}","","","","","","","To see if we could differentiate scientific real facts with made up ones.",""
"","2826","survey-text","111","2.0.0","731850","p5zy6swx4sf","otter","","{""reflection2"":""Nope.""}","","","","","","","","Nope."
