"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","stimulus","response","Category","Concept","T1","T2","CorrectAnswer","correct","reflection1","reflection2"
"","2743","html-keyboard-response","40","2.0.0","161436","pjryf9dtlky","shark","<b><font size=6>Genes that code for eye color can be found in the liver.</font></b>","m","Genetics","Expression","F","T","T","false","",""
"","2514","html-keyboard-response","41","2.0.0","164461","pjryf9dtlky","shark","<b><font size=6>Sunscreen can change one's genome.</font></b>","m","Genetics","Mutation","F","F","F","true","",""
"","3062","html-keyboard-response","42","2.0.0","168037","pjryf9dtlky","shark","<b><font size=6>Two brown-eyed parents could have a brown-eyed baby.</font></b>","z","Genetics","Dominance","T","T","T","true","",""
"","3697","html-keyboard-response","43","2.0.0","172245","pjryf9dtlky","shark","<b><font size=6>A blue-eyed baby must have two blue-eyed parents.</font></b>","m","Genetics","Dominance","T","F","F","true","",""
"","8297","html-keyboard-response","44","2.0.0","181043","pjryf9dtlky","shark","<b><font size=6>Genes that code for eye color can be found in hair.</font></b>","m","Genetics","Expression","F","F","F","true","",""
"","30048","html-keyboard-response","45","2.0.0","211606","pjryf9dtlky","shark","<b><font size=6>Two blue-eyed parents could have a brown-eyed baby.</font></b>","m","Genetics","Dominance","F","F","F","true","",""
"","12115","html-keyboard-response","46","2.0.0","224233","pjryf9dtlky","shark","<b><font size=6>Intelligence is heritable.</font></b>","z","Genetics","Heritability","F","T","T","true","",""
"","null","html-keyboard-response","47","2.0.0","226446","pjryf9dtlky","shark","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Matter</font></b>","null","","","","","","","",""
"","2930","html-keyboard-response","48","2.0.0","229886","pjryf9dtlky","shark","<b><font size=6>A liter of water weighs more than a liter of ice.</font></b>","m","Matter","Weight","F","T","T","false","",""
"","4969","html-keyboard-response","49","2.0.0","235365","pjryf9dtlky","shark","<b><font size=6>A pound of steel weighs more than a pound of feathers.</font></b>","m","Matter","Weight","T","F","F","true","",""
"","4551","html-keyboard-response","50","2.0.0","240423","pjryf9dtlky","shark","<b><font size=6>Atoms are mostly empty space.</font></b>","m","Matter","Atom","F","T","T","false","",""
"","3723","html-keyboard-response","51","2.0.0","244655","pjryf9dtlky","shark","<b><font size=6>A liter of water weighs more than a liter of air.</font></b>","m","Matter","Weight","T","T","T","false","",""
"","2232","html-keyboard-response","52","2.0.0","247399","pjryf9dtlky","shark","<b><font size=6>A log can be cut in half.</font></b>","z","Matter","Divisibility","T","T","T","true","",""
"","3941","html-keyboard-response","53","2.0.0","251848","pjryf9dtlky","shark","<b><font size=6>A shadow can be cut in half.</font></b>","m","Matter","Divisibility","T","F","F","true","",""
"","4405","html-keyboard-response","54","2.0.0","256758","pjryf9dtlky","shark","<b><font size=6>Fire is composed of matter.</font></b>","z","Matter","Mass","T","F","F","false","",""
"","3118","html-keyboard-response","55","2.0.0","260391","pjryf9dtlky","shark","<b><font size=6>A pound of steel weighs more than a ton of steel.</font></b>","m","Matter","Weight","F","F","F","true","",""
"","5696","html-keyboard-response","56","2.0.0","266602","pjryf9dtlky","shark","<b><font size=6>Foam is denser than brick.</font></b>","m","Matter","Density","F","F","F","true","",""
"","1734","html-keyboard-response","57","2.0.0","268848","pjryf9dtlky","shark","<b><font size=6>Atoms are weightless.</font></b>","m","Matter","Atom","T","F","F","true","",""
"","1926","html-keyboard-response","58","2.0.0","271284","pjryf9dtlky","shark","<b><font size=6>Atoms are visible to the naked eye.</font></b>","m","Matter","Atom","F","F","F","true","",""
"","2806","html-keyboard-response","59","2.0.0","274594","pjryf9dtlky","shark","<b><font size=6>Atoms are the constituents of matter.</font></b>","z","Matter","Atom","T","T","T","true","",""
"","4333","html-keyboard-response","60","2.0.0","279437","pjryf9dtlky","shark","<b><font size=6>An idea can be cut in half.</font></b>","m","Matter","Divisibility","F","F","F","true","",""
"","2362","html-keyboard-response","61","2.0.0","282306","pjryf9dtlky","shark","<b><font size=6>A grain of sand can be cut in half.</font></b>","z","Matter","Divisibility","F","T","T","true","",""
"","3249","html-keyboard-response","62","2.0.0","286069","pjryf9dtlky","shark","<b><font size=6>Steel is denser than foam.</font></b>","z","Matter","Density","T","T","T","true","",""
"","4545","html-keyboard-response","63","2.0.0","291125","pjryf9dtlky","shark","<b><font size=6>Numbers are composed of matter.</font></b>","m","Matter","Mass","F","F","F","true","",""
"","1882","html-keyboard-response","64","2.0.0","293517","pjryf9dtlky","shark","<b><font size=6>Air is composed of matter.</font></b>","z","Matter","Mass","F","T","T","true","",""
"","5472","html-keyboard-response","65","2.0.0","299491","pjryf9dtlky","shark","<b><font size=6>Rocks are composed of matter.</font></b>","z","Matter","Mass","T","T","T","true","",""
"","4441","html-keyboard-response","66","2.0.0","304448","pjryf9dtlky","shark","<b><font size=6>Ice is denser than water.</font></b>","z","Matter","Density","T","F","F","false","",""
"","6263","html-keyboard-response","67","2.0.0","311226","pjryf9dtlky","shark","<b><font size=6>A cold penny is denser than a hot penny.</font></b>","z","Matter","Density","F","T","T","true","",""
"","null","html-keyboard-response","68","2.0.0","313443","pjryf9dtlky","shark","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Thermodynamics</font></b>","null","","","","","","","",""
"","3731","html-keyboard-response","69","2.0.0","317684","pjryf9dtlky","shark","<b><font size=6>Pressure produces heat.</font></b>","z","Thermodynamics","Heat source","F","T","T","true","",""
"","13370","html-keyboard-response","70","2.0.0","331560","pjryf9dtlky","shark","<b><font size=6>Boiling water has a lower temperature than steam.</font></b>","z","Thermodynamics","Temperature","F","T","T","true","",""
"","7449","html-keyboard-response","71","2.0.0","339513","pjryf9dtlky","shark","<b><font size=6>The sun has heat.</font></b>","z","Thermodynamics","Heat","T","T","T","true","",""
"","12821","html-keyboard-response","72","2.0.0","352849","pjryf9dtlky","shark","<b><font size=6>Water transfers heat to steam.</font></b>","z","Thermodynamics","Heat transfer","T","F","F","false","",""
"","4844","html-keyboard-response","73","2.0.0","358203","pjryf9dtlky","shark","<b><font size=6>Heat increases an object's temperature.</font></b>","z","Thermodynamics","Thermal expansion","T","T","T","true","",""
"","12802","html-keyboard-response","74","2.0.0","371511","pjryf9dtlky","shark","<b><font size=6>Heat increases an object's size.</font></b>","z","Thermodynamics","Thermal expansion","F","T","T","true","",""
"","2559","html-keyboard-response","75","2.0.0","374580","pjryf9dtlky","shark","<b><font size=6>Rain produces heat.</font></b>","m","Thermodynamics","Heat source","F","F","F","true","",""
"","4391","html-keyboard-response","76","2.0.0","379484","pjryf9dtlky","shark","<b><font size=6>Steam has a lower temperature than ice.</font></b>","m","Thermodynamics","Temperature","F","F","F","true","",""
"","11460","html-keyboard-response","77","2.0.0","391447","pjryf9dtlky","shark","<b><font size=6>Ovens produce heat.</font></b>","z","Thermodynamics","Heat source","T","T","T","true","",""
"","3290","html-keyboard-response","78","2.0.0","395247","pjryf9dtlky","shark","<b><font size=6>Coats produce heat.</font></b>","m","Thermodynamics","Heat source","T","F","F","true","",""
"","3229","html-keyboard-response","79","2.0.0","398981","pjryf9dtlky","shark","<b><font size=6>Heat increases an object's color.</font></b>","m","Thermodynamics","Thermal expansion","F","F","F","true","",""
"","6529","html-keyboard-response","80","2.0.0","406019","pjryf9dtlky","shark","<b><font size=6>Two cups of ice have a lower temperature than one.</font></b>","m","Thermodynamics","Temperature","T","F","F","true","",""
"","3713","html-keyboard-response","81","2.0.0","410241","pjryf9dtlky","shark","<b><font size=6>Ice has a lower temperature than water.</font></b>","z","Thermodynamics","Temperature","T","T","T","true","",""
"","4397","html-keyboard-response","82","2.0.0","415146","pjryf9dtlky","shark","<b><font size=6>Cold objects transfer heat to warm objects.</font></b>","m","Thermodynamics","Heat transfer","F","F","F","true","",""
"","8840","html-keyboard-response","83","2.0.0","424491","pjryf9dtlky","shark","<b><font size=6>Cold objects transfer heat to even colder objects.</font></b>","z","Thermodynamics","Heat transfer","F","T","T","true","",""
"","3636","html-keyboard-response","84","2.0.0","428639","pjryf9dtlky","shark","<b><font size=6>Water transfers heat to ice.</font></b>","z","Thermodynamics","Heat transfer","T","T","T","true","",""
"","1604","html-keyboard-response","85","2.0.0","430751","pjryf9dtlky","shark","<b><font size=6>Gravity has heat.</font></b>","m","Thermodynamics","Heat","F","F","F","true","",""
"","2758","html-keyboard-response","86","2.0.0","434023","pjryf9dtlky","shark","<b><font size=6>Heat increases an object's weight.</font></b>","m","Thermodynamics","Thermal expansion","T","F","F","true","",""
"","2042","html-keyboard-response","87","2.0.0","436568","pjryf9dtlky","shark","<b><font size=6>Ice has heat.</font></b>","z","Thermodynamics","Heat","F","T","T","true","",""
"","1634","html-keyboard-response","88","2.0.0","438708","pjryf9dtlky","shark","<b><font size=6>Atoms have heat.</font></b>","z","Thermodynamics","Heat","T","F","F","false","",""
"","null","html-keyboard-response","89","2.0.0","440921","pjryf9dtlky","shark","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Waves</font></b>","null","","","","","","","",""
"","1827","html-keyboard-response","90","2.0.0","443259","pjryf9dtlky","shark","<b><font size=6>Sound travels through air.</font></b>","z","Waves","Propagation","T","T","T","true","",""
"","1753","html-keyboard-response","91","2.0.0","445518","pjryf9dtlky","shark","<b><font size=6>Red objects reflect blue light.</font></b>","m","Waves","Color","F","F","F","true","",""
"","1485","html-keyboard-response","92","2.0.0","447515","pjryf9dtlky","shark","<b><font size=6>Sound travels through foam.</font></b>","z","Waves","Propagation","F","F","F","false","",""
"","1724","html-keyboard-response","93","2.0.0","449745","pjryf9dtlky","shark","<b><font size=6>Red objects absorb blue light.</font></b>","z","Waves","Color","F","T","T","true","",""
"","1407","html-keyboard-response","94","2.0.0","451664","pjryf9dtlky","shark","<b><font size=6>Sound travels through metal.</font></b>","z","Waves","Propagation","F","T","T","true","",""
"","7413","html-keyboard-response","95","2.0.0","459581","pjryf9dtlky","shark","<b><font size=6>Red objects reflect red light.</font></b>","m","Waves","Color","T","T","T","false","",""
"","3612","html-keyboard-response","96","2.0.0","463708","pjryf9dtlky","shark","<b><font size=6>Foam reflects sound.</font></b>","m","Waves","Reflection","F","F","F","true","",""
"","1905","html-keyboard-response","97","2.0.0","466121","pjryf9dtlky","shark","<b><font size=6>Sounds can be direct or reflected.</font></b>","z","Waves","Sound","F","T","T","true","",""
"","15493","html-keyboard-response","98","2.0.0","482123","pjryf9dtlky","shark","<b><font size=6>Mirrors reflect sound.</font></b>","m","Waves","Reflection","F","T","T","false","",""
"","1167","html-keyboard-response","99","2.0.0","483794","pjryf9dtlky","shark","<b><font size=6>Sounds can be dead or alive.</font></b>","m","Waves","Sound","F","F","F","true","",""
"","1366","html-keyboard-response","100","2.0.0","485669","pjryf9dtlky","shark","<b><font size=6>Sounds can be loud or quiet.</font></b>","z","Waves","Sound","T","T","T","true","",""
"","1663","html-keyboard-response","101","2.0.0","487839","pjryf9dtlky","shark","<b><font size=6>Red objects absorb red light.</font></b>","z","Waves","Color","T","F","F","false","",""
"","1235","html-keyboard-response","102","2.0.0","489579","pjryf9dtlky","shark","<b><font size=6>Rainbows contain all colors of light.</font></b>","z","Waves","Light","T","T","T","true","",""
"","996","html-keyboard-response","103","2.0.0","491091","pjryf9dtlky","shark","<b><font size=6>Shadows contain all colors of light.</font></b>","m","Waves","Light","F","F","F","true","",""
"","1875","html-keyboard-response","104","2.0.0","493482","pjryf9dtlky","shark","<b><font size=6>Mirrors reflect light.</font></b>","z","Waves","Reflection","T","T","T","true","",""
"","2187","html-keyboard-response","105","2.0.0","496179","pjryf9dtlky","shark","<b><font size=6>Sound travels through a vacuum.</font></b>","m","Waves","Propagation","T","F","F","true","",""
"","17729","html-keyboard-response","106","2.0.0","514415","pjryf9dtlky","shark","<b><font size=6>Black objects reflect all colors of light.</font></b>","z","Waves","Light","T","F","F","false","",""
"","1487","html-keyboard-response","107","2.0.0","516418","pjryf9dtlky","shark","<b><font size=6>Sounds can be near or far.</font></b>","z","Waves","Sound","T","F","F","false","",""
"","1566","html-keyboard-response","108","2.0.0","518488","pjryf9dtlky","shark","<b><font size=6>Prisms reflect light.</font></b>","z","Waves","Reflection","T","F","F","false","",""
"","1211","html-keyboard-response","109","2.0.0","520206","pjryf9dtlky","shark","<b><font size=6>White light contains all colors of light.</font></b>","z","Waves","Light","F","T","T","true","",""
"","50689","survey-text","110","2.0.0","571399","pjryf9dtlky","shark","","{""reflection1"":""Innate vs Learned knowledge? ""}","","","","","","","Innate vs Learned knowledge? ",""
"","3698","survey-text","111","2.0.0","575099","pjryf9dtlky","shark","","{""reflection2"":""no""}","","","","","","","","no"
