"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","stimulus","response","Category","Concept","T1","T2","CorrectAnswer","correct","reflection1","reflection2"
"","2300","html-keyboard-response","25","2.0.0","81550","pmojvbh3cac","squirrel","<b><font size=6>Black objects reflect all colors of light.</font></b>","m","Waves","Light","T","F","F","true","",""
"","null","html-keyboard-response","26","2.0.0","83753","pmojvbh3cac","squirrel","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Germs</font></b>","null","","","","","","","",""
"","2189","html-keyboard-response","27","2.0.0","86445","pmojvbh3cac","squirrel","<b><font size=6>Dish sponges contain germs.</font></b>","z","Germs","Contamination","F","T","T","true","",""
"","1928","html-keyboard-response","28","2.0.0","88875","pmojvbh3cac","squirrel","<b><font size=6>Germs enter the body through cuts.</font></b>","z","Germs","Infection","T","T","T","true","",""
"","5180","html-keyboard-response","29","2.0.0","94557","pmojvbh3cac","squirrel","<b><font size=6>Alcohol kills germs.</font></b>","z","Germs","Sterilization","T","T","T","true","",""
"","1241","html-keyboard-response","30","2.0.0","96300","pmojvbh3cac","squirrel","<b><font size=6>Kindness kills germs.</font></b>","m","Germs","Sterilization","F","F","F","true","",""
"","1923","html-keyboard-response","31","2.0.0","98725","pmojvbh3cac","squirrel","<b><font size=6>Germs have a shape.</font></b>","z","Germs","Microbe","T","T","T","true","",""
"","3153","html-keyboard-response","32","2.0.0","102381","pmojvbh3cac","squirrel","<b><font size=6>Germs enter the body through the skin.</font></b>","m","Germs","Infection","T","F","F","true","",""
"","1668","html-keyboard-response","33","2.0.0","104552","pmojvbh3cac","squirrel","<b><font size=6>Germs have DNA.</font></b>","z","Germs","Microbe","F","T","T","true","",""
"","1781","html-keyboard-response","34","2.0.0","106835","pmojvbh3cac","squirrel","<b><font size=6>Being sneezed on can make a person sick.</font></b>","z","Germs","Contagion","T","T","T","true","",""
"","6731","html-keyboard-response","35","2.0.0","114068","pmojvbh3cac","squirrel","<b><font size=6>Sunshine contains germs.</font></b>","z","Germs","Contamination","F","F","F","false","",""
"","2292","html-keyboard-response","36","2.0.0","116862","pmojvbh3cac","squirrel","<b><font size=6>Water kills germs.</font></b>","z","Germs","Sterilization","T","F","F","false","",""
"","1227","html-keyboard-response","37","2.0.0","118591","pmojvbh3cac","squirrel","<b><font size=6>Germs have feelings.</font></b>","m","Germs","Microbe","F","F","F","true","",""
"","1767","html-keyboard-response","38","2.0.0","120861","pmojvbh3cac","squirrel","<b><font size=6>Being happy can make a person sick.</font></b>","m","Germs","Contagion","F","F","F","true","",""
"","1331","html-keyboard-response","39","2.0.0","122694","pmojvbh3cac","squirrel","<b><font size=6>Being cold can make a person sick.</font></b>","z","Germs","Contagion","T","F","F","false","",""
"","1033","html-keyboard-response","40","2.0.0","124229","pmojvbh3cac","squirrel","<b><font size=6>Being depressed can make a person sick.</font></b>","z","Germs","Contagion","F","T","T","true","",""
"","1055","html-keyboard-response","41","2.0.0","125787","pmojvbh3cac","squirrel","<b><font size=6>Heat kills germs.</font></b>","z","Germs","Sterilization","F","T","T","true","",""
"","2060","html-keyboard-response","42","2.0.0","128348","pmojvbh3cac","squirrel","<b><font size=6>Urine contains germs.</font></b>","z","Germs","Contamination","T","F","F","false","",""
"","1832","html-keyboard-response","43","2.0.0","130682","pmojvbh3cac","squirrel","<b><font size=6>Germs have an odor.</font></b>","m","Germs","Microbe","T","F","F","true","",""
"","1935","html-keyboard-response","44","2.0.0","133119","pmojvbh3cac","squirrel","<b><font size=6>Rotting meat contains germs.</font></b>","z","Germs","Contamination","T","T","T","true","",""
"","3984","html-keyboard-response","45","2.0.0","137606","pmojvbh3cac","squirrel","<b><font size=6>Germs enter the body through the hair.</font></b>","m","Germs","Infection","F","F","F","true","",""
"","1329","html-keyboard-response","46","2.0.0","139437","pmojvbh3cac","squirrel","<b><font size=6>Germs enter the body through the eyes.</font></b>","z","Germs","Infection","F","T","T","true","",""
"","null","html-keyboard-response","47","2.0.0","141640","pmojvbh3cac","squirrel","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Matter</font></b>","null","","","","","","","",""
"","2148","html-keyboard-response","48","2.0.0","144291","pmojvbh3cac","squirrel","<b><font size=6>Atoms are visible to the naked eye.</font></b>","m","Matter","Atom","F","F","F","true","",""
"","1782","html-keyboard-response","49","2.0.0","146575","pmojvbh3cac","squirrel","<b><font size=6>A grain of sand can be cut in half.</font></b>","z","Matter","Divisibility","F","T","T","true","",""
"","2516","html-keyboard-response","50","2.0.0","149593","pmojvbh3cac","squirrel","<b><font size=6>A liter of water weighs more than a liter of ice.</font></b>","m","Matter","Weight","F","T","T","false","",""
"","4673","html-keyboard-response","51","2.0.0","154768","pmojvbh3cac","squirrel","<b><font size=6>Numbers are composed of matter.</font></b>","m","Matter","Mass","F","F","F","true","",""
"","3150","html-keyboard-response","52","2.0.0","158421","pmojvbh3cac","squirrel","<b><font size=6>A shadow can be cut in half.</font></b>","z","Matter","Divisibility","T","F","F","false","",""
"","2548","html-keyboard-response","53","2.0.0","161471","pmojvbh3cac","squirrel","<b><font size=6>A pound of steel weighs more than a ton of steel.</font></b>","m","Matter","Weight","F","F","F","true","",""
"","1226","html-keyboard-response","54","2.0.0","163199","pmojvbh3cac","squirrel","<b><font size=6>Air is composed of matter.</font></b>","z","Matter","Mass","F","T","T","true","",""
"","1813","html-keyboard-response","55","2.0.0","165514","pmojvbh3cac","squirrel","<b><font size=6>Atoms are weightless.</font></b>","m","Matter","Atom","T","F","F","true","",""
"","888","html-keyboard-response","56","2.0.0","166903","pmojvbh3cac","squirrel","<b><font size=6>A log can be cut in half.</font></b>","z","Matter","Divisibility","T","T","T","true","",""
"","1080","html-keyboard-response","57","2.0.0","168485","pmojvbh3cac","squirrel","<b><font size=6>An idea can be cut in half.</font></b>","m","Matter","Divisibility","F","F","F","true","",""
"","913","html-keyboard-response","58","2.0.0","169900","pmojvbh3cac","squirrel","<b><font size=6>Fire is composed of matter.</font></b>","z","Matter","Mass","T","F","F","false","",""
"","692","html-keyboard-response","59","2.0.0","171094","pmojvbh3cac","squirrel","<b><font size=6>Rocks are composed of matter.</font></b>","z","Matter","Mass","T","T","T","true","",""
"","2127","html-keyboard-response","60","2.0.0","173723","pmojvbh3cac","squirrel","<b><font size=6>A liter of water weighs more than a liter of air.</font></b>","m","Matter","Weight","T","T","T","false","",""
"","3966","html-keyboard-response","61","2.0.0","178192","pmojvbh3cac","squirrel","<b><font size=6>A pound of steel weighs more than a pound of feathers.</font></b>","z","Matter","Weight","T","F","F","false","",""
"","1757","html-keyboard-response","62","2.0.0","180451","pmojvbh3cac","squirrel","<b><font size=6>Atoms are mostly empty space.</font></b>","m","Matter","Atom","F","T","T","false","",""
"","2231","html-keyboard-response","63","2.0.0","183183","pmojvbh3cac","squirrel","<b><font size=6>Ice is denser than water.</font></b>","z","Matter","Density","T","F","F","false","",""
"","1836","html-keyboard-response","64","2.0.0","185522","pmojvbh3cac","squirrel","<b><font size=6>Atoms are the constituents of matter.</font></b>","z","Matter","Atom","T","T","T","true","",""
"","4041","html-keyboard-response","65","2.0.0","190065","pmojvbh3cac","squirrel","<b><font size=6>Steel is denser than foam.</font></b>","m","Matter","Density","T","T","T","false","",""
"","2523","html-keyboard-response","66","2.0.0","193090","pmojvbh3cac","squirrel","<b><font size=6>A cold penny is denser than a hot penny.</font></b>","m","Matter","Density","F","T","T","false","",""
"","1665","html-keyboard-response","67","2.0.0","195257","pmojvbh3cac","squirrel","<b><font size=6>Foam is denser than brick.</font></b>","m","Matter","Density","F","F","F","true","",""
"","null","html-keyboard-response","68","2.0.0","197461","pmojvbh3cac","squirrel","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Genetics</font></b>","null","","","","","","","",""
"","1981","html-keyboard-response","69","2.0.0","199944","pmojvbh3cac","squirrel","<b><font size=6>Men have more chromosomes than women.</font></b>","m","Genetics","Chromosome","F","F","F","true","",""
"","1716","html-keyboard-response","70","2.0.0","202163","pmojvbh3cac","squirrel","<b><font size=6>Pierced ears are heritable.</font></b>","m","Genetics","Heritability","F","F","F","true","",""
"","4079","html-keyboard-response","71","2.0.0","206744","pmojvbh3cac","squirrel","<b><font size=6>Skin cells have more chromosomes than egg cells.</font></b>","m","Genetics","Chromosome","F","T","T","false","",""
"","2091","html-keyboard-response","72","2.0.0","209337","pmojvbh3cac","squirrel","<b><font size=6>Immunity to chickenpox is heritable.</font></b>","z","Genetics","Heritability","T","F","F","false","",""
"","2801","html-keyboard-response","73","2.0.0","212641","pmojvbh3cac","squirrel","<b><font size=6>Radiation can change one's genome.</font></b>","z","Genetics","Mutation","T","T","T","true","",""
"","1137","html-keyboard-response","74","2.0.0","214281","pmojvbh3cac","squirrel","<b><font size=6>Adults have more chromosomes than children.</font></b>","m","Genetics","Chromosome","T","F","F","true","",""
"","2483","html-keyboard-response","75","2.0.0","217265","pmojvbh3cac","squirrel","<b><font size=6>Two brown-eyed parents could have a blue-eyed baby.</font></b>","z","Genetics","Dominance","F","T","T","true","",""
"","4784","html-keyboard-response","76","2.0.0","222552","pmojvbh3cac","squirrel","<b><font size=6>Genes that code for eye color can be found in hair.</font></b>","m","Genetics","Expression","F","F","F","true","",""
"","3095","html-keyboard-response","77","2.0.0","226150","pmojvbh3cac","squirrel","<b><font size=6>Viruses can change one's genome.</font></b>","z","Genetics","Mutation","F","T","T","true","",""
"","2268","html-keyboard-response","78","2.0.0","228920","pmojvbh3cac","squirrel","<b><font size=6>Two brown-eyed parents could have a brown-eyed baby.</font></b>","z","Genetics","Dominance","T","T","T","true","",""
"","2676","html-keyboard-response","79","2.0.0","232098","pmojvbh3cac","squirrel","<b><font size=6>Intelligence is heritable.</font></b>","z","Genetics","Heritability","F","T","T","true","",""
"","3010","html-keyboard-response","80","2.0.0","235611","pmojvbh3cac","squirrel","<b><font size=6>Humans have more chromosomes than mosquitoes.</font></b>","z","Genetics","Chromosome","T","T","T","true","",""
"","1315","html-keyboard-response","81","2.0.0","237428","pmojvbh3cac","squirrel","<b><font size=6>Sunscreen can change one's genome.</font></b>","m","Genetics","Mutation","F","F","F","true","",""
"","2904","html-keyboard-response","82","2.0.0","240834","pmojvbh3cac","squirrel","<b><font size=6>Hair color is heritable.</font></b>","z","Genetics","Heritability","T","T","T","true","",""
"","2048","html-keyboard-response","83","2.0.0","243384","pmojvbh3cac","squirrel","<b><font size=6>Genes that code for eye color can be found in the liver.</font></b>","m","Genetics","Expression","F","T","T","false","",""
"","2194","html-keyboard-response","84","2.0.0","246080","pmojvbh3cac","squirrel","<b><font size=6>Genes that code for eye color can be found in the eye.</font></b>","m","Genetics","Expression","T","T","T","false","",""
"","3358","html-keyboard-response","85","2.0.0","249940","pmojvbh3cac","squirrel","<b><font size=6>A blue-eyed baby must have two blue-eyed parents.</font></b>","m","Genetics","Dominance","T","F","F","true","",""
"","1404","html-keyboard-response","86","2.0.0","251845","pmojvbh3cac","squirrel","<b><font size=6>Exercise can change one's genome.</font></b>","m","Genetics","Mutation","T","F","F","true","",""
"","2780","html-keyboard-response","87","2.0.0","255128","pmojvbh3cac","squirrel","<b><font size=6>Two blue-eyed parents could have a brown-eyed baby.</font></b>","z","Genetics","Dominance","F","F","F","false","",""
"","1802","html-keyboard-response","88","2.0.0","257432","pmojvbh3cac","squirrel","<b><font size=6>Genes that code for eye color can be found in tears.</font></b>","m","Genetics","Expression","T","F","F","true","",""
"","null","html-keyboard-response","89","2.0.0","259635","pmojvbh3cac","squirrel","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Physiology</font></b>","null","","","","","","","",""
"","1719","html-keyboard-response","90","2.0.0","261857","pmojvbh3cac","squirrel","<b><font size=6>A baby can be a niece or a nephew.</font></b>","z","Physiology","Kinship","T","T","T","true","",""
"","1484","html-keyboard-response","91","2.0.0","263844","pmojvbh3cac","squirrel","<b><font size=6>Screwdrivers can die.</font></b>","m","Physiology","Death","F","F","F","true","",""
"","1407","html-keyboard-response","92","2.0.0","265753","pmojvbh3cac","squirrel","<b><font size=6>Clouds can die.</font></b>","z","Physiology","Death","T","F","F","false","",""
"","1118","html-keyboard-response","93","2.0.0","267373","pmojvbh3cac","squirrel","<b><font size=6>Caterpillars can reproduce.</font></b>","z","Physiology","Reproduction","T","F","F","false","",""
"","7196","html-keyboard-response","94","2.0.0","275071","pmojvbh3cac","squirrel","<b><font size=6>Bacteria turn food into energy.</font></b>","m","Physiology","Metabolism","F","T","T","false","",""
"","1299","html-keyboard-response","95","2.0.0","276872","pmojvbh3cac","squirrel","<b><font size=6>Ferns can reproduce.</font></b>","z","Physiology","Reproduction","F","T","T","true","",""
"","1080","html-keyboard-response","96","2.0.0","278455","pmojvbh3cac","squirrel","<b><font size=6>Turtles can die.</font></b>","z","Physiology","Death","T","T","T","true","",""
"","939","html-keyboard-response","97","2.0.0","279896","pmojvbh3cac","squirrel","<b><font size=6>Coral is alive.</font></b>","z","Physiology","Life","F","T","T","true","",""
"","1134","html-keyboard-response","98","2.0.0","281532","pmojvbh3cac","squirrel","<b><font size=6>Tigers can reproduce.</font></b>","z","Physiology","Reproduction","T","T","T","true","",""
"","1404","html-keyboard-response","99","2.0.0","283439","pmojvbh3cac","squirrel","<b><font size=6>Rocks turn food into energy.</font></b>","m","Physiology","Metabolism","F","F","F","true","",""
"","670","html-keyboard-response","100","2.0.0","284610","pmojvbh3cac","squirrel","<b><font size=6>Mushrooms can die.</font></b>","z","Physiology","Death","F","T","T","true","",""
"","1062","html-keyboard-response","101","2.0.0","286174","pmojvbh3cac","squirrel","<b><font size=6>The sun is alive.</font></b>","z","Physiology","Life","T","F","F","false","",""
"","1067","html-keyboard-response","102","2.0.0","287743","pmojvbh3cac","squirrel","<b><font size=6>Rocks are alive.</font></b>","z","Physiology","Life","F","F","F","false","",""
"","944","html-keyboard-response","103","2.0.0","289189","pmojvbh3cac","squirrel","<b><font size=6>Fish are alive.</font></b>","z","Physiology","Life","T","T","T","true","",""
"","5803","html-keyboard-response","104","2.0.0","295494","pmojvbh3cac","squirrel","<b><font size=6>A baby can be identical to an older sibling.</font></b>","m","Physiology","Kinship","T","F","F","true","",""
"","1645","html-keyboard-response","105","2.0.0","297641","pmojvbh3cac","squirrel","<b><font size=6>People turn food into energy.</font></b>","z","Physiology","Metabolism","T","T","T","true","",""
"","2154","html-keyboard-response","106","2.0.0","300298","pmojvbh3cac","squirrel","<b><font size=6>A baby can be an uncle or an aunt.</font></b>","z","Physiology","Kinship","F","T","T","true","",""
"","2488","html-keyboard-response","107","2.0.0","303288","pmojvbh3cac","squirrel","<b><font size=6>A baby can be a mother or a father.</font></b>","m","Physiology","Kinship","F","F","F","true","",""
"","1535","html-keyboard-response","108","2.0.0","305324","pmojvbh3cac","squirrel","<b><font size=6>Chairs can reproduce.</font></b>","m","Physiology","Reproduction","F","F","F","true","",""
"","2306","html-keyboard-response","109","2.0.0","308132","pmojvbh3cac","squirrel","<b><font size=6>Plants turn food into energy.</font></b>","z","Physiology","Metabolism","T","F","F","false","",""
"","59250","survey-text","110","2.0.0","367887","pmojvbh3cac","squirrel","","{""reflection1"":""If we can recall facts or statements that are either commonly found or believed, and if we recall more false facts than truth""}","","","","","","","If we can recall facts or statements that are either commonly found or believed, and if we recall more false facts than truth",""
"","16799","survey-text","111","2.0.0","384689","pmojvbh3cac","squirrel","","{""reflection2"":""N/A""}","","","","","","","","N/A"
