"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","stimulus","response","Category","Concept","T1","T2","CorrectAnswer","correct","reflection1","reflection2"
"","1047","html-keyboard-response","32","2.0.0","92959","pybs2e9nmlg","heron","<b><font size=6>Hair color is heritable.</font></b>","z","Genetics","Heritability","T","T","T","true","",""
"","2232","html-keyboard-response","33","2.0.0","95700","pybs2e9nmlg","heron","<b><font size=6>Sunscreen can change one's genome.</font></b>","m","Genetics","Mutation","F","F","F","true","",""
"","2599","html-keyboard-response","34","2.0.0","98811","pybs2e9nmlg","heron","<b><font size=6>A blue-eyed baby must have two blue-eyed parents.</font></b>","m","Genetics","Dominance","T","F","F","true","",""
"","2924","html-keyboard-response","35","2.0.0","102241","pybs2e9nmlg","heron","<b><font size=6>Humans have more chromosomes than mosquitoes.</font></b>","m","Genetics","Chromosome","T","T","T","false","",""
"","3360","html-keyboard-response","36","2.0.0","106102","pybs2e9nmlg","heron","<b><font size=6>Two blue-eyed parents could have a brown-eyed baby.</font></b>","z","Genetics","Dominance","F","F","F","false","",""
"","2038","html-keyboard-response","37","2.0.0","108647","pybs2e9nmlg","heron","<b><font size=6>Pierced ears are heritable.</font></b>","m","Genetics","Heritability","F","F","F","true","",""
"","2993","html-keyboard-response","38","2.0.0","112152","pybs2e9nmlg","heron","<b><font size=6>Genes that code for eye color can be found in the liver.</font></b>","m","Genetics","Expression","F","T","T","false","",""
"","2537","html-keyboard-response","39","2.0.0","115196","pybs2e9nmlg","heron","<b><font size=6>Two brown-eyed parents could have a brown-eyed baby.</font></b>","z","Genetics","Dominance","T","T","T","true","",""
"","2015","html-keyboard-response","40","2.0.0","117714","pybs2e9nmlg","heron","<b><font size=6>Exercise can change one's genome.</font></b>","m","Genetics","Mutation","T","F","F","true","",""
"","2230","html-keyboard-response","41","2.0.0","120454","pybs2e9nmlg","heron","<b><font size=6>Genes that code for eye color can be found in the eye.</font></b>","z","Genetics","Expression","T","T","T","true","",""
"","1879","html-keyboard-response","42","2.0.0","122844","pybs2e9nmlg","heron","<b><font size=6>Viruses can change one's genome.</font></b>","z","Genetics","Mutation","F","T","T","true","",""
"","2604","html-keyboard-response","43","2.0.0","125956","pybs2e9nmlg","heron","<b><font size=6>Genes that code for eye color can be found in hair.</font></b>","m","Genetics","Expression","F","F","F","true","",""
"","2158","html-keyboard-response","44","2.0.0","128629","pybs2e9nmlg","heron","<b><font size=6>Radiation can change one's genome.</font></b>","z","Genetics","Mutation","T","T","T","true","",""
"","1562","html-keyboard-response","45","2.0.0","130695","pybs2e9nmlg","heron","<b><font size=6>Two brown-eyed parents could have a blue-eyed baby.</font></b>","z","Genetics","Dominance","F","T","T","true","",""
"","3374","html-keyboard-response","46","2.0.0","134570","pybs2e9nmlg","heron","<b><font size=6>Adults have more chromosomes than children.</font></b>","z","Genetics","Chromosome","T","F","F","false","",""
"","null","html-keyboard-response","47","2.0.0","136785","pybs2e9nmlg","heron","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Evolution</font></b>","null","","","","","","","",""
"","3770","html-keyboard-response","48","2.0.0","141070","pybs2e9nmlg","heron","<b><font size=6>Inanimate objects evolve.</font></b>","m","Evolution","Adaptation","F","F","F","true","",""
"","1846","html-keyboard-response","49","2.0.0","143419","pybs2e9nmlg","heron","<b><font size=6>Biological species evolve.</font></b>","z","Evolution","Adaptation","T","T","T","true","",""
"","9899","html-keyboard-response","50","2.0.0","153829","pybs2e9nmlg","heron","<b><font size=6>Humans are descended from tree-dwelling creatures.</font></b>","z","Evolution","Phylogeny","T","T","T","true","",""
"","1134","html-keyboard-response","51","2.0.0","155475","pybs2e9nmlg","heron","<b><font size=6>Most organisms have plenty to eat.</font></b>","z","Evolution","Selection","T","F","F","false","",""
"","1361","html-keyboard-response","52","2.0.0","157346","pybs2e9nmlg","heron","<b><font size=6>Most organisms are adapted to their environment.</font></b>","z","Evolution","Selection","T","T","T","true","",""
"","1452","html-keyboard-response","53","2.0.0","159309","pybs2e9nmlg","heron","<b><font size=6>Humans are more closely related to apes than monkeys.</font></b>","z","Evolution","Common ancestry","T","T","T","true","",""
"","2642","html-keyboard-response","54","2.0.0","162463","pybs2e9nmlg","heron","<b><font size=6>Evolution requires within-species variation.</font></b>","z","Evolution","Variation","F","T","T","true","",""
"","2747","html-keyboard-response","55","2.0.0","165710","pybs2e9nmlg","heron","<b><font size=6>Whales are more closely related to humans than fish.</font></b>","m","Evolution","Common ancestry","F","T","T","false","",""
"","2745","html-keyboard-response","56","2.0.0","168963","pybs2e9nmlg","heron","<b><font size=6>Most organisms die before leaving offspring.</font></b>","m","Evolution","Selection","F","T","T","false","",""
"","1829","html-keyboard-response","57","2.0.0","171306","pybs2e9nmlg","heron","<b><font size=6>Humans are descended from chimpanzees.</font></b>","z","Evolution","Phylogeny","T","F","F","false","",""
"","2832","html-keyboard-response","58","2.0.0","174647","pybs2e9nmlg","heron","<b><font size=6>Most organisms live in temperate climates.</font></b>","z","Evolution","Selection","F","F","F","false","",""
"","2929","html-keyboard-response","59","2.0.0","178076","pybs2e9nmlg","heron","<b><font size=6>Individual organisms evolve.</font></b>","z","Evolution","Adaptation","T","F","F","false","",""
"","2300","html-keyboard-response","60","2.0.0","180878","pybs2e9nmlg","heron","<b><font size=6>Evolution requires differential survival.</font></b>","z","Evolution","Variation","T","T","T","true","",""
"","2185","html-keyboard-response","61","2.0.0","183565","pybs2e9nmlg","heron","<b><font size=6>Whales are more closely related to plants than fish.</font></b>","m","Evolution","Common ancestry","F","F","F","true","",""
"","1475","html-keyboard-response","62","2.0.0","185549","pybs2e9nmlg","heron","<b><font size=6>Humans are descended from sea-dwelling creatures.</font></b>","m","Evolution","Phylogeny","F","T","T","false","",""
"","1434","html-keyboard-response","63","2.0.0","187487","pybs2e9nmlg","heron","<b><font size=6>Evolution requires climate stability.</font></b>","z","Evolution","Variation","F","F","F","false","",""
"","2429","html-keyboard-response","64","2.0.0","190416","pybs2e9nmlg","heron","<b><font size=6>Computer viruses evolve.</font></b>","m","Evolution","Adaptation","F","T","T","false","",""
"","3175","html-keyboard-response","65","2.0.0","194095","pybs2e9nmlg","heron","<b><font size=6>Apes are more closely related to monkeys than humans.</font></b>","z","Evolution","Common ancestry","T","F","F","false","",""
"","1422","html-keyboard-response","66","2.0.0","196032","pybs2e9nmlg","heron","<b><font size=6>Evolution requires long periods of time.</font></b>","z","Evolution","Variation","T","F","F","false","",""
"","1196","html-keyboard-response","67","2.0.0","197740","pybs2e9nmlg","heron","<b><font size=6>Humans are descended from plants.</font></b>","m","Evolution","Phylogeny","F","F","F","true","",""
"","null","html-keyboard-response","68","2.0.0","199949","pybs2e9nmlg","heron","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Thermodynamics</font></b>","null","","","","","","","",""
"","3408","html-keyboard-response","69","2.0.0","203870","pybs2e9nmlg","heron","<b><font size=6>Rain produces heat.</font></b>","m","Thermodynamics","Heat source","F","F","F","true","",""
"","1686","html-keyboard-response","70","2.0.0","206063","pybs2e9nmlg","heron","<b><font size=6>Steam has a lower temperature than ice.</font></b>","m","Thermodynamics","Temperature","F","F","F","true","",""
"","1844","html-keyboard-response","71","2.0.0","208412","pybs2e9nmlg","heron","<b><font size=6>Gravity has heat.</font></b>","m","Thermodynamics","Heat","F","F","F","true","",""
"","2941","html-keyboard-response","72","2.0.0","211862","pybs2e9nmlg","heron","<b><font size=6>Heat increases an object's temperature.</font></b>","z","Thermodynamics","Thermal expansion","T","T","T","true","",""
"","1257","html-keyboard-response","73","2.0.0","213624","pybs2e9nmlg","heron","<b><font size=6>Heat increases an object's size.</font></b>","z","Thermodynamics","Thermal expansion","F","T","T","true","",""
"","2892","html-keyboard-response","74","2.0.0","217020","pybs2e9nmlg","heron","<b><font size=6>Ice has a lower temperature than water.</font></b>","z","Thermodynamics","Temperature","T","T","T","true","",""
"","2311","html-keyboard-response","75","2.0.0","219834","pybs2e9nmlg","heron","<b><font size=6>Coats produce heat.</font></b>","m","Thermodynamics","Heat source","T","F","F","true","",""
"","3556","html-keyboard-response","76","2.0.0","223891","pybs2e9nmlg","heron","<b><font size=6>Two cups of ice have a lower temperature than one.</font></b>","m","Thermodynamics","Temperature","T","F","F","true","",""
"","5635","html-keyboard-response","77","2.0.0","230027","pybs2e9nmlg","heron","<b><font size=6>Water transfers heat to steam.</font></b>","z","Thermodynamics","Heat transfer","T","F","F","false","",""
"","1245","html-keyboard-response","78","2.0.0","231782","pybs2e9nmlg","heron","<b><font size=6>Water transfers heat to ice.</font></b>","m","Thermodynamics","Heat transfer","T","T","T","false","",""
"","2802","html-keyboard-response","79","2.0.0","235097","pybs2e9nmlg","heron","<b><font size=6>Cold objects transfer heat to even colder objects.</font></b>","m","Thermodynamics","Heat transfer","F","T","T","false","",""
"","2226","html-keyboard-response","80","2.0.0","237824","pybs2e9nmlg","heron","<b><font size=6>Heat increases an object's weight.</font></b>","z","Thermodynamics","Thermal expansion","T","F","F","false","",""
"","1007","html-keyboard-response","81","2.0.0","239336","pybs2e9nmlg","heron","<b><font size=6>Ovens produce heat.</font></b>","z","Thermodynamics","Heat source","T","T","T","true","",""
"","1346","html-keyboard-response","82","2.0.0","241192","pybs2e9nmlg","heron","<b><font size=6>Atoms have heat.</font></b>","m","Thermodynamics","Heat","T","F","F","true","",""
"","2470","html-keyboard-response","83","2.0.0","244169","pybs2e9nmlg","heron","<b><font size=6>Boiling water has a lower temperature than steam.</font></b>","m","Thermodynamics","Temperature","F","T","T","false","",""
"","881","html-keyboard-response","84","2.0.0","245559","pybs2e9nmlg","heron","<b><font size=6>The sun has heat.</font></b>","z","Thermodynamics","Heat","T","T","T","true","",""
"","805","html-keyboard-response","85","2.0.0","246876","pybs2e9nmlg","heron","<b><font size=6>Ice has heat.</font></b>","m","Thermodynamics","Heat","F","T","T","false","",""
"","2927","html-keyboard-response","86","2.0.0","250312","pybs2e9nmlg","heron","<b><font size=6>Heat increases an object's color.</font></b>","z","Thermodynamics","Thermal expansion","F","F","F","false","",""
"","2906","html-keyboard-response","87","2.0.0","253722","pybs2e9nmlg","heron","<b><font size=6>Pressure produces heat.</font></b>","m","Thermodynamics","Heat source","F","T","T","false","",""
"","4218","html-keyboard-response","88","2.0.0","258453","pybs2e9nmlg","heron","<b><font size=6>Cold objects transfer heat to warm objects.</font></b>","m","Thermodynamics","Heat transfer","F","F","F","true","",""
"","null","html-keyboard-response","89","2.0.0","260677","pybs2e9nmlg","heron","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Germs</font></b>","null","","","","","","","",""
"","1743","html-keyboard-response","90","2.0.0","262936","pybs2e9nmlg","heron","<b><font size=6>Germs have an odor.</font></b>","z","Germs","Microbe","T","F","F","false","",""
"","1555","html-keyboard-response","91","2.0.0","264995","pybs2e9nmlg","heron","<b><font size=6>Being depressed can make a person sick.</font></b>","z","Germs","Contagion","F","T","T","true","",""
"","1375","html-keyboard-response","92","2.0.0","266871","pybs2e9nmlg","heron","<b><font size=6>Germs have a shape.</font></b>","z","Germs","Microbe","T","T","T","true","",""
"","899","html-keyboard-response","93","2.0.0","268282","pybs2e9nmlg","heron","<b><font size=6>Germs have DNA.</font></b>","z","Germs","Microbe","F","T","T","true","",""
"","1186","html-keyboard-response","94","2.0.0","269970","pybs2e9nmlg","heron","<b><font size=6>Urine contains germs.</font></b>","z","Germs","Contamination","T","F","F","false","",""
"","1290","html-keyboard-response","95","2.0.0","271772","pybs2e9nmlg","heron","<b><font size=6>Being cold can make a person sick.</font></b>","z","Germs","Contagion","T","F","F","false","",""
"","1309","html-keyboard-response","96","2.0.0","273588","pybs2e9nmlg","heron","<b><font size=6>Dish sponges contain germs.</font></b>","z","Germs","Contamination","F","T","T","true","",""
"","1481","html-keyboard-response","97","2.0.0","275579","pybs2e9nmlg","heron","<b><font size=6>Being sneezed on can make a person sick.</font></b>","z","Germs","Contagion","T","T","T","true","",""
"","1510","html-keyboard-response","98","2.0.0","277604","pybs2e9nmlg","heron","<b><font size=6>Sunshine contains germs.</font></b>","m","Germs","Contamination","F","F","F","true","",""
"","1422","html-keyboard-response","99","2.0.0","279542","pybs2e9nmlg","heron","<b><font size=6>Germs enter the body through the skin.</font></b>","z","Germs","Infection","T","F","F","false","",""
"","1054","html-keyboard-response","100","2.0.0","281108","pybs2e9nmlg","heron","<b><font size=6>Alcohol kills germs.</font></b>","z","Germs","Sterilization","T","T","T","true","",""
"","1923","html-keyboard-response","101","2.0.0","283538","pybs2e9nmlg","heron","<b><font size=6>Germs enter the body through the hair.</font></b>","z","Germs","Infection","F","F","F","false","",""
"","1357","html-keyboard-response","102","2.0.0","285401","pybs2e9nmlg","heron","<b><font size=6>Kindness kills germs.</font></b>","z","Germs","Sterilization","F","F","F","false","",""
"","1465","html-keyboard-response","103","2.0.0","287379","pybs2e9nmlg","heron","<b><font size=6>Rotting meat contains germs.</font></b>","z","Germs","Contamination","T","T","T","true","",""
"","1387","html-keyboard-response","104","2.0.0","289269","pybs2e9nmlg","heron","<b><font size=6>Being happy can make a person sick.</font></b>","m","Germs","Contagion","F","F","F","true","",""
"","1038","html-keyboard-response","105","2.0.0","290822","pybs2e9nmlg","heron","<b><font size=6>Heat kills germs.</font></b>","z","Germs","Sterilization","F","T","T","true","",""
"","938","html-keyboard-response","106","2.0.0","292267","pybs2e9nmlg","heron","<b><font size=6>Germs have feelings.</font></b>","m","Germs","Microbe","F","F","F","true","",""
"","933","html-keyboard-response","107","2.0.0","293711","pybs2e9nmlg","heron","<b><font size=6>Water kills germs.</font></b>","m","Germs","Sterilization","T","F","F","true","",""
"","1827","html-keyboard-response","108","2.0.0","296040","pybs2e9nmlg","heron","<b><font size=6>Germs enter the body through the eyes.</font></b>","z","Germs","Infection","F","T","T","true","",""
"","1308","html-keyboard-response","109","2.0.0","297849","pybs2e9nmlg","heron","<b><font size=6>Germs enter the body through cuts.</font></b>","z","Germs","Infection","T","T","T","true","",""
"","13912","survey-text","110","2.0.0","312268","pybs2e9nmlg","heron","","{""reflection1"":""personal belief and science ""}","","","","","","","personal belief and science ",""
"","2839","survey-text","111","2.0.0","315108","pybs2e9nmlg","heron","","{""reflection2"":""no""}","","","","","","","","no"
