"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","stimulus","response","Category","Concept","T1","T2","CorrectAnswer","correct","reflection1","reflection2"
"","13679","html-keyboard-response","13","2.0.0","195984","pa5pn7qds5b","  antelope","<b><font size=6>8 divided by 1/2 is 4.</font></b>","m","Fractions","Division","T","F","F","true","",""
"","9326","html-keyboard-response","14","2.0.0","205812","pa5pn7qds5b","  antelope","<b><font size=6>8 divided by 2/1 is 3.</font></b>","m","Fractions","Division","F","F","F","true","",""
"","5710","html-keyboard-response","15","2.0.0","212024","pa5pn7qds5b","  antelope","<b><font size=6>There are numbers between 1/10 and 10/100.</font></b>","z","Fractions","Infinite density","T","F","F","false","",""
"","9019","html-keyboard-response","16","2.0.0","221545","pa5pn7qds5b","  antelope","<b><font size=6>1/3 plus 1/3 is 2/3.</font></b>","m","Fractions","Addition","T","T","T","false","",""
"","4368","html-keyboard-response","17","2.0.0","226415","pa5pn7qds5b","  antelope","<b><font size=6>There are numbers between 1 and 3.</font></b>","m","Fractions","Infinite density","T","T","T","false","",""
"","341","html-keyboard-response","18","2.0.0","227258","pa5pn7qds5b","  antelope","<b><font size=6>1/10 plus 1/10 is 1/5.</font></b>","z","Fractions","Addition","F","T","T","true","",""
"","293","html-keyboard-response","19","2.0.0","228052","pa5pn7qds5b","  antelope","<b><font size=6>1/17 is greater than 16/17.</font></b>","m","Fractions","Ordering","F","F","F","true","",""
"","26","html-keyboard-response","20","2.0.0","228580","pa5pn7qds5b","  antelope","<b><font size=6>All decimals are expressible as fractions.</font></b>","z","Fractions","Conversion","T","T","T","true","",""
"","36","html-keyboard-response","21","2.0.0","229117","pa5pn7qds5b","  antelope","<b><font size=6>4 divided by 2/1 is 2.</font></b>","m","Fractions","Division","T","T","T","false","",""
"","262","html-keyboard-response","22","2.0.0","229883","pa5pn7qds5b","  antelope","<b><font size=6>1/13 is greater than 1/30.</font></b>","m","Fractions","Ordering","F","T","T","false","",""
"","132","html-keyboard-response","23","2.0.0","230518","pa5pn7qds5b","  antelope","<b><font size=6>1/17 is greater than 1/9.</font></b>","m","Fractions","Ordering","T","F","F","true","",""
"","185","html-keyboard-response","24","2.0.0","231205","pa5pn7qds5b","  antelope","<b><font size=6>There are numbers between 1/3 and 1/2.</font></b>","m","Fractions","Infinite density","F","T","T","false","",""
"","104","html-keyboard-response","25","2.0.0","231811","pa5pn7qds5b","  antelope","<b><font size=6>All integers are expressible as fractions.</font></b>","m","Fractions","Conversion","F","T","T","false","",""
"","76","html-keyboard-response","26","2.0.0","232390","pa5pn7qds5b","  antelope","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Germs</font></b>","z","","","","","","","",""
"","113","html-keyboard-response","27","2.0.0","233005","pa5pn7qds5b","  antelope","<b><font size=6>Dish sponges contain germs.</font></b>","z","Germs","Contamination","F","T","T","true","",""
"","95","html-keyboard-response","28","2.0.0","233602","pa5pn7qds5b","  antelope","<b><font size=6>Germs have a shape.</font></b>","z","Germs","Microbe","T","T","T","true","",""
"","24","html-keyboard-response","29","2.0.0","234129","pa5pn7qds5b","  antelope","<b><font size=6>Being sneezed on can make a person sick.</font></b>","z","Germs","Contagion","T","T","T","true","",""
"","4415","html-keyboard-response","30","2.0.0","239046","pa5pn7qds5b","  antelope","<b><font size=6>Being depressed can make a person sick.</font></b>","z","Germs","Contagion","F","T","T","true","",""
"","6856","html-keyboard-response","31","2.0.0","246403","pa5pn7qds5b","  antelope","<b><font size=6>Germs enter the body through cuts.</font></b>","z","Germs","Infection","T","T","T","true","",""
"","4211","html-keyboard-response","32","2.0.0","251116","pa5pn7qds5b","  antelope","<b><font size=6>Sunshine contains germs.</font></b>","z","Germs","Contamination","F","F","F","false","",""
"","3018","html-keyboard-response","33","2.0.0","254636","pa5pn7qds5b","  antelope","<b><font size=6>Alcohol kills germs.</font></b>","z","Germs","Sterilization","T","T","T","true","",""
"","2732","html-keyboard-response","34","2.0.0","257869","pa5pn7qds5b","  antelope","<b><font size=6>Germs enter the body through the eyes.</font></b>","z","Germs","Infection","F","T","T","true","",""
"","2785","html-keyboard-response","35","2.0.0","261157","pa5pn7qds5b","  antelope","<b><font size=6>Being cold can make a person sick.</font></b>","z","Germs","Contagion","T","F","F","false","",""
"","8549","html-keyboard-response","36","2.0.0","270207","pa5pn7qds5b","  antelope","<b><font size=6>Germs have feelings.</font></b>","m","Germs","Microbe","F","F","F","true","",""
"","2490","html-keyboard-response","37","2.0.0","273200","pa5pn7qds5b","  antelope","<b><font size=6>Germs have an odor.</font></b>","m","Germs","Microbe","T","F","F","true","",""
"","3143","html-keyboard-response","38","2.0.0","276844","pa5pn7qds5b","  antelope","<b><font size=6>Being happy can make a person sick.</font></b>","m","Germs","Contagion","F","F","F","true","",""
"","2902","html-keyboard-response","39","2.0.0","280248","pa5pn7qds5b","  antelope","<b><font size=6>Kindness kills germs.</font></b>","m","Germs","Sterilization","F","F","F","true","",""
"","26337","html-keyboard-response","40","2.0.0","307085","pa5pn7qds5b","  antelope","<b><font size=6>Germs enter the body through the skin.</font></b>","m","Germs","Infection","T","F","F","true","",""
"","1565","html-keyboard-response","41","2.0.0","309152","pa5pn7qds5b","  antelope","<b><font size=6>Germs enter the body through the hair.</font></b>","m","Germs","Infection","F","F","F","true","",""
"","1864","html-keyboard-response","42","2.0.0","311518","pa5pn7qds5b","  antelope","<b><font size=6>Heat kills germs.</font></b>","z","Germs","Sterilization","F","T","T","true","",""
"","5930","html-keyboard-response","43","2.0.0","317949","pa5pn7qds5b","  antelope","<b><font size=6>Urine contains germs.</font></b>","z","Germs","Contamination","T","F","F","false","",""
"","33347","html-keyboard-response","44","2.0.0","351797","pa5pn7qds5b","  antelope","<b><font size=6>Rotting meat contains germs.</font></b>","z","Germs","Contamination","T","T","T","true","",""
"","1915","html-keyboard-response","45","2.0.0","354215","pa5pn7qds5b","  antelope","<b><font size=6>Water kills germs.</font></b>","m","Germs","Sterilization","T","F","F","true","",""
"","3511","html-keyboard-response","46","2.0.0","358227","pa5pn7qds5b","  antelope","<b><font size=6>Germs have DNA.</font></b>","z","Germs","Microbe","F","T","T","true","",""
"","null","html-keyboard-response","47","2.0.0","360431","pa5pn7qds5b","  antelope","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Mechanics</font></b>","null","","","","","","","",""
"","3383","html-keyboard-response","48","2.0.0","364316","pa5pn7qds5b","  antelope","<b><font size=6>Constant force can yield constant rest.</font></b>","z","Mechanics","Acceleration","F","T","T","true","",""
"","17332","html-keyboard-response","49","2.0.0","382150","pa5pn7qds5b","  antelope","<b><font size=6>Color can be transferred from one object to another.</font></b>","z","Mechanics","Momentum","F","F","F","false","",""
"","6475","html-keyboard-response","50","2.0.0","389127","pa5pn7qds5b","  antelope","<b><font size=6>Constant motion requires constant force.</font></b>","z","Mechanics","Acceleration","T","F","F","false","",""
"","575","html-keyboard-response","51","2.0.0","390204","pa5pn7qds5b","  antelope","<b><font size=6>A moving bullet loses weight.</font></b>","m","Mechanics","Velocity","F","F","F","true","",""
"","381","html-keyboard-response","52","2.0.0","391086","pa5pn7qds5b","  antelope","<b><font size=6>A moving bullet loses height.</font></b>","z","Mechanics","Velocity","F","T","T","true","",""
"","4511","html-keyboard-response","53","2.0.0","396099","pa5pn7qds5b","  antelope","<b><font size=6>A moving bullet loses speed.</font></b>","m","Mechanics","Velocity","T","T","T","false","",""
"","3472","html-keyboard-response","54","2.0.0","400073","pa5pn7qds5b","  antelope","<b><font size=6>Forces can be transferred from one object to another.</font></b>","z","Mechanics","Momentum","T","F","F","false","",""
"","8304","html-keyboard-response","55","2.0.0","408879","pa5pn7qds5b","  antelope","<b><font size=6>Forces can be male or female.</font></b>","m","Mechanics","Force","F","F","F","true","",""
"","1300","html-keyboard-response","56","2.0.0","410681","pa5pn7qds5b","  antelope","<b><font size=6>Pointy objects fall through air faster than flat objects.</font></b>","m","Mechanics","Gravity","F","T","T","false","",""
"","494","html-keyboard-response","57","2.0.0","411678","pa5pn7qds5b","  antelope","<b><font size=6>Heavy balls fall through air faster than light balls.</font></b>","z","Mechanics","Gravity","T","F","F","false","",""
"","9","html-keyboard-response","58","2.0.0","412189","pa5pn7qds5b","  antelope","<b><font size=6>Forces can be balanced or unbalanced.</font></b>","m","Mechanics","Force","F","T","T","false","",""
"","64","html-keyboard-response","59","2.0.0","412756","pa5pn7qds5b","  antelope","<b><font size=6>Momentum can be transferred from one object to another.</font></b>","m","Mechanics","Momentum","T","T","T","false","",""
"","99","html-keyboard-response","60","2.0.0","413359","pa5pn7qds5b","  antelope","<b><font size=6>Bright objects fall through air faster than dark objects.</font></b>","m","Mechanics","Gravity","F","F","F","true","",""
"","116","html-keyboard-response","61","2.0.0","413978","pa5pn7qds5b","  antelope","<b><font size=6>Constant acceleration requires constant force.</font></b>","z","Mechanics","Acceleration","T","T","T","true","",""
"","85","html-keyboard-response","62","2.0.0","414565","pa5pn7qds5b","  antelope","<b><font size=6>A moving bullet loses force.</font></b>","m","Mechanics","Velocity","T","F","F","true","",""
"","189","html-keyboard-response","63","2.0.0","415258","pa5pn7qds5b","  antelope","<b><font size=6>Anvils fall through air faster than feathers.</font></b>","z","Mechanics","Gravity","T","T","T","true","",""
"","82","html-keyboard-response","64","2.0.0","415842","pa5pn7qds5b","  antelope","<b><font size=6>Forces can be straight or curved.</font></b>","z","Mechanics","Force","T","F","F","false","",""
"","118","html-keyboard-response","65","2.0.0","416462","pa5pn7qds5b","  antelope","<b><font size=6>Constant speed requires constant acceleration.</font></b>","z","Mechanics","Acceleration","F","F","F","false","",""
"","181","html-keyboard-response","66","2.0.0","417145","pa5pn7qds5b","  antelope","<b><font size=6>Energy can be transferred from one object to another.</font></b>","m","Mechanics","Momentum","F","T","T","false","",""
"","54","html-keyboard-response","67","2.0.0","417701","pa5pn7qds5b","  antelope","<b><font size=6>Forces can be strong or weak.</font></b>","m","Mechanics","Force","T","T","T","false","",""
"","31","html-keyboard-response","68","2.0.0","418235","pa5pn7qds5b","  antelope","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Evolution</font></b>","m","","","","","","","",""
"","153","html-keyboard-response","69","2.0.0","418891","pa5pn7qds5b","  antelope","<b><font size=6>Most organisms live in temperate climates.</font></b>","z","Evolution","Selection","F","F","F","false","",""
"","12","html-keyboard-response","70","2.0.0","419405","pa5pn7qds5b","  antelope","<b><font size=6>Most organisms die before leaving offspring.</font></b>","z","Evolution","Selection","F","T","T","true","",""
"","31","html-keyboard-response","71","2.0.0","419938","pa5pn7qds5b","  antelope","<b><font size=6>Evolution requires long periods of time.</font></b>","m","Evolution","Variation","T","F","F","true","",""
"","114","html-keyboard-response","72","2.0.0","420556","pa5pn7qds5b","  antelope","<b><font size=6>Whales are more closely related to humans than fish.</font></b>","m","Evolution","Common ancestry","F","T","T","false","",""
"","65","html-keyboard-response","73","2.0.0","421124","pa5pn7qds5b","  antelope","<b><font size=6>Individual organisms evolve.</font></b>","m","Evolution","Adaptation","T","F","F","true","",""
"","194","html-keyboard-response","74","2.0.0","421820","pa5pn7qds5b","  antelope","<b><font size=6>Humans are more closely related to apes than monkeys.</font></b>","z","Evolution","Common ancestry","T","T","T","true","",""
"","91","html-keyboard-response","75","2.0.0","422413","pa5pn7qds5b","  antelope","<b><font size=6>Evolution requires differential survival.</font></b>","m","Evolution","Variation","T","T","T","false","",""
"","9","html-keyboard-response","76","2.0.0","422924","pa5pn7qds5b","  antelope","<b><font size=6>Biological species evolve.</font></b>","m","Evolution","Adaptation","T","T","T","false","",""
"","125","html-keyboard-response","77","2.0.0","423552","pa5pn7qds5b","  antelope","<b><font size=6>Humans are descended from chimpanzees.</font></b>","z","Evolution","Phylogeny","T","F","F","false","",""
"","176","html-keyboard-response","78","2.0.0","424229","pa5pn7qds5b","  antelope","<b><font size=6>Evolution requires climate stability.</font></b>","z","Evolution","Variation","F","F","F","false","",""
"","5","html-keyboard-response","79","2.0.0","424737","pa5pn7qds5b","  antelope","<b><font size=6>Humans are descended from tree-dwelling creatures.</font></b>","m","Evolution","Phylogeny","T","T","T","false","",""
"","99","html-keyboard-response","80","2.0.0","425338","pa5pn7qds5b","  antelope","<b><font size=6>Most organisms are adapted to their environment.</font></b>","z","Evolution","Selection","T","T","T","true","",""
"","154","html-keyboard-response","81","2.0.0","425994","pa5pn7qds5b","  antelope","<b><font size=6>Apes are more closely related to monkeys than humans.</font></b>","m","Evolution","Common ancestry","T","F","F","true","",""
"","131","html-keyboard-response","82","2.0.0","426628","pa5pn7qds5b","  antelope","<b><font size=6>Humans are descended from plants.</font></b>","z","Evolution","Phylogeny","F","F","F","false","",""
"","173","html-keyboard-response","83","2.0.0","427304","pa5pn7qds5b","  antelope","<b><font size=6>Computer viruses evolve.</font></b>","m","Evolution","Adaptation","F","T","T","false","",""
"","59","html-keyboard-response","84","2.0.0","427865","pa5pn7qds5b","  antelope","<b><font size=6>Most organisms have plenty to eat.</font></b>","z","Evolution","Selection","T","F","F","false","",""
"","112","html-keyboard-response","85","2.0.0","428479","pa5pn7qds5b","  antelope","<b><font size=6>Inanimate objects evolve.</font></b>","z","Evolution","Adaptation","F","F","F","false","",""
"","168","html-keyboard-response","86","2.0.0","429150","pa5pn7qds5b","  antelope","<b><font size=6>Humans are descended from sea-dwelling creatures.</font></b>","m","Evolution","Phylogeny","F","T","T","false","",""
"","229","html-keyboard-response","87","2.0.0","429882","pa5pn7qds5b","  antelope","<b><font size=6>Evolution requires within-species variation.</font></b>","m","Evolution","Variation","F","T","T","false","",""
"","179","html-keyboard-response","88","2.0.0","430563","pa5pn7qds5b","  antelope","<b><font size=6>Whales are more closely related to plants than fish.</font></b>","z","Evolution","Common ancestry","F","F","F","false","",""
"","88","html-keyboard-response","89","2.0.0","431153","pa5pn7qds5b","  antelope","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Matter</font></b>","m","","","","","","","",""
"","167","html-keyboard-response","90","2.0.0","431823","pa5pn7qds5b","  antelope","<b><font size=6>A grain of sand can be cut in half.</font></b>","z","Matter","Divisibility","F","T","T","true","",""
"","72","html-keyboard-response","91","2.0.0","432396","pa5pn7qds5b","  antelope","<b><font size=6>A liter of water weighs more than a liter of air.</font></b>","m","Matter","Weight","T","T","T","false","",""
"","7","html-keyboard-response","92","2.0.0","432906","pa5pn7qds5b","  antelope","<b><font size=6>Air is composed of matter.</font></b>","m","Matter","Mass","F","T","T","false","",""
"","162","html-keyboard-response","93","2.0.0","433571","pa5pn7qds5b","  antelope","<b><font size=6>Numbers are composed of matter.</font></b>","z","Matter","Mass","F","F","F","false","",""
"","109","html-keyboard-response","94","2.0.0","434182","pa5pn7qds5b","  antelope","<b><font size=6>Foam is denser than brick.</font></b>","z","Matter","Density","F","F","F","false","",""
"","124","html-keyboard-response","95","2.0.0","434809","pa5pn7qds5b","  antelope","<b><font size=6>A liter of water weighs more than a liter of ice.</font></b>","z","Matter","Weight","F","T","T","true","",""
"","129","html-keyboard-response","96","2.0.0","435440","pa5pn7qds5b","  antelope","<b><font size=6>A shadow can be cut in half.</font></b>","z","Matter","Divisibility","T","F","F","false","",""
"","154","html-keyboard-response","97","2.0.0","436096","pa5pn7qds5b","  antelope","<b><font size=6>Atoms are the constituents of matter.</font></b>","m","Matter","Atom","T","T","T","false","",""
"","117","html-keyboard-response","98","2.0.0","436715","pa5pn7qds5b","  antelope","<b><font size=6>A pound of steel weighs more than a ton of steel.</font></b>","z","Matter","Weight","F","F","F","false","",""
"","103","html-keyboard-response","99","2.0.0","437318","pa5pn7qds5b","  antelope","<b><font size=6>Steel is denser than foam.</font></b>","z","Matter","Density","T","T","T","true","",""
"","62","html-keyboard-response","100","2.0.0","437883","pa5pn7qds5b","  antelope","<b><font size=6>A cold penny is denser than a hot penny.</font></b>","m","Matter","Density","F","T","T","false","",""
"","181","html-keyboard-response","101","2.0.0","438566","pa5pn7qds5b","  antelope","<b><font size=6>A log can be cut in half.</font></b>","z","Matter","Divisibility","T","T","T","true","",""
"","93","html-keyboard-response","102","2.0.0","439162","pa5pn7qds5b","  antelope","<b><font size=6>Rocks are composed of matter.</font></b>","m","Matter","Mass","T","T","T","false","",""
"","23","html-keyboard-response","103","2.0.0","439686","pa5pn7qds5b","  antelope","<b><font size=6>An idea can be cut in half.</font></b>","m","Matter","Divisibility","F","F","F","true","",""
"","45","html-keyboard-response","104","2.0.0","440234","pa5pn7qds5b","  antelope","<b><font size=6>Fire is composed of matter.</font></b>","z","Matter","Mass","T","F","F","false","",""
"","46","html-keyboard-response","105","2.0.0","440783","pa5pn7qds5b","  antelope","<b><font size=6>Ice is denser than water.</font></b>","m","Matter","Density","T","F","F","true","",""
"","41","html-keyboard-response","106","2.0.0","441326","pa5pn7qds5b","  antelope","<b><font size=6>Atoms are visible to the naked eye.</font></b>","m","Matter","Atom","F","F","F","true","",""
"","37","html-keyboard-response","107","2.0.0","441866","pa5pn7qds5b","  antelope","<b><font size=6>Atoms are mostly empty space.</font></b>","z","Matter","Atom","F","T","T","true","",""
"","40","html-keyboard-response","108","2.0.0","442409","pa5pn7qds5b","  antelope","<b><font size=6>A pound of steel weighs more than a pound of feathers.</font></b>","m","Matter","Weight","T","F","F","true","",""
"","174","html-keyboard-response","109","2.0.0","443086","pa5pn7qds5b","  antelope","<b><font size=6>Atoms are weightless.</font></b>","z","Matter","Atom","T","F","F","false","",""
"","8419","survey-text","110","2.0.0","452009","pa5pn7qds5b","  antelope","","{""reflection1"":""Testing our basic knowledge ""}","","","","","","","Testing our basic knowledge ",""
"","2084","survey-text","111","2.0.0","454094","pa5pn7qds5b","  antelope","","{""reflection2"":""no ""}","","","","","","","","no "
