"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","stimulus","response","Category","Concept","T1","T2","CorrectAnswer","correct","reflection1","reflection2"
"","4131","html-keyboard-response","27","2.0.0","104970","pfyn3o4w2mc","p4","<font size=5>All of the next statements are in the category: Fractions</font>"," ","","","","","","","",""
"","4184","html-keyboard-response","28","2.0.0","109657","pfyn3o4w2mc","p4","<b><font size=6>All decimals are expressible as fractions.</font></b>","z","Fractions","Conversion","T","T","T","true","",""
"","23175","html-keyboard-response","29","2.0.0","133335","pfyn3o4w2mc","p4","<b><font size=6>1/10 plus 1/10 is 1/5.</font></b>","z","Fractions","Addition","F","T","T","true","",""
"","8938","html-keyboard-response","30","2.0.0","142776","pfyn3o4w2mc","p4","<b><font size=6>8 divided by 1/2 is 4.</font></b>","m","Fractions","Division","T","F","F","true","",""
"","2591","html-keyboard-response","31","2.0.0","145869","pfyn3o4w2mc","p4","<b><font size=6>All fractions are expressible as integers.</font></b>","m","Fractions","Conversion","F","F","F","true","",""
"","1651","html-keyboard-response","32","2.0.0","148021","pfyn3o4w2mc","p4","<b><font size=6>All fractions are expressible as decimals.</font></b>","z","Fractions","Conversion","T","F","F","false","",""
"","5064","html-keyboard-response","33","2.0.0","153589","pfyn3o4w2mc","p4","<b><font size=6>1/17 is greater than 1/9.</font></b>","m","Fractions","Ordering","T","F","F","true","",""
"","11890","html-keyboard-response","34","2.0.0","165981","pfyn3o4w2mc","p4","<b><font size=6>There are numbers between 1/10 and 10/100.</font></b>","m","Fractions","Infinite density","T","F","F","true","",""
"","5754","html-keyboard-response","35","2.0.0","172239","pfyn3o4w2mc","p4","<b><font size=6>All integers are expressible as fractions.</font></b>","z","Fractions","Conversion","F","T","T","true","",""
"","7963","html-keyboard-response","36","2.0.0","180706","pfyn3o4w2mc","p4","<b><font size=6>4 divided by 2/1 is 2.</font></b>","z","Fractions","Division","T","T","T","true","",""
"","2858","html-keyboard-response","37","2.0.0","184066","pfyn3o4w2mc","p4","<b><font size=6>12/13 is greater than 1/13.</font></b>","z","Fractions","Ordering","T","T","T","true","",""
"","3208","html-keyboard-response","38","2.0.0","187776","pfyn3o4w2mc","p4","<b><font size=6>8 divided by 2/1 is 3.</font></b>","m","Fractions","Division","F","F","F","true","",""
"","2925","html-keyboard-response","39","2.0.0","191204","pfyn3o4w2mc","p4","<b><font size=6>4 divided by 1/2 is 8.</font></b>","z","Fractions","Division","F","T","T","true","",""
"","4278","html-keyboard-response","40","2.0.0","195984","pfyn3o4w2mc","p4","<b><font size=6>1/3 plus 1/3 is 1/3.</font></b>","m","Fractions","Addition","F","F","F","true","",""
"","1640","html-keyboard-response","41","2.0.0","198126","pfyn3o4w2mc","p4","<b><font size=6>1/3 plus 1/3 is 2/3.</font></b>","z","Fractions","Addition","T","T","T","true","",""
"","2311","html-keyboard-response","42","2.0.0","200938","pfyn3o4w2mc","p4","<b><font size=6>There are numbers between 1/3 and 1/2.</font></b>","z","Fractions","Infinite density","F","T","T","true","",""
"","2926","html-keyboard-response","43","2.0.0","204366","pfyn3o4w2mc","p4","<b><font size=6>There are numbers between 10 and 10.</font></b>","m","Fractions","Infinite density","F","F","F","true","",""
"","2235","html-keyboard-response","44","2.0.0","207104","pfyn3o4w2mc","p4","<b><font size=6>1/17 is greater than 16/17.</font></b>","m","Fractions","Ordering","F","F","F","true","",""
"","5355","html-keyboard-response","45","2.0.0","212964","pfyn3o4w2mc","p4","<b><font size=6>2/3 plus 2/4 is 2/7.</font></b>","m","Fractions","Addition","T","F","F","true","",""
"","1904","html-keyboard-response","46","2.0.0","215370","pfyn3o4w2mc","p4","<b><font size=6>There are numbers between 1 and 3.</font></b>","z","Fractions","Infinite density","T","T","T","true","",""
"","2571","html-keyboard-response","47","2.0.0","218442","pfyn3o4w2mc","p4","<b><font size=6>1/13 is greater than 1/30.</font></b>","z","Fractions","Ordering","F","T","T","true","",""
"","2903","html-keyboard-response","48","2.0.0","221847","pfyn3o4w2mc","p4","<font size=5>All of the next statements are in the category: Waves</font>","l","","","","","","","",""
"","69386","html-keyboard-response","49","2.0.0","291735","pfyn3o4w2mc","p4","<b><font size=6>White light contains all colors of light.</font></b>","m","Waves","Light","F","T","T","false","",""
"","64","html-keyboard-response","50","2.0.0","292302","pfyn3o4w2mc","p4","<b><font size=6>Mirrors reflect light.</font></b>","m","Waves","Reflection","T","T","T","false","",""
"","111","html-keyboard-response","51","2.0.0","292916","pfyn3o4w2mc","p4","<b><font size=6>Red objects absorb red light.</font></b>","m","Waves","Color","T","F","F","true","",""
"","134","html-keyboard-response","52","2.0.0","293554","pfyn3o4w2mc","p4","<b><font size=6>Black objects reflect all colors of light.</font></b>","m","Waves","Light","T","F","F","true","",""
"","0","html-keyboard-response","53","2.0.0","294057","pfyn3o4w2mc","p4","<b><font size=6>Sounds can be direct or reflected.</font></b>","m","Waves","Sound","F","T","T","false","",""
"","47","html-keyboard-response","54","2.0.0","294607","pfyn3o4w2mc","p4","<b><font size=6>Red objects reflect blue light.</font></b>","m","Waves","Color","F","F","F","true","",""
"","4","html-keyboard-response","55","2.0.0","295114","pfyn3o4w2mc","p4","<b><font size=6>Sounds can be near or far.</font></b>","m","Waves","Sound","T","F","F","true","",""
"","38","html-keyboard-response","56","2.0.0","295655","pfyn3o4w2mc","p4","<b><font size=6>Red objects reflect red light.</font></b>","m","Waves","Color","T","T","T","false","",""
"","44","html-keyboard-response","57","2.0.0","296202","pfyn3o4w2mc","p4","<b><font size=6>Red objects absorb blue light.</font></b>","m","Waves","Color","F","T","T","false","",""
"","38","html-keyboard-response","58","2.0.0","296743","pfyn3o4w2mc","p4","<b><font size=6>Sounds can be loud or quiet.</font></b>","m","Waves","Sound","T","T","T","false","",""
"","134","html-keyboard-response","59","2.0.0","297379","pfyn3o4w2mc","p4","<b><font size=6>Prisms reflect light.</font></b>","m","Waves","Reflection","T","F","F","true","",""
"","79","html-keyboard-response","60","2.0.0","297960","pfyn3o4w2mc","p4","<b><font size=6>Sound travels through a vacuum.</font></b>","m","Waves","Propagation","T","F","F","true","",""
"","111","html-keyboard-response","61","2.0.0","298573","pfyn3o4w2mc","p4","<b><font size=6>Rainbows contain all colors of light.</font></b>","m","Waves","Light","T","T","T","false","",""
"","156","html-keyboard-response","62","2.0.0","299232","pfyn3o4w2mc","p4","<b><font size=6>Foam reflects sound.</font></b>","m","Waves","Reflection","F","F","F","true","",""
"","357","html-keyboard-response","63","2.0.0","300092","pfyn3o4w2mc","p4","<b><font size=6>Sounds can be dead or alive.</font></b>","m","Waves","Sound","F","F","F","true","",""
"","127","html-keyboard-response","64","2.0.0","300722","pfyn3o4w2mc","p4","<b><font size=6>Mirrors reflect sound.</font></b>","m","Waves","Reflection","F","T","T","false","",""
"","31","html-keyboard-response","65","2.0.0","301255","pfyn3o4w2mc","p4","<b><font size=6>Sound travels through air.</font></b>","m","Waves","Propagation","T","T","T","false","",""
"","153","html-keyboard-response","66","2.0.0","301911","pfyn3o4w2mc","p4","<b><font size=6>Sound travels through metal.</font></b>","m","Waves","Propagation","F","T","T","false","",""
"","358","html-keyboard-response","67","2.0.0","302772","pfyn3o4w2mc","p4","<b><font size=6>Shadows contain all colors of light.</font></b>","m","Waves","Light","F","F","F","true","",""
"","354","html-keyboard-response","68","2.0.0","303629","pfyn3o4w2mc","p4","<b><font size=6>Sound travels through foam.</font></b>","m","Waves","Propagation","F","F","F","true","",""
"","320","html-keyboard-response","69","2.0.0","304451","pfyn3o4w2mc","p4","<font size=5>All of the next statements are in the category: Physiology</font>","m","","","","","","","",""
"","3435","html-keyboard-response","70","2.0.0","308388","pfyn3o4w2mc","p4","<b><font size=6>Rocks are alive.</font></b>","z","Physiology","Life","F","F","F","false","",""
"","1442","html-keyboard-response","71","2.0.0","310332","pfyn3o4w2mc","p4","<b><font size=6>Fish are alive.</font></b>","m","Physiology","Life","T","T","T","false","",""
"","2005","html-keyboard-response","72","2.0.0","312839","pfyn3o4w2mc","p4","<b><font size=6>Mushrooms can die.</font></b>","m","Physiology","Death","F","T","T","false","",""
"","7973","html-keyboard-response","73","2.0.0","321314","pfyn3o4w2mc","p4","<b><font size=6>A baby can be a mother or a father.</font></b>","z","Physiology","Kinship","F","F","F","false","",""
"","7391","html-keyboard-response","74","2.0.0","329207","pfyn3o4w2mc","p4","<b><font size=6>A baby can be identical to an older sibling.</font></b>","m","Physiology","Kinship","T","F","F","true","",""
"","2142","html-keyboard-response","75","2.0.0","331850","pfyn3o4w2mc","p4","<b><font size=6>People turn food into energy.</font></b>","z","Physiology","Metabolism","T","T","T","true","",""
"","2007","html-keyboard-response","76","2.0.0","334359","pfyn3o4w2mc","p4","<b><font size=6>Screwdrivers can die.</font></b>","m","Physiology","Death","F","F","F","true","",""
"","1572","html-keyboard-response","77","2.0.0","336433","pfyn3o4w2mc","p4","<b><font size=6>The sun is alive.</font></b>","m","Physiology","Life","T","F","F","true","",""
"","2088","html-keyboard-response","78","2.0.0","339023","pfyn3o4w2mc","p4","<b><font size=6>A baby can be an uncle or an aunt.</font></b>","z","Physiology","Kinship","F","T","T","true","",""
"","1609","html-keyboard-response","79","2.0.0","341134","pfyn3o4w2mc","p4","<b><font size=6>Coral is alive.</font></b>","z","Physiology","Life","F","T","T","true","",""
"","2142","html-keyboard-response","80","2.0.0","343778","pfyn3o4w2mc","p4","<b><font size=6>Plants turn food into energy.</font></b>","z","Physiology","Metabolism","T","F","F","false","",""
"","2030","html-keyboard-response","81","2.0.0","346312","pfyn3o4w2mc","p4","<b><font size=6>Ferns can reproduce.</font></b>","z","Physiology","Reproduction","F","T","T","true","",""
"","1865","html-keyboard-response","82","2.0.0","348680","pfyn3o4w2mc","p4","<b><font size=6>Chairs can reproduce.</font></b>","m","Physiology","Reproduction","F","F","F","true","",""
"","3761","html-keyboard-response","83","2.0.0","352942","pfyn3o4w2mc","p4","<b><font size=6>Rocks turn food into energy.</font></b>","m","Physiology","Metabolism","F","F","F","true","",""
"","2428","html-keyboard-response","84","2.0.0","355872","pfyn3o4w2mc","p4","<b><font size=6>Bacteria turn food into energy.</font></b>","z","Physiology","Metabolism","F","T","T","true","",""
"","10379","html-keyboard-response","85","2.0.0","366753","pfyn3o4w2mc","p4","<b><font size=6>Caterpillars can reproduce.</font></b>","m","Physiology","Reproduction","T","F","F","true","",""
"","1489","html-keyboard-response","86","2.0.0","368744","pfyn3o4w2mc","p4","<b><font size=6>Turtles can die.</font></b>","z","Physiology","Death","T","T","T","true","",""
"","1253","html-keyboard-response","87","2.0.0","370500","pfyn3o4w2mc","p4","<b><font size=6>Tigers can reproduce.</font></b>","z","Physiology","Reproduction","T","T","T","true","",""
"","114","html-keyboard-response","88","2.0.0","371115","pfyn3o4w2mc","p4","<b><font size=6>A baby can be a niece or a nephew.</font></b>","z","Physiology","Kinship","T","T","T","true","",""
"","1443","html-keyboard-response","89","2.0.0","373061","pfyn3o4w2mc","p4","<b><font size=6>Clouds can die.</font></b>","m","Physiology","Death","T","F","F","true","",""
"","1957","html-keyboard-response","90","2.0.0","375520","pfyn3o4w2mc","p4","<font size=5>All of the next statements are in the category: Thermodynamics</font>","m","","","","","","","",""
"","164","html-keyboard-response","91","2.0.0","376186","pfyn3o4w2mc","p4","<b><font size=6>Pressure produces heat.</font></b>","m","Thermodynamics","Heat source","F","T","T","false","",""
"","2","html-keyboard-response","92","2.0.0","376691","pfyn3o4w2mc","p4","<b><font size=6>Heat increases an object's size.</font></b>","m","Thermodynamics","Thermal expansion","F","T","T","false","",""
"","34","html-keyboard-response","93","2.0.0","377229","pfyn3o4w2mc","p4","<b><font size=6>Steam has a lower temperature than ice.</font></b>","m","Thermodynamics","Temperature","F","F","F","true","",""
"","171","html-keyboard-response","94","2.0.0","377902","pfyn3o4w2mc","p4","<b><font size=6>Heat increases an object's weight.</font></b>","m","Thermodynamics","Thermal expansion","T","F","F","true","",""
"","198","html-keyboard-response","95","2.0.0","378603","pfyn3o4w2mc","p4","<b><font size=6>Ice has a lower temperature than water.</font></b>","m","Thermodynamics","Temperature","T","T","T","false","",""
"","132","html-keyboard-response","96","2.0.0","379237","pfyn3o4w2mc","p4","<b><font size=6>Heat increases an object's temperature.</font></b>","m","Thermodynamics","Thermal expansion","T","T","T","false","",""
"","6","html-keyboard-response","97","2.0.0","379745","pfyn3o4w2mc","p4","<b><font size=6>Coats produce heat.</font></b>","m","Thermodynamics","Heat source","T","F","F","true","",""
"","60","html-keyboard-response","98","2.0.0","380308","pfyn3o4w2mc","p4","<b><font size=6>Ovens produce heat.</font></b>","m","Thermodynamics","Heat source","T","T","T","false","",""
"","91","html-keyboard-response","99","2.0.0","380902","pfyn3o4w2mc","p4","<b><font size=6>Cold objects transfer heat to even colder objects.</font></b>","m","Thermodynamics","Heat transfer","F","T","T","false","",""
"","170","html-keyboard-response","100","2.0.0","381575","pfyn3o4w2mc","p4","<b><font size=6>The sun has heat.</font></b>","m","Thermodynamics","Heat","T","T","T","false","",""
"","88","html-keyboard-response","101","2.0.0","382166","pfyn3o4w2mc","p4","<b><font size=6>Water transfers heat to steam.</font></b>","m","Thermodynamics","Heat transfer","T","F","F","true","",""
"","54","html-keyboard-response","102","2.0.0","382723","pfyn3o4w2mc","p4","<b><font size=6>Water transfers heat to ice.</font></b>","m","Thermodynamics","Heat transfer","T","T","T","false","",""
"","57","html-keyboard-response","103","2.0.0","383283","pfyn3o4w2mc","p4","<b><font size=6>Gravity has heat.</font></b>","m","Thermodynamics","Heat","F","F","F","true","",""
"","75","html-keyboard-response","104","2.0.0","383861","pfyn3o4w2mc","p4","<b><font size=6>Two cups of ice have a lower temperature than one.</font></b>","m","Thermodynamics","Temperature","T","F","F","true","",""
"","107","html-keyboard-response","105","2.0.0","384471","pfyn3o4w2mc","p4","<b><font size=6>Cold objects transfer heat to warm objects.</font></b>","m","Thermodynamics","Heat transfer","F","F","F","true","",""
"","193","html-keyboard-response","106","2.0.0","385167","pfyn3o4w2mc","p4","<b><font size=6>Rain produces heat.</font></b>","m","Thermodynamics","Heat source","F","F","F","true","",""
"","184","html-keyboard-response","107","2.0.0","385853","pfyn3o4w2mc","p4","<b><font size=6>Ice has heat.</font></b>","m","Thermodynamics","Heat","F","T","T","false","",""
"","152","html-keyboard-response","108","2.0.0","386508","pfyn3o4w2mc","p4","<b><font size=6>Boiling water has a lower temperature than steam.</font></b>","m","Thermodynamics","Temperature","F","T","T","false","",""
"","195","html-keyboard-response","109","2.0.0","387205","pfyn3o4w2mc","p4","<b><font size=6>Atoms have heat.</font></b>","m","Thermodynamics","Heat","T","F","F","true","",""
"","200","html-keyboard-response","110","2.0.0","387908","pfyn3o4w2mc","p4","<b><font size=6>Heat increases an object's color.</font></b>","m","Thermodynamics","Thermal expansion","F","F","F","true","",""
"","27970","survey-text","111","2.0.0","416384","pfyn3o4w2mc","p4","","{""reflection1"":""idk""}","","","","","","","idk",""
"","10881","survey-text","112","2.0.0","427269","pfyn3o4w2mc","p4","","{""reflection2"":""idk""}","","","","","","","","idk"
