"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","stimulus","response","Category","Concept","T1","T2","CorrectAnswer","correct","reflection1","reflection2"
"","3877","html-keyboard-response","12","2.0.0","266681","pt0qmzpyrnd","badger","<b><font size=6>Rotting meat contains germs.</font></b>","z","Germs","Contamination","T","T","T","true","",""
"","4699","html-keyboard-response","13","2.0.0","271883","pt0qmzpyrnd","badger","<b><font size=6>Germs enter the body through the hair.</font></b>","m","Germs","Infection","F","F","F","true","",""
"","2291","html-keyboard-response","14","2.0.0","274675","pt0qmzpyrnd","badger","<b><font size=6>Germs have feelings.</font></b>","m","Germs","Microbe","F","F","F","true","",""
"","2368","html-keyboard-response","15","2.0.0","277546","pt0qmzpyrnd","badger","<b><font size=6>Heat kills germs.</font></b>","z","Germs","Sterilization","F","T","T","true","",""
"","5451","html-keyboard-response","16","2.0.0","283498","pt0qmzpyrnd","badger","<b><font size=6>Being cold can make a person sick.</font></b>","z","Germs","Contagion","T","F","F","false","",""
"","16074","html-keyboard-response","17","2.0.0","300074","pt0qmzpyrnd","badger","<b><font size=6>Urine contains germs.</font></b>","m","Germs","Contamination","T","F","F","true","",""
"","19304","html-keyboard-response","18","2.0.0","319879","pt0qmzpyrnd","badger","<b><font size=6>Alcohol kills germs.</font></b>","z","Germs","Sterilization","T","T","T","true","",""
"","3413","html-keyboard-response","19","2.0.0","323794","pt0qmzpyrnd","badger","<b><font size=6>Being depressed can make a person sick.</font></b>","z","Germs","Contagion","F","T","T","true","",""
"","3773","html-keyboard-response","20","2.0.0","328069","pt0qmzpyrnd","badger","<b><font size=6>Being sneezed on can make a person sick.</font></b>","z","Germs","Contagion","T","T","T","true","",""
"","2799","html-keyboard-response","21","2.0.0","331370","pt0qmzpyrnd","badger","<b><font size=6>Germs enter the body through cuts.</font></b>","z","Germs","Infection","T","T","T","true","",""
"","2299","html-keyboard-response","22","2.0.0","334171","pt0qmzpyrnd","badger","<b><font size=6>Dish sponges contain germs.</font></b>","z","Germs","Contamination","F","T","T","true","",""
"","2134","html-keyboard-response","23","2.0.0","336806","pt0qmzpyrnd","badger","<b><font size=6>Germs enter the body through the eyes.</font></b>","z","Germs","Infection","F","T","T","true","",""
"","1846","html-keyboard-response","24","2.0.0","339155","pt0qmzpyrnd","badger","<b><font size=6>Germs have a shape.</font></b>","m","Germs","Microbe","T","T","T","false","",""
"","2311","html-keyboard-response","25","2.0.0","341968","pt0qmzpyrnd","badger","<b><font size=6>Kindness kills germs.</font></b>","m","Germs","Sterilization","F","F","F","true","",""
"","null","html-keyboard-response","26","2.0.0","344172","pt0qmzpyrnd","badger","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Genetics</font></b>","null","","","","","","","",""
"","6019","html-keyboard-response","27","2.0.0","350694","pt0qmzpyrnd","badger","<b><font size=6>Genes that code for eye color can be found in the liver.</font></b>","m","Genetics","Expression","F","T","T","false","",""
"","3567","html-keyboard-response","28","2.0.0","354763","pt0qmzpyrnd","badger","<b><font size=6>Genes that code for eye color can be found in hair.</font></b>","m","Genetics","Expression","F","F","F","true","",""
"","5324","html-keyboard-response","29","2.0.0","360589","pt0qmzpyrnd","badger","<b><font size=6>Immunity to chickenpox is heritable.</font></b>","m","Genetics","Heritability","T","F","F","true","",""
"","2451","html-keyboard-response","30","2.0.0","363541","pt0qmzpyrnd","badger","<b><font size=6>Humans have more chromosomes than mosquitoes.</font></b>","z","Genetics","Chromosome","T","T","T","true","",""
"","2099","html-keyboard-response","31","2.0.0","366142","pt0qmzpyrnd","badger","<b><font size=6>Sunscreen can change one's genome.</font></b>","m","Genetics","Mutation","F","F","F","true","",""
"","2369","html-keyboard-response","32","2.0.0","369013","pt0qmzpyrnd","badger","<b><font size=6>Skin cells have more chromosomes than egg cells.</font></b>","m","Genetics","Chromosome","F","T","T","false","",""
"","2412","html-keyboard-response","33","2.0.0","371927","pt0qmzpyrnd","badger","<b><font size=6>Exercise can change one's genome.</font></b>","m","Genetics","Mutation","T","F","F","true","",""
"","1939","html-keyboard-response","34","2.0.0","374368","pt0qmzpyrnd","badger","<b><font size=6>Hair color is heritable.</font></b>","z","Genetics","Heritability","T","T","T","true","",""
"","2479","html-keyboard-response","35","2.0.0","377349","pt0qmzpyrnd","badger","<b><font size=6>Genes that code for eye color can be found in tears.</font></b>","m","Genetics","Expression","T","F","F","true","",""
"","1758","html-keyboard-response","36","2.0.0","379608","pt0qmzpyrnd","badger","<b><font size=6>Viruses can change one's genome.</font></b>","m","Genetics","Mutation","F","T","T","false","",""
"","2688","html-keyboard-response","37","2.0.0","382799","pt0qmzpyrnd","badger","<b><font size=6>Genes that code for eye color can be found in the eye.</font></b>","z","Genetics","Expression","T","T","T","true","",""
"","2874","html-keyboard-response","38","2.0.0","386174","pt0qmzpyrnd","badger","<b><font size=6>Adults have more chromosomes than children.</font></b>","m","Genetics","Chromosome","T","F","F","true","",""
"","2835","html-keyboard-response","39","2.0.0","389511","pt0qmzpyrnd","badger","<b><font size=6>Two brown-eyed parents could have a blue-eyed baby.</font></b>","m","Genetics","Dominance","F","T","T","false","",""
"","7258","html-keyboard-response","40","2.0.0","397271","pt0qmzpyrnd","badger","<b><font size=6>Pierced ears are heritable.</font></b>","m","Genetics","Heritability","F","F","F","true","",""
"","3032","html-keyboard-response","41","2.0.0","400806","pt0qmzpyrnd","badger","<b><font size=6>Men have more chromosomes than women.</font></b>","m","Genetics","Chromosome","F","F","F","true","",""
"","4560","html-keyboard-response","42","2.0.0","405868","pt0qmzpyrnd","badger","<b><font size=6>A blue-eyed baby must have two blue-eyed parents.</font></b>","m","Genetics","Dominance","T","F","F","true","",""
"","2814","html-keyboard-response","43","2.0.0","409183","pt0qmzpyrnd","badger","<b><font size=6>Radiation can change one's genome.</font></b>","z","Genetics","Mutation","T","T","T","true","",""
"","1358","html-keyboard-response","44","2.0.0","411043","pt0qmzpyrnd","badger","<b><font size=6>Intelligence is heritable.</font></b>","m","Genetics","Heritability","F","T","T","false","",""
"","3422","html-keyboard-response","45","2.0.0","414967","pt0qmzpyrnd","badger","<b><font size=6>Two brown-eyed parents could have a brown-eyed baby.</font></b>","z","Genetics","Dominance","T","T","T","true","",""
"","2613","html-keyboard-response","46","2.0.0","418081","pt0qmzpyrnd","badger","<b><font size=6>Two blue-eyed parents could have a brown-eyed baby.</font></b>","z","Genetics","Dominance","F","F","F","false","",""
"","null","html-keyboard-response","47","2.0.0","420285","pt0qmzpyrnd","badger","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Fractions</font></b>","null","","","","","","","",""
"","9406","html-keyboard-response","48","2.0.0","430193","pt0qmzpyrnd","badger","<b><font size=6>There are numbers between 10 and 10.</font></b>","z","Fractions","Infinite density","F","F","F","false","",""
"","37293","html-keyboard-response","49","2.0.0","467986","pt0qmzpyrnd","badger","<b><font size=6>All fractions are expressible as integers.</font></b>","m","Fractions","Conversion","F","F","F","true","",""
"","14741","html-keyboard-response","50","2.0.0","483228","pt0qmzpyrnd","badger","<b><font size=6>12/13 is greater than 1/13.</font></b>","z","Fractions","Ordering","T","T","T","true","",""
"","2529","html-keyboard-response","51","2.0.0","486259","pt0qmzpyrnd","badger","<b><font size=6>All decimals are expressible as fractions.</font></b>","z","Fractions","Conversion","T","T","T","true","",""
"","14528","html-keyboard-response","52","2.0.0","501289","pt0qmzpyrnd","badger","<b><font size=6>1/17 is greater than 1/9.</font></b>","m","Fractions","Ordering","T","F","F","true","",""
"","5689","html-keyboard-response","53","2.0.0","507480","pt0qmzpyrnd","badger","<b><font size=6>There are numbers between 1/3 and 1/2.</font></b>","z","Fractions","Infinite density","F","T","T","true","",""
"","10883","html-keyboard-response","54","2.0.0","518864","pt0qmzpyrnd","badger","<b><font size=6>1/10 plus 1/10 is 1/5.</font></b>","m","Fractions","Addition","F","T","T","false","",""
"","6737","html-keyboard-response","55","2.0.0","526103","pt0qmzpyrnd","badger","<b><font size=6>1/3 plus 1/3 is 2/3.</font></b>","m","Fractions","Addition","T","T","T","false","",""
"","10471","html-keyboard-response","56","2.0.0","537077","pt0qmzpyrnd","badger","<b><font size=6>2/3 plus 2/4 is 2/7.</font></b>","m","Fractions","Addition","T","F","F","true","",""
"","9032","html-keyboard-response","57","2.0.0","546610","pt0qmzpyrnd","badger","<b><font size=6>8 divided by 2/1 is 3.</font></b>","m","Fractions","Division","F","F","F","true","",""
"","8928","html-keyboard-response","58","2.0.0","556040","pt0qmzpyrnd","badger","<b><font size=6>4 divided by 2/1 is 2.</font></b>","z","Fractions","Division","T","T","T","true","",""
"","9582","html-keyboard-response","59","2.0.0","566124","pt0qmzpyrnd","badger","<b><font size=6>4 divided by 1/2 is 8.</font></b>","z","Fractions","Division","F","T","T","true","",""
"","2026","html-keyboard-response","60","2.0.0","568651","pt0qmzpyrnd","badger","<b><font size=6>There are numbers between 1 and 3.</font></b>","z","Fractions","Infinite density","T","T","T","true","",""
"","2335","html-keyboard-response","61","2.0.0","571488","pt0qmzpyrnd","badger","<b><font size=6>There are numbers between 1/10 and 10/100.</font></b>","z","Fractions","Infinite density","T","F","F","false","",""
"","2945","html-keyboard-response","62","2.0.0","574935","pt0qmzpyrnd","badger","<b><font size=6>All integers are expressible as fractions.</font></b>","m","Fractions","Conversion","F","T","T","false","",""
"","11374","html-keyboard-response","63","2.0.0","586811","pt0qmzpyrnd","badger","<b><font size=6>1/17 is greater than 16/17.</font></b>","m","Fractions","Ordering","F","F","F","true","",""
"","4185","html-keyboard-response","64","2.0.0","591498","pt0qmzpyrnd","badger","<b><font size=6>1/3 plus 1/3 is 1/3.</font></b>","m","Fractions","Addition","F","F","F","true","",""
"","7899","html-keyboard-response","65","2.0.0","599898","pt0qmzpyrnd","badger","<b><font size=6>8 divided by 1/2 is 4.</font></b>","m","Fractions","Division","T","F","F","true","",""
"","3131","html-keyboard-response","66","2.0.0","603531","pt0qmzpyrnd","badger","<b><font size=6>All fractions are expressible as decimals.</font></b>","z","Fractions","Conversion","T","F","F","false","",""
"","15311","html-keyboard-response","67","2.0.0","619343","pt0qmzpyrnd","badger","<b><font size=6>1/13 is greater than 1/30.</font></b>","z","Fractions","Ordering","F","T","T","true","",""
"","null","html-keyboard-response","68","2.0.0","621547","pt0qmzpyrnd","badger","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Physiology</font></b>","null","","","","","","","",""
"","4622","html-keyboard-response","69","2.0.0","626671","pt0qmzpyrnd","badger","<b><font size=6>Chairs can reproduce.</font></b>","m","Physiology","Reproduction","F","F","F","true","",""
"","1938","html-keyboard-response","70","2.0.0","629111","pt0qmzpyrnd","badger","<b><font size=6>Turtles can die.</font></b>","z","Physiology","Death","T","T","T","true","",""
"","4495","html-keyboard-response","71","2.0.0","634108","pt0qmzpyrnd","badger","<b><font size=6>People turn food into energy.</font></b>","z","Physiology","Metabolism","T","T","T","true","",""
"","3092","html-keyboard-response","72","2.0.0","637702","pt0qmzpyrnd","badger","<b><font size=6>A baby can be an uncle or an aunt.</font></b>","z","Physiology","Kinship","F","T","T","true","",""
"","2779","html-keyboard-response","73","2.0.0","640983","pt0qmzpyrnd","badger","<b><font size=6>Ferns can reproduce.</font></b>","z","Physiology","Reproduction","F","T","T","true","",""
"","1975","html-keyboard-response","74","2.0.0","643460","pt0qmzpyrnd","badger","<b><font size=6>Mushrooms can die.</font></b>","z","Physiology","Death","F","T","T","true","",""
"","1757","html-keyboard-response","75","2.0.0","645718","pt0qmzpyrnd","badger","<b><font size=6>Plants turn food into energy.</font></b>","z","Physiology","Metabolism","T","F","F","false","",""
"","2744","html-keyboard-response","76","2.0.0","648963","pt0qmzpyrnd","badger","<b><font size=6>The sun is alive.</font></b>","m","Physiology","Life","T","F","F","true","",""
"","4357","html-keyboard-response","77","2.0.0","653822","pt0qmzpyrnd","badger","<b><font size=6>A baby can be identical to an older sibling.</font></b>","m","Physiology","Kinship","T","F","F","true","",""
"","1931","html-keyboard-response","78","2.0.0","656255","pt0qmzpyrnd","badger","<b><font size=6>Tigers can reproduce.</font></b>","z","Physiology","Reproduction","T","T","T","true","",""
"","2108","html-keyboard-response","79","2.0.0","658864","pt0qmzpyrnd","badger","<b><font size=6>Clouds can die.</font></b>","m","Physiology","Death","T","F","F","true","",""
"","1492","html-keyboard-response","80","2.0.0","660857","pt0qmzpyrnd","badger","<b><font size=6>Coral is alive.</font></b>","z","Physiology","Life","F","T","T","true","",""
"","2156","html-keyboard-response","81","2.0.0","663515","pt0qmzpyrnd","badger","<b><font size=6>A baby can be a niece or a nephew.</font></b>","z","Physiology","Kinship","T","T","T","true","",""
"","2643","html-keyboard-response","82","2.0.0","666660","pt0qmzpyrnd","badger","<b><font size=6>Bacteria turn food into energy.</font></b>","m","Physiology","Metabolism","F","T","T","false","",""
"","2837","html-keyboard-response","83","2.0.0","669998","pt0qmzpyrnd","badger","<b><font size=6>Rocks turn food into energy.</font></b>","m","Physiology","Metabolism","F","F","F","true","",""
"","1276","html-keyboard-response","84","2.0.0","671775","pt0qmzpyrnd","badger","<b><font size=6>Fish are alive.</font></b>","z","Physiology","Life","T","T","T","true","",""
"","1352","html-keyboard-response","85","2.0.0","673630","pt0qmzpyrnd","badger","<b><font size=6>Rocks are alive.</font></b>","m","Physiology","Life","F","F","F","true","",""
"","1563","html-keyboard-response","86","2.0.0","675695","pt0qmzpyrnd","badger","<b><font size=6>Screwdrivers can die.</font></b>","m","Physiology","Death","F","F","F","true","",""
"","2558","html-keyboard-response","87","2.0.0","678756","pt0qmzpyrnd","badger","<b><font size=6>A baby can be a mother or a father.</font></b>","z","Physiology","Kinship","F","F","F","false","",""
"","2469","html-keyboard-response","88","2.0.0","681727","pt0qmzpyrnd","badger","<b><font size=6>Caterpillars can reproduce.</font></b>","m","Physiology","Reproduction","T","F","F","true","",""
"","null","html-keyboard-response","89","2.0.0","683930","pt0qmzpyrnd","badger","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Mechanics</font></b>","null","","","","","","","",""
"","6345","html-keyboard-response","90","2.0.0","690779","pt0qmzpyrnd","badger","<b><font size=6>A moving bullet loses speed.</font></b>","z","Mechanics","Velocity","T","T","T","true","",""
"","4623","html-keyboard-response","91","2.0.0","695905","pt0qmzpyrnd","badger","<b><font size=6>Anvils fall through air faster than feathers.</font></b>","z","Mechanics","Gravity","T","T","T","true","",""
"","2330","html-keyboard-response","92","2.0.0","698737","pt0qmzpyrnd","badger","<b><font size=6>Constant acceleration requires constant force.</font></b>","z","Mechanics","Acceleration","T","T","T","true","",""
"","3429","html-keyboard-response","93","2.0.0","702668","pt0qmzpyrnd","badger","<b><font size=6>A moving bullet loses height.</font></b>","m","Mechanics","Velocity","F","T","T","false","",""
"","1987","html-keyboard-response","94","2.0.0","705157","pt0qmzpyrnd","badger","<b><font size=6>A moving bullet loses force.</font></b>","m","Mechanics","Velocity","T","F","F","true","",""
"","2933","html-keyboard-response","95","2.0.0","708592","pt0qmzpyrnd","badger","<b><font size=6>Energy can be transferred from one object to another.</font></b>","z","Mechanics","Momentum","F","T","T","true","",""
"","1494","html-keyboard-response","96","2.0.0","710588","pt0qmzpyrnd","badger","<b><font size=6>Constant motion requires constant force.</font></b>","z","Mechanics","Acceleration","T","F","F","false","",""
"","1306","html-keyboard-response","97","2.0.0","712396","pt0qmzpyrnd","badger","<b><font size=6>Forces can be straight or curved.</font></b>","z","Mechanics","Force","T","F","F","false","",""
"","1719","html-keyboard-response","98","2.0.0","714617","pt0qmzpyrnd","badger","<b><font size=6>A moving bullet loses weight.</font></b>","m","Mechanics","Velocity","F","F","F","true","",""
"","1702","html-keyboard-response","99","2.0.0","716821","pt0qmzpyrnd","badger","<b><font size=6>Forces can be male or female.</font></b>","m","Mechanics","Force","F","F","F","true","",""
"","5429","html-keyboard-response","100","2.0.0","722751","pt0qmzpyrnd","badger","<b><font size=6>Bright objects fall through air faster than dark objects.</font></b>","m","Mechanics","Gravity","F","F","F","true","",""
"","1604","html-keyboard-response","101","2.0.0","724858","pt0qmzpyrnd","badger","<b><font size=6>Forces can be strong or weak.</font></b>","z","Mechanics","Force","T","T","T","true","",""
"","1930","html-keyboard-response","102","2.0.0","727290","pt0qmzpyrnd","badger","<b><font size=6>Heavy balls fall through air faster than light balls.</font></b>","z","Mechanics","Gravity","T","F","F","false","",""
"","1772","html-keyboard-response","103","2.0.0","729564","pt0qmzpyrnd","badger","<b><font size=6>Forces can be balanced or unbalanced.</font></b>","z","Mechanics","Force","F","T","T","true","",""
"","2578","html-keyboard-response","104","2.0.0","732644","pt0qmzpyrnd","badger","<b><font size=6>Constant force can yield constant rest.</font></b>","z","Mechanics","Acceleration","F","T","T","true","",""
"","1402","html-keyboard-response","105","2.0.0","734547","pt0qmzpyrnd","badger","<b><font size=6>Constant speed requires constant acceleration.</font></b>","z","Mechanics","Acceleration","F","F","F","false","",""
"","5653","html-keyboard-response","106","2.0.0","740703","pt0qmzpyrnd","badger","<b><font size=6>Forces can be transferred from one object to another.</font></b>","z","Mechanics","Momentum","T","F","F","false","",""
"","3186","html-keyboard-response","107","2.0.0","744390","pt0qmzpyrnd","badger","<b><font size=6>Pointy objects fall through air faster than flat objects.</font></b>","z","Mechanics","Gravity","F","T","T","true","",""
"","1519","html-keyboard-response","108","2.0.0","746411","pt0qmzpyrnd","badger","<b><font size=6>Momentum can be transferred from one object to another.</font></b>","z","Mechanics","Momentum","T","T","T","true","",""
"","639","html-keyboard-response","109","2.0.0","747553","pt0qmzpyrnd","badger","<b><font size=6>Color can be transferred from one object to another.</font></b>","z","Mechanics","Momentum","F","F","F","false","",""
"","7481","survey-text","110","2.0.0","755538","pt0qmzpyrnd","badger","","{""reflection1"":""people's knowledge""}","","","","","","","people's knowledge",""
"","2290","survey-text","111","2.0.0","757831","pt0qmzpyrnd","badger","","{""reflection2"":""nsi]""}","","","","","","","","nsi]"
