"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","stimulus","response","Category","Concept","T1","T2","CorrectAnswer","correct","reflection1","reflection2"
"","1666","html-keyboard-response","20","2.0.0","68843","p03mqyeeyqu","seal","<b><font size=6>Red objects reflect blue light.</font></b>","m","Waves","Color","F","F","F","true","",""
"","1073","html-keyboard-response","21","2.0.0","70416","p03mqyeeyqu","seal","<b><font size=6>Mirrors reflect light.</font></b>","z","Waves","Reflection","T","T","T","true","",""
"","1290","html-keyboard-response","22","2.0.0","72208","p03mqyeeyqu","seal","<b><font size=6>Black objects reflect all colors of light.</font></b>","z","Waves","Light","T","F","F","false","",""
"","1524","html-keyboard-response","23","2.0.0","74234","p03mqyeeyqu","seal","<b><font size=6>Sound travels through foam.</font></b>","z","Waves","Propagation","F","F","F","false","",""
"","1478","html-keyboard-response","24","2.0.0","76213","p03mqyeeyqu","seal","<b><font size=6>Prisms reflect light.</font></b>","z","Waves","Reflection","T","F","F","false","",""
"","7121","html-keyboard-response","25","2.0.0","83835","p03mqyeeyqu","seal","<b><font size=6>Rainbows contain all colors of light.</font></b>","z","Waves","Light","T","T","T","true","",""
"","null","html-keyboard-response","26","2.0.0","86039","p03mqyeeyqu","seal","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Thermodynamics</font></b>","null","","","","","","","",""
"","2092","html-keyboard-response","27","2.0.0","88632","p03mqyeeyqu","seal","<b><font size=6>Gravity has heat.</font></b>","z","Thermodynamics","Heat","F","F","F","false","",""
"","1621","html-keyboard-response","28","2.0.0","90755","p03mqyeeyqu","seal","<b><font size=6>Cold objects transfer heat to warm objects.</font></b>","z","Thermodynamics","Heat transfer","F","F","F","false","",""
"","3313","html-keyboard-response","29","2.0.0","94570","p03mqyeeyqu","seal","<b><font size=6>Boiling water has a lower temperature than steam.</font></b>","z","Thermodynamics","Temperature","F","T","T","true","",""
"","1679","html-keyboard-response","30","2.0.0","96750","p03mqyeeyqu","seal","<b><font size=6>Water transfers heat to steam.</font></b>","z","Thermodynamics","Heat transfer","T","F","F","false","",""
"","2436","html-keyboard-response","31","2.0.0","99688","p03mqyeeyqu","seal","<b><font size=6>Ice has a lower temperature than water.</font></b>","z","Thermodynamics","Temperature","T","T","T","true","",""
"","2968","html-keyboard-response","32","2.0.0","103158","p03mqyeeyqu","seal","<b><font size=6>Steam has a lower temperature than ice.</font></b>","m","Thermodynamics","Temperature","F","F","F","true","",""
"","1133","html-keyboard-response","33","2.0.0","104793","p03mqyeeyqu","seal","<b><font size=6>The sun has heat.</font></b>","z","Thermodynamics","Heat","T","T","T","true","",""
"","1156","html-keyboard-response","34","2.0.0","106451","p03mqyeeyqu","seal","<b><font size=6>Ovens produce heat.</font></b>","z","Thermodynamics","Heat source","T","T","T","true","",""
"","1132","html-keyboard-response","35","2.0.0","108084","p03mqyeeyqu","seal","<b><font size=6>Coats produce heat.</font></b>","z","Thermodynamics","Heat source","T","F","F","false","",""
"","3887","html-keyboard-response","36","2.0.0","112472","p03mqyeeyqu","seal","<b><font size=6>Heat increases an object's weight.</font></b>","z","Thermodynamics","Thermal expansion","T","F","F","false","",""
"","1855","html-keyboard-response","37","2.0.0","114829","p03mqyeeyqu","seal","<b><font size=6>Heat increases an object's color.</font></b>","z","Thermodynamics","Thermal expansion","F","F","F","false","",""
"","3184","html-keyboard-response","38","2.0.0","118514","p03mqyeeyqu","seal","<b><font size=6>Ice has heat.</font></b>","m","Thermodynamics","Heat","F","T","T","false","",""
"","2413","html-keyboard-response","39","2.0.0","121429","p03mqyeeyqu","seal","<b><font size=6>Heat increases an object's size.</font></b>","z","Thermodynamics","Thermal expansion","F","T","T","true","",""
"","12289","html-keyboard-response","40","2.0.0","134221","p03mqyeeyqu","seal","<b><font size=6>Water transfers heat to ice.</font></b>","z","Thermodynamics","Heat transfer","T","T","T","true","",""
"","4460","html-keyboard-response","41","2.0.0","139183","p03mqyeeyqu","seal","<b><font size=6>Heat increases an object's temperature.</font></b>","z","Thermodynamics","Thermal expansion","T","T","T","true","",""
"","1252","html-keyboard-response","42","2.0.0","140937","p03mqyeeyqu","seal","<b><font size=6>Pressure produces heat.</font></b>","z","Thermodynamics","Heat source","F","T","T","true","",""
"","1581","html-keyboard-response","43","2.0.0","143020","p03mqyeeyqu","seal","<b><font size=6>Rain produces heat.</font></b>","m","Thermodynamics","Heat source","F","F","F","true","",""
"","2768","html-keyboard-response","44","2.0.0","146289","p03mqyeeyqu","seal","<b><font size=6>Two cups of ice have a lower temperature than one.</font></b>","z","Thermodynamics","Temperature","T","F","F","false","",""
"","1111","html-keyboard-response","45","2.0.0","147902","p03mqyeeyqu","seal","<b><font size=6>Atoms have heat.</font></b>","z","Thermodynamics","Heat","T","F","F","false","",""
"","3330","html-keyboard-response","46","2.0.0","151733","p03mqyeeyqu","seal","<b><font size=6>Cold objects transfer heat to even colder objects.</font></b>","m","Thermodynamics","Heat transfer","F","T","T","false","",""
"","null","html-keyboard-response","47","2.0.0","153937","p03mqyeeyqu","seal","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Physiology</font></b>","null","","","","","","","",""
"","5433","html-keyboard-response","48","2.0.0","159872","p03mqyeeyqu","seal","<b><font size=6>Clouds can die.</font></b>","z","Physiology","Death","T","F","F","false","",""
"","932","html-keyboard-response","49","2.0.0","161306","p03mqyeeyqu","seal","<b><font size=6>Coral is alive.</font></b>","z","Physiology","Life","F","T","T","true","",""
"","1077","html-keyboard-response","50","2.0.0","162885","p03mqyeeyqu","seal","<b><font size=6>Mushrooms can die.</font></b>","z","Physiology","Death","F","T","T","true","",""
"","1352","html-keyboard-response","51","2.0.0","164739","p03mqyeeyqu","seal","<b><font size=6>Ferns can reproduce.</font></b>","z","Physiology","Reproduction","F","T","T","true","",""
"","767","html-keyboard-response","52","2.0.0","166007","p03mqyeeyqu","seal","<b><font size=6>Tigers can reproduce.</font></b>","z","Physiology","Reproduction","T","T","T","true","",""
"","1052","html-keyboard-response","53","2.0.0","167561","p03mqyeeyqu","seal","<b><font size=6>Turtles can die.</font></b>","z","Physiology","Death","T","T","T","true","",""
"","1396","html-keyboard-response","54","2.0.0","169459","p03mqyeeyqu","seal","<b><font size=6>Chairs can reproduce.</font></b>","m","Physiology","Reproduction","F","F","F","true","",""
"","1592","html-keyboard-response","55","2.0.0","171553","p03mqyeeyqu","seal","<b><font size=6>Plants turn food into energy.</font></b>","z","Physiology","Metabolism","T","F","F","false","",""
"","2074","html-keyboard-response","56","2.0.0","174129","p03mqyeeyqu","seal","<b><font size=6>A baby can be an uncle or an aunt.</font></b>","z","Physiology","Kinship","F","T","T","true","",""
"","3707","html-keyboard-response","57","2.0.0","178338","p03mqyeeyqu","seal","<b><font size=6>Bacteria turn food into energy.</font></b>","z","Physiology","Metabolism","F","T","T","true","",""
"","1047","html-keyboard-response","58","2.0.0","179887","p03mqyeeyqu","seal","<b><font size=6>Screwdrivers can die.</font></b>","m","Physiology","Death","F","F","F","true","",""
"","5110","html-keyboard-response","59","2.0.0","185498","p03mqyeeyqu","seal","<b><font size=6>Rocks turn food into energy.</font></b>","m","Physiology","Metabolism","F","F","F","true","",""
"","2192","html-keyboard-response","60","2.0.0","188191","p03mqyeeyqu","seal","<b><font size=6>A baby can be a mother or a father.</font></b>","m","Physiology","Kinship","F","F","F","true","",""
"","1388","html-keyboard-response","61","2.0.0","190081","p03mqyeeyqu","seal","<b><font size=6>People turn food into energy.</font></b>","z","Physiology","Metabolism","T","T","T","true","",""
"","683","html-keyboard-response","62","2.0.0","191266","p03mqyeeyqu","seal","<b><font size=6>The sun is alive.</font></b>","z","Physiology","Life","T","F","F","false","",""
"","837","html-keyboard-response","63","2.0.0","192605","p03mqyeeyqu","seal","<b><font size=6>Caterpillars can reproduce.</font></b>","z","Physiology","Reproduction","T","F","F","false","",""
"","1451","html-keyboard-response","64","2.0.0","194558","p03mqyeeyqu","seal","<b><font size=6>Rocks are alive.</font></b>","m","Physiology","Life","F","F","F","true","",""
"","1186","html-keyboard-response","65","2.0.0","196246","p03mqyeeyqu","seal","<b><font size=6>A baby can be a niece or a nephew.</font></b>","z","Physiology","Kinship","T","T","T","true","",""
"","2547","html-keyboard-response","66","2.0.0","199295","p03mqyeeyqu","seal","<b><font size=6>A baby can be identical to an older sibling.</font></b>","m","Physiology","Kinship","T","F","F","true","",""
"","2276","html-keyboard-response","67","2.0.0","202073","p03mqyeeyqu","seal","<b><font size=6>Fish are alive.</font></b>","z","Physiology","Life","T","T","T","true","",""
"","null","html-keyboard-response","68","2.0.0","204276","p03mqyeeyqu","seal","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Astronomy</font></b>","null","","","","","","","",""
"","2768","html-keyboard-response","69","2.0.0","207546","p03mqyeeyqu","seal","<b><font size=6>The sun revolves around the earth.</font></b>","m","Astronomy","Solar system","T","F","F","true","",""
"","8064","html-keyboard-response","70","2.0.0","216112","p03mqyeeyqu","seal","<b><font size=6>Phases of the moon are caused by the earth's shadow.</font></b>","z","Astronomy","Lunar phase","T","F","F","false","",""
"","1373","html-keyboard-response","71","2.0.0","217987","p03mqyeeyqu","seal","<b><font size=6>Phases of the moon are caused by the moon's orbit.</font></b>","z","Astronomy","Lunar phase","F","T","T","true","",""
"","2339","html-keyboard-response","72","2.0.0","220827","p03mqyeeyqu","seal","<b><font size=6>Planets are more massive than moons.</font></b>","z","Astronomy","Planet","T","T","T","true","",""
"","2106","html-keyboard-response","73","2.0.0","223436","p03mqyeeyqu","seal","<b><font size=6>The sun produces sound.</font></b>","z","Astronomy","Star","F","F","F","false","",""
"","2978","html-keyboard-response","74","2.0.0","226916","p03mqyeeyqu","seal","<b><font size=6>The moon produces light.</font></b>","m","Astronomy","Star","T","F","F","true","",""
"","3621","html-keyboard-response","75","2.0.0","231039","p03mqyeeyqu","seal","<b><font size=6>Stars are more massive than planets.</font></b>","z","Astronomy","Planet","F","T","T","true","",""
"","2337","html-keyboard-response","76","2.0.0","233878","p03mqyeeyqu","seal","<b><font size=6>Phases of the moon are caused by changes in illumination.</font></b>","z","Astronomy","Lunar phase","T","T","T","true","",""
"","2608","html-keyboard-response","77","2.0.0","236987","p03mqyeeyqu","seal","<b><font size=6>The earth's rotation causes the seasons.</font></b>","z","Astronomy","Season","F","F","F","false","",""
"","2178","html-keyboard-response","78","2.0.0","239666","p03mqyeeyqu","seal","<b><font size=6>The sun revolves around the moon.</font></b>","m","Astronomy","Solar system","F","F","F","true","",""
"","2312","html-keyboard-response","79","2.0.0","242479","p03mqyeeyqu","seal","<b><font size=6>Planets are more massive than stars.</font></b>","z","Astronomy","Planet","T","F","F","false","",""
"","1869","html-keyboard-response","80","2.0.0","244850","p03mqyeeyqu","seal","<b><font size=6>A change in overall sunlight causes the seasons.</font></b>","z","Astronomy","Season","T","T","T","true","",""
"","1479","html-keyboard-response","81","2.0.0","246831","p03mqyeeyqu","seal","<b><font size=6>The earth revolves around the sun.</font></b>","z","Astronomy","Solar system","F","T","T","true","",""
"","1195","html-keyboard-response","82","2.0.0","248527","p03mqyeeyqu","seal","<b><font size=6>The sun produces light.</font></b>","z","Astronomy","Star","T","T","T","true","",""
"","1661","html-keyboard-response","83","2.0.0","250690","p03mqyeeyqu","seal","<b><font size=6>Phases of the moon are caused by clouds.</font></b>","m","Astronomy","Lunar phase","F","F","F","true","",""
"","3264","html-keyboard-response","84","2.0.0","254455","p03mqyeeyqu","seal","<b><font size=6>The earth's distance from the sun causes the seasons.</font></b>","z","Astronomy","Season","T","F","F","false","",""
"","1390","html-keyboard-response","85","2.0.0","256347","p03mqyeeyqu","seal","<b><font size=6>The moon revolves around the earth.</font></b>","z","Astronomy","Solar system","T","T","T","true","",""
"","1159","html-keyboard-response","86","2.0.0","258008","p03mqyeeyqu","seal","<b><font size=6>The sun produces gravity.</font></b>","z","Astronomy","Star","F","T","T","true","",""
"","2098","html-keyboard-response","87","2.0.0","260608","p03mqyeeyqu","seal","<b><font size=6>The earth's tilt causes the seasons.</font></b>","z","Astronomy","Season","F","T","T","true","",""
"","2415","html-keyboard-response","88","2.0.0","263524","p03mqyeeyqu","seal","<b><font size=6>Asteroids are more massive than planets.</font></b>","m","Astronomy","Planet","F","F","F","true","",""
"","null","html-keyboard-response","89","2.0.0","265728","p03mqyeeyqu","seal","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Matter</font></b>","null","","","","","","","",""
"","5744","html-keyboard-response","90","2.0.0","271974","p03mqyeeyqu","seal","<b><font size=6>Atoms are weightless.</font></b>","z","Matter","Atom","T","F","F","false","",""
"","2539","html-keyboard-response","91","2.0.0","275015","p03mqyeeyqu","seal","<b><font size=6>Steel is denser than foam.</font></b>","z","Matter","Density","T","T","T","true","",""
"","1757","html-keyboard-response","92","2.0.0","277275","p03mqyeeyqu","seal","<b><font size=6>Numbers are composed of matter.</font></b>","m","Matter","Mass","F","F","F","true","",""
"","1705","html-keyboard-response","93","2.0.0","279481","p03mqyeeyqu","seal","<b><font size=6>An idea can be cut in half.</font></b>","z","Matter","Divisibility","F","F","F","false","",""
"","13886","html-keyboard-response","94","2.0.0","293868","p03mqyeeyqu","seal","<b><font size=6>A pound of steel weighs more than a ton of steel.</font></b>","z","Matter","Weight","F","F","F","false","",""
"","1599","html-keyboard-response","95","2.0.0","295970","p03mqyeeyqu","seal","<b><font size=6>Atoms are mostly empty space.</font></b>","m","Matter","Atom","F","T","T","false","",""
"","1565","html-keyboard-response","96","2.0.0","298036","p03mqyeeyqu","seal","<b><font size=6>A shadow can be cut in half.</font></b>","m","Matter","Divisibility","T","F","F","true","",""
"","1201","html-keyboard-response","97","2.0.0","299739","p03mqyeeyqu","seal","<b><font size=6>A grain of sand can be cut in half.</font></b>","z","Matter","Divisibility","F","T","T","true","",""
"","790","html-keyboard-response","98","2.0.0","301031","p03mqyeeyqu","seal","<b><font size=6>A log can be cut in half.</font></b>","z","Matter","Divisibility","T","T","T","true","",""
"","1161","html-keyboard-response","99","2.0.0","302694","p03mqyeeyqu","seal","<b><font size=6>Atoms are visible to the naked eye.</font></b>","m","Matter","Atom","F","F","F","true","",""
"","1150","html-keyboard-response","100","2.0.0","304347","p03mqyeeyqu","seal","<b><font size=6>Rocks are composed of matter.</font></b>","z","Matter","Mass","T","T","T","true","",""
"","1458","html-keyboard-response","101","2.0.0","306305","p03mqyeeyqu","seal","<b><font size=6>Ice is denser than water.</font></b>","z","Matter","Density","T","F","F","false","",""
"","1930","html-keyboard-response","102","2.0.0","308737","p03mqyeeyqu","seal","<b><font size=6>A cold penny is denser than a hot penny.</font></b>","m","Matter","Density","F","T","T","false","",""
"","1821","html-keyboard-response","103","2.0.0","311059","p03mqyeeyqu","seal","<b><font size=6>Foam is denser than brick.</font></b>","m","Matter","Density","F","F","F","true","",""
"","2228","html-keyboard-response","104","2.0.0","313789","p03mqyeeyqu","seal","<b><font size=6>A liter of water weighs more than a liter of ice.</font></b>","m","Matter","Weight","F","T","T","false","",""
"","1645","html-keyboard-response","105","2.0.0","315936","p03mqyeeyqu","seal","<b><font size=6>A liter of water weighs more than a liter of air.</font></b>","z","Matter","Weight","T","T","T","true","",""
"","1991","html-keyboard-response","106","2.0.0","318429","p03mqyeeyqu","seal","<b><font size=6>Fire is composed of matter.</font></b>","z","Matter","Mass","T","F","F","false","",""
"","1293","html-keyboard-response","107","2.0.0","320224","p03mqyeeyqu","seal","<b><font size=6>Atoms are the constituents of matter.</font></b>","z","Matter","Atom","T","T","T","true","",""
"","1959","html-keyboard-response","108","2.0.0","322685","p03mqyeeyqu","seal","<b><font size=6>A pound of steel weighs more than a pound of feathers.</font></b>","z","Matter","Weight","T","F","F","false","",""
"","1801","html-keyboard-response","109","2.0.0","324989","p03mqyeeyqu","seal","<b><font size=6>Air is composed of matter.</font></b>","z","Matter","Mass","F","T","T","true","",""
"","17086","survey-text","110","2.0.0","342578","p03mqyeeyqu","seal","","{""reflection1"":""to test knowledge ""}","","","","","","","to test knowledge ",""
"","2767","survey-text","111","2.0.0","345347","p03mqyeeyqu","seal","","{""reflection2"":""no""}","","","","","","","","no"
