"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","stimulus","response","Category","Concept","T1","T2","CorrectAnswer","correct","reflection1","reflection2"
"","1463","html-keyboard-response","47","2.0.0","283678","pf7cg35kz9h","koala","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Germs</font></b>","z","","","","","","","",""
"","8766","html-keyboard-response","48","2.0.0","292956","pf7cg35kz9h","koala","<b><font size=6>Urine contains germs.</font></b>","m","Germs","Contamination","T","F","F","true","",""
"","1831","html-keyboard-response","49","2.0.0","295293","pf7cg35kz9h","koala","<b><font size=6>Alcohol kills germs.</font></b>","z","Germs","Sterilization","T","T","T","true","",""
"","1822","html-keyboard-response","50","2.0.0","297617","pf7cg35kz9h","koala","<b><font size=6>Germs have DNA.</font></b>","z","Germs","Microbe","F","T","T","true","",""
"","1594","html-keyboard-response","51","2.0.0","299715","pf7cg35kz9h","koala","<b><font size=6>Germs enter the body through cuts.</font></b>","z","Germs","Infection","T","T","T","true","",""
"","1323","html-keyboard-response","52","2.0.0","301540","pf7cg35kz9h","koala","<b><font size=6>Heat kills germs.</font></b>","z","Germs","Sterilization","F","T","T","true","",""
"","7783","html-keyboard-response","53","2.0.0","309835","pf7cg35kz9h","koala","<b><font size=6>Kindness kills germs.</font></b>","m","Germs","Sterilization","F","F","F","true","",""
"","1525","html-keyboard-response","54","2.0.0","311873","pf7cg35kz9h","koala","<b><font size=6>Water kills germs.</font></b>","m","Germs","Sterilization","T","F","F","true","",""
"","2135","html-keyboard-response","55","2.0.0","314523","pf7cg35kz9h","koala","<b><font size=6>Dish sponges contain germs.</font></b>","z","Germs","Contamination","F","T","T","true","",""
"","2513","html-keyboard-response","56","2.0.0","317551","pf7cg35kz9h","koala","<b><font size=6>Germs have feelings.</font></b>","m","Germs","Microbe","F","F","F","true","",""
"","1470","html-keyboard-response","57","2.0.0","319529","pf7cg35kz9h","koala","<b><font size=6>Germs have a shape.</font></b>","z","Germs","Microbe","T","T","T","true","",""
"","10349","html-keyboard-response","58","2.0.0","330392","pf7cg35kz9h","koala","<b><font size=6>Germs enter the body through the hair.</font></b>","z","Germs","Infection","F","F","F","false","",""
"","2769","html-keyboard-response","59","2.0.0","333675","pf7cg35kz9h","koala","<b><font size=6>Being sneezed on can make a person sick.</font></b>","z","Germs","Contagion","T","T","T","true","",""
"","1430","html-keyboard-response","60","2.0.0","335606","pf7cg35kz9h","koala","<b><font size=6>Germs enter the body through the skin.</font></b>","z","Germs","Infection","T","F","F","false","",""
"","1866","html-keyboard-response","61","2.0.0","337973","pf7cg35kz9h","koala","<b><font size=6>Sunshine contains germs.</font></b>","m","Germs","Contamination","F","F","F","true","",""
"","1475","html-keyboard-response","62","2.0.0","339958","pf7cg35kz9h","koala","<b><font size=6>Rotting meat contains germs.</font></b>","z","Germs","Contamination","T","T","T","true","",""
"","3871","html-keyboard-response","63","2.0.0","344337","pf7cg35kz9h","koala","<b><font size=6>Being cold can make a person sick.</font></b>","m","Germs","Contagion","T","F","F","true","",""
"","3044","html-keyboard-response","64","2.0.0","347893","pf7cg35kz9h","koala","<b><font size=6>Germs have an odor.</font></b>","m","Germs","Microbe","T","F","F","true","",""
"","2953","html-keyboard-response","65","2.0.0","351356","pf7cg35kz9h","koala","<b><font size=6>Being happy can make a person sick.</font></b>","m","Germs","Contagion","F","F","F","true","",""
"","1275","html-keyboard-response","66","2.0.0","353147","pf7cg35kz9h","koala","<b><font size=6>Being depressed can make a person sick.</font></b>","z","Germs","Contagion","F","T","T","true","",""
"","3634","html-keyboard-response","67","2.0.0","357288","pf7cg35kz9h","koala","<b><font size=6>Germs enter the body through the eyes.</font></b>","z","Germs","Infection","F","T","T","true","",""
"","null","html-keyboard-response","68","2.0.0","359508","pf7cg35kz9h","koala","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Evolution</font></b>","null","","","","","","","",""
"","3389","html-keyboard-response","69","2.0.0","363408","pf7cg35kz9h","koala","<b><font size=6>Most organisms are adapted to their environment.</font></b>","m","Evolution","Selection","T","T","T","false","",""
"","1187","html-keyboard-response","70","2.0.0","365104","pf7cg35kz9h","koala","<b><font size=6>Biological species evolve.</font></b>","z","Evolution","Adaptation","T","T","T","true","",""
"","2218","html-keyboard-response","71","2.0.0","367832","pf7cg35kz9h","koala","<b><font size=6>Humans are descended from sea-dwelling creatures.</font></b>","z","Evolution","Phylogeny","F","T","T","true","",""
"","3441","html-keyboard-response","72","2.0.0","371776","pf7cg35kz9h","koala","<b><font size=6>Whales are more closely related to plants than fish.</font></b>","z","Evolution","Common ancestry","F","F","F","false","",""
"","4090","html-keyboard-response","73","2.0.0","376368","pf7cg35kz9h","koala","<b><font size=6>Most organisms have plenty to eat.</font></b>","m","Evolution","Selection","T","F","F","true","",""
"","3314","html-keyboard-response","74","2.0.0","380184","pf7cg35kz9h","koala","<b><font size=6>Evolution requires climate stability.</font></b>","m","Evolution","Variation","F","F","F","true","",""
"","7603","html-keyboard-response","75","2.0.0","388289","pf7cg35kz9h","koala","<b><font size=6>Apes are more closely related to monkeys than humans.</font></b>","m","Evolution","Common ancestry","T","F","F","true","",""
"","2782","html-keyboard-response","76","2.0.0","391583","pf7cg35kz9h","koala","<b><font size=6>Evolution requires long periods of time.</font></b>","m","Evolution","Variation","T","F","F","true","",""
"","2342","html-keyboard-response","77","2.0.0","394438","pf7cg35kz9h","koala","<b><font size=6>Individual organisms evolve.</font></b>","z","Evolution","Adaptation","T","F","F","false","",""
"","2911","html-keyboard-response","78","2.0.0","397855","pf7cg35kz9h","koala","<b><font size=6>Whales are more closely related to humans than fish.</font></b>","z","Evolution","Common ancestry","F","T","T","true","",""
"","3821","html-keyboard-response","79","2.0.0","402186","pf7cg35kz9h","koala","<b><font size=6>Most organisms die before leaving offspring.</font></b>","m","Evolution","Selection","F","T","T","false","",""
"","4603","html-keyboard-response","80","2.0.0","407300","pf7cg35kz9h","koala","<b><font size=6>Evolution requires differential survival.</font></b>","z","Evolution","Variation","T","T","T","true","",""
"","2649","html-keyboard-response","81","2.0.0","410458","pf7cg35kz9h","koala","<b><font size=6>Humans are descended from chimpanzees.</font></b>","m","Evolution","Phylogeny","T","F","F","true","",""
"","1699","html-keyboard-response","82","2.0.0","412666","pf7cg35kz9h","koala","<b><font size=6>Humans are descended from tree-dwelling creatures.</font></b>","m","Evolution","Phylogeny","T","T","T","false","",""
"","1367","html-keyboard-response","83","2.0.0","414537","pf7cg35kz9h","koala","<b><font size=6>Humans are descended from plants.</font></b>","m","Evolution","Phylogeny","F","F","F","true","",""
"","10724","html-keyboard-response","84","2.0.0","425775","pf7cg35kz9h","koala","<b><font size=6>Evolution requires within-species variation.</font></b>","z","Evolution","Variation","F","T","T","true","",""
"","4062","html-keyboard-response","85","2.0.0","430346","pf7cg35kz9h","koala","<b><font size=6>Inanimate objects evolve.</font></b>","m","Evolution","Adaptation","F","F","F","true","",""
"","1573","html-keyboard-response","86","2.0.0","432434","pf7cg35kz9h","koala","<b><font size=6>Computer viruses evolve.</font></b>","z","Evolution","Adaptation","F","T","T","true","",""
"","2632","html-keyboard-response","87","2.0.0","435577","pf7cg35kz9h","koala","<b><font size=6>Most organisms live in temperate climates.</font></b>","m","Evolution","Selection","F","F","F","true","",""
"","2722","html-keyboard-response","88","2.0.0","438804","pf7cg35kz9h","koala","<b><font size=6>Humans are more closely related to apes than monkeys.</font></b>","z","Evolution","Common ancestry","T","T","T","true","",""
"","null","html-keyboard-response","89","2.0.0","441027","pf7cg35kz9h","koala","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Astronomy</font></b>","null","","","","","","","",""
"","3237","html-keyboard-response","90","2.0.0","444780","pf7cg35kz9h","koala","<b><font size=6>Phases of the moon are caused by clouds.</font></b>","m","Astronomy","Lunar phase","F","F","F","true","",""
"","6910","html-keyboard-response","91","2.0.0","452204","pf7cg35kz9h","koala","<b><font size=6>A change in overall sunlight causes the seasons.</font></b>","m","Astronomy","Season","T","T","T","false","",""
"","3093","html-keyboard-response","92","2.0.0","455805","pf7cg35kz9h","koala","<b><font size=6>The earth revolves around the sun.</font></b>","z","Astronomy","Solar system","F","T","T","true","",""
"","1945","html-keyboard-response","93","2.0.0","458260","pf7cg35kz9h","koala","<b><font size=6>The sun revolves around the moon.</font></b>","m","Astronomy","Solar system","F","F","F","true","",""
"","2080","html-keyboard-response","94","2.0.0","460850","pf7cg35kz9h","koala","<b><font size=6>The earth's tilt causes the seasons.</font></b>","z","Astronomy","Season","F","T","T","true","",""
"","1524","html-keyboard-response","95","2.0.0","462885","pf7cg35kz9h","koala","<b><font size=6>The moon revolves around the earth.</font></b>","z","Astronomy","Solar system","T","T","T","true","",""
"","4363","html-keyboard-response","96","2.0.0","467756","pf7cg35kz9h","koala","<b><font size=6>Phases of the moon are caused by the moon's orbit.</font></b>","z","Astronomy","Lunar phase","F","T","T","true","",""
"","2820","html-keyboard-response","97","2.0.0","471082","pf7cg35kz9h","koala","<b><font size=6>The moon produces light.</font></b>","m","Astronomy","Star","T","F","F","true","",""
"","4706","html-keyboard-response","98","2.0.0","476295","pf7cg35kz9h","koala","<b><font size=6>Asteroids are more massive than planets.</font></b>","m","Astronomy","Planet","F","F","F","true","",""
"","7069","html-keyboard-response","99","2.0.0","483871","pf7cg35kz9h","koala","<b><font size=6>The earth's distance from the sun causes the seasons.</font></b>","z","Astronomy","Season","T","F","F","false","",""
"","2649","html-keyboard-response","100","2.0.0","487036","pf7cg35kz9h","koala","<b><font size=6>Planets are more massive than moons.</font></b>","z","Astronomy","Planet","T","T","T","true","",""
"","1479","html-keyboard-response","101","2.0.0","489025","pf7cg35kz9h","koala","<b><font size=6>The sun revolves around the earth.</font></b>","m","Astronomy","Solar system","T","F","F","true","",""
"","3550","html-keyboard-response","102","2.0.0","493083","pf7cg35kz9h","koala","<b><font size=6>The earth's rotation causes the seasons.</font></b>","z","Astronomy","Season","F","F","F","false","",""
"","2661","html-keyboard-response","103","2.0.0","496251","pf7cg35kz9h","koala","<b><font size=6>The sun produces light.</font></b>","z","Astronomy","Star","T","T","T","true","",""
"","5943","html-keyboard-response","104","2.0.0","502706","pf7cg35kz9h","koala","<b><font size=6>Phases of the moon are caused by the earth's shadow.</font></b>","z","Astronomy","Lunar phase","T","F","F","false","",""
"","2849","html-keyboard-response","105","2.0.0","506068","pf7cg35kz9h","koala","<b><font size=6>The sun produces sound.</font></b>","z","Astronomy","Star","F","F","F","false","",""
"","7569","html-keyboard-response","106","2.0.0","514145","pf7cg35kz9h","koala","<b><font size=6>Phases of the moon are caused by changes in illumination.</font></b>","z","Astronomy","Lunar phase","T","T","T","true","",""
"","4231","html-keyboard-response","107","2.0.0","518882","pf7cg35kz9h","koala","<b><font size=6>The sun produces gravity.</font></b>","z","Astronomy","Star","F","T","T","true","",""
"","2728","html-keyboard-response","108","2.0.0","522125","pf7cg35kz9h","koala","<b><font size=6>Stars are more massive than planets.</font></b>","z","Astronomy","Planet","F","T","T","true","",""
"","1958","html-keyboard-response","109","2.0.0","524587","pf7cg35kz9h","koala","<b><font size=6>Planets are more massive than stars.</font></b>","z","Astronomy","Planet","T","F","F","false","",""
"","11449","survey-text","110","2.0.0","536544","pf7cg35kz9h","koala","","{""reflection1"":""naive theories""}","","","","","","","naive theories",""
"","3705","survey-text","111","2.0.0","540252","pf7cg35kz9h","koala","","{""reflection2"":""nope""}","","","","","","","","nope"
