"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","stimulus","response","Category","Concept","T1","T2","CorrectAnswer","correct","reflection1","reflection2"
"","751","html-keyboard-response","92","2.0.0","363315","p1s0mtu3x9e","p73","<b><font size=6>Coral is alive.</font></b>","z","Physiology","Life","F","T","T","true","",""
"","1452","html-keyboard-response","93","2.0.0","365269","p1s0mtu3x9e","p73","<b><font size=6>Clouds can die.</font></b>","m","Physiology","Death","T","F","F","true","",""
"","939","html-keyboard-response","94","2.0.0","366710","p1s0mtu3x9e","p73","<b><font size=6>Turtles can die.</font></b>","z","Physiology","Death","T","T","T","true","",""
"","1981","html-keyboard-response","95","2.0.0","369193","p1s0mtu3x9e","p73","<b><font size=6>A baby can be identical to an older sibling.</font></b>","m","Physiology","Kinship","T","F","F","true","",""
"","943","html-keyboard-response","96","2.0.0","370638","p1s0mtu3x9e","p73","<b><font size=6>Tigers can reproduce.</font></b>","z","Physiology","Reproduction","T","T","T","true","",""
"","1944","html-keyboard-response","97","2.0.0","373084","p1s0mtu3x9e","p73","<b><font size=6>A baby can be a niece or a nephew.</font></b>","z","Physiology","Kinship","T","T","T","true","",""
"","3123","html-keyboard-response","98","2.0.0","376709","p1s0mtu3x9e","p73","<b><font size=6>Plants turn food into energy.</font></b>","z","Physiology","Metabolism","T","F","F","false","",""
"","3093","html-keyboard-response","99","2.0.0","380303","p1s0mtu3x9e","p73","<b><font size=6>Screwdrivers can die.</font></b>","m","Physiology","Death","F","F","F","true","",""
"","1257","html-keyboard-response","100","2.0.0","382062","p1s0mtu3x9e","p73","<b><font size=6>Bacteria turn food into energy.</font></b>","z","Physiology","Metabolism","F","T","T","true","",""
"","974","html-keyboard-response","101","2.0.0","383539","p1s0mtu3x9e","p73","<b><font size=6>The sun is alive.</font></b>","m","Physiology","Life","T","F","F","true","",""
"","1436","html-keyboard-response","102","2.0.0","385477","p1s0mtu3x9e","p73","<b><font size=6>Rocks turn food into energy.</font></b>","m","Physiology","Metabolism","F","F","F","true","",""
"","1829","html-keyboard-response","103","2.0.0","387807","p1s0mtu3x9e","p73","<b><font size=6>A baby can be a mother or a father.</font></b>","m","Physiology","Kinship","F","F","F","true","",""
"","1526","html-keyboard-response","104","2.0.0","389835","p1s0mtu3x9e","p73","<b><font size=6>Ferns can reproduce.</font></b>","z","Physiology","Reproduction","F","T","T","true","",""
"","1381","html-keyboard-response","105","2.0.0","391719","p1s0mtu3x9e","p73","<b><font size=6>Rocks are alive.</font></b>","m","Physiology","Life","F","F","F","true","",""
"","1833","html-keyboard-response","106","2.0.0","394054","p1s0mtu3x9e","p73","<b><font size=6>A baby can be an uncle or an aunt.</font></b>","z","Physiology","Kinship","F","T","T","true","",""
"","1068","html-keyboard-response","107","2.0.0","395624","p1s0mtu3x9e","p73","<b><font size=6>Chairs can reproduce.</font></b>","m","Physiology","Reproduction","F","F","F","true","",""
"","1356","html-keyboard-response","108","2.0.0","397481","p1s0mtu3x9e","p73","<b><font size=6>Mushrooms can die.</font></b>","z","Physiology","Death","F","T","T","true","",""
"","1830","html-keyboard-response","109","2.0.0","399813","p1s0mtu3x9e","p73","<b><font size=6>Caterpillars can reproduce.</font></b>","m","Physiology","Reproduction","T","F","F","true","",""
"","36760","survey-text","110","2.0.0","437080","p1s0mtu3x9e","p73","","{""reflection1"":""to see if a naive intuitive ideas persist after scientific knowledge is learned""}","","","","","","","to see if a naive intuitive ideas persist after scientific knowledge is learned",""
"","3083","survey-text","111","2.0.0","440166","p1s0mtu3x9e","p73","","{""reflection2"":""no""}","","","","","","","","no"
